puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,5.9,Hiromi Taniguchi,Chika Suzumura,"In the story, the protagonist Youtarou Misaki finds himself lying on the beach one day. He is picked up by Arashi, who manages a restaurant called Kurage no Shokudou. When asked who he is, the protagonist tells a lie that he lost his memory-but he remembers everything, including the fact that his twin brother died.",-,Drama,kurage no shokudou,2016
nan,-,Luis Arango,Coco Solari,-,-,Drama,aquí termina todo,2016
nan,-,Nicole Bogdanovic,Nicole Bogdanovic,"The short film ""Absence of Her"" is about how the abuse of a woman's body is remembered. It also discusses society's obsession to objectify and sexualize women's bodies and how it is hurting our perceptions of how we see women.",5,Drama,absence of her,2016
nan,-,Josh Herum,-,-,-,Drama,msala (son),2016
94,-,"['Gil Ben-Moshe', 'Oren Ben-Moshe']","['Gil Ben-Moshe', 'Oren Ben-Moshe']",Can two brothers ever fully trust each other?,8,Drama,brothers in arms,2016
nan,-,Antonia Economides,-,University Life is a short film written and directed by Antonia Enconomides. It follows the journey of Anthony portrayed by Ricardo P Lloyd as he battles with the pressures of being a student and he struggles with his mental health. The short film was a runner up in a 2015 BIFA competition.,-,Drama,university life,2016
nan,-,Clara Quilichini,Clara Quilichini,-,-,Drama,c'est pour les grands,2016
95,-,Melinda Guo,-,-,5,Drama,the pianist,2016
nan,-,-,-,Reparto principal,-,Drama,ifigeneia en lixourio,2016
nan,-,Iván López,-,-,7,Drama,náufragos,2016
nan,4.8,Juan Carlos Mora,Juan Carlos Mora,-,-,Drama,a salvo,2016
nan,-,"['Anatolii Kuzmytskyi', 'Sergii Mashevskyi']",-,-,4,Drama,tina karol: your sins,2016
55,-,Louisa Juckes,-,-,-,Drama,the brink,2016
nan,-,Jakub Nurzynski,"['Dariusz Gabryelewicz', 'Jakub Nurzynski']",-,-,Drama,klincz,2016
97,-,Emily Richardson,Martha Shaw,-,9,Drama,the circus,2016
nan,-,João Gabriel Villar,João Gabriel Villar,"One day Thiago met Ricardo. They started to hang out, then Thiago lost sight of him. He then met Sofia, then lost sight of her too. The three finally met, started a love triangle. The estrangement, the breakup, the heartbreak, then all lost one another again.",15,Drama,os intrusos,2016
nan,-,David Moragas,David Moragas,-,-,Drama,el jardí de la marta,2016
nan,-,James-Monroe Colon,-,-,-,Drama,red fish blue fish,2016
48,-,Dariusz Gabryelewicz,Dariusz Gabryelewicz,-,-,Drama,cien,2016
nan,-,Stanislav Morozov,-,-,-,Drama,dmitriy korolev: the sky to us,2016
-,-,"['Behrouz Ghasemi Kalam', 'Jafari Alimolk Zahra']",Jafari Alimolk Zahra,"The deaf girl tries to claim the word yes because it is the beginning of her future again and is a confirmation of the new life she wants to start with another. Yes, it is to let others know that he is not afraid of any problems in the way he is going and that he is ready to create a better life for himself.",8,Drama,melody,2016
nan,-,Nick Azzaro,Nick Azzaro,"Careless people, unable to see the world around them. They never stop, never live, never enjoy the finest moments. A young man raises his eyes to the sky and feels the world. Yet, he's looking for something greater than him.",6,Drama,lost eyes,2016
nan,-,Sharina De Vries,-,-,-,Drama,de glimlach,2016
-,-,Veronica Rodriguez,Veronica Rodriguez,-,16,Drama,shadows,2016
nan,-,Camilla Saldarriaga,-,-,-,Drama,¡mais duro!,2016
65,-,Marvin Tolentino,Marvin Tolentino,-,4,Drama,the wall,2016
nan,-,Francesco Raffo,Aleix Quintana,-,-,Drama,afflictio,2016
23,-,Thomas Elliott,Thomas Elliott,-,-,Drama,revenge porn,2016
nan,-,Marco Aurélio Gal,Marco Aurélio Gal,"Your eyes. Big, round and black. Later on they were still stuck on me. Like buttons.",5,Drama,retratos do teu rosto,2016
nan,-,Insuk Kang,Insuk Kang,-,3,Drama,je suis le docteur,2016
nan,-,Shu Zhu,Shu Zhu,"A lonely hunter shoots down a bird, only to find out that it has transformed into a boy. When the boy is found to be aging at an extremely fast rate, the two struggle to return the boy home before time runs out.",18,Drama,the man who fell from the sky,2016
nan,-,-,-,"In a small blue-collar town, a white boy runs for class president to stop the Mexicans from taking over. This innocuous moment forces racial tensions to the breaking point and sends families into turmoil.",15,Drama,the star of david,2016
nan,-,Nick Rush,Nick Rush,-,-,Drama,a crown worth fighting for,2016
100,5.3,"['Rosanna Reccia', 'Alberto Vianello']","['Alberto Vianello', 'Elisa Guidotti', 'Giorgio Moretti']",A woman decides to entrust the choices of her life to a dice.,5,Drama,end game,2016
nan,-,Yujun Chen,Yujun Chen,-,6,Drama,consciousness,2016
nan,-,Harsha,-,-,-,Drama,mid night,2016
nan,-,David Barbeschi,"['Freya Taylor', 'Fern Williamson']","Two sisters accidentally run someone over with their car. As they wait for their mother to come home, they debate whether to turn themselves in or not, and their relationship deteriorates.",7,Drama,guilt trip,2016
nan,-,Núria Rubió,"['Pablo Lagartos', 'Xabi Larrañaga', 'Núria Rubió']",Three volunteers from an animal protection center go to the rescue of some dogs abandoned in a house after a warning on Facebook. Once there they discover there are more than they had thought. For Eva it is her first rescue.,8,Drama,when lucas met eva,2016
nan,-,Núria Rubió,"['Pablo Lagartos', 'Núria Rubió']",Three volunteers from an animal protection center go to the rescue of some dogs abandoned in a house after a warning on Facebook. Once there they discover there are more than they had thought. For Eva it is her first rescue.,8,Drama,when lucas met eva (cuando lucas encontró a eva),2016
13,-,Edgar Ybarra,Edgar Ybarra,-,18,Drama,the hustle,2016
nan,-,Denisse Barreto,-,-,-,Drama,la nuca desnuda de olivia,2016
nan,-,Jesse Edwards,"['Jesse Edwards', 'Greg Fromholz']",-,-,Drama,to those who doubt,2016
-,-,Sikemi Williams,"['Oluwabori Ijimakinde', 'Debola Ogunshina', 'Sikemi Williams']",-,-,Drama,cliché,2016
nan,-,Christophe Karabache,Christophe Karabache,-,-,Drama,new blood: a wild chronicle of beirut,2016
nan,5.2,Marcio Miranda Perez,Marcio Miranda Perez,"Gustavo is a photographer who registers the bodies of naked men in public spaces of Sao Paulo. One night, young Pedro follows him, curious and undecided about participating in the project or not. The city will witness the journey.",22,Drama,lightrapping,2016
nan,-,Lucy LP,Lucy LP,-,-,Drama,mountain of the mind,2016
nan,-,Théo Lambros,"['Chloé Balloir', 'Emma Jouglet', 'Théo Lambros']",-,3,Drama,je suis corps et âme,2016
73,-,Théo Lambros,-,-,5,Drama,disorder,2016
63,-,"['Jesse Edwards', 'Joel Edwards']",-,-,-,Drama,dust to dust,2016
nan,-,Ryan Rajendra Black,Ryan Rajendra Black,"A Blackfoot boy goes on a unique journey to deliver something lost, to someone loved.",4,Drama,remotion,2016
nan,6.6,"['Mauro Carvalho', 'Thiago Cazado']",Thiago Cazado,-,18,Drama,gorjetas,2016
nan,-,Pooya Badkoobeh,-,-,-,Drama,upstairs neighbour,2016
nan,-,Pooya Badkoobeh,-,-,-,Drama,uopstair's neighbour,2016
nan,-,Dennis Manning,Dennis Manning,A young man struggling with depression.,4,Drama,the hidden darkness,2016
nan,-,Joseph Sabio,Joseph Sabio,-,-,Drama,fine,2016
nan,-,John Twohy,John Twohy,-,-,Drama,a brothers love,2016
nan,-,Aitor Almuedo,Aitor Almuedo,"Alik is a mental journey, it is a film where the story is underlain as a background and supports a visual atmosphere, full of sensations that helps us to see the short film from the protagonist's eyes. He has created a whole imaginary world to cover a hidden secret. Alik plays with some really meaningful objects which work as a common thread and the story is told thro... Leer todo",26,Drama,alik,2016
nan,6.6,Dario Lauritano,Dario Lauritano,"Luca is a shy and insecure guy and is hard to get along with. He has a problem with gay people: he is always very uncomfortable with them. One night, in spite of himself, he will have to face the problem and confront once and for all with himself.",23,Drama,false negative,2016
85,-,Justin Joseph Hall,-,A man in Paris and a woman in Tucson drink their morning coffee by the window.,1,Drama,long distance,2016
nan,-,Luca Zambianchi,Luca Zambianchi,"A sudden 10-year amnesia leads a young cinema-goer to search for the cinema halls of his teenage years: a walk through closed shutter, abandoned buildings, new restaurant reconversions in search of the few surviving cinema halls.",17,Drama,lo spettatore,2016
nan,-,Niall O'Brien,"['Daniel Kanaber', ""Niall O'Brien""]",Julia calls an old friend to hear his voice one last time.,-,Drama,a message from tar creek,2016
nan,7.9,Matías De Leis Correa,Matías De Leis Correa,"Dissociating means to modify a part of anything without any kind of alteration. Is it possible, when we speak about every kind of love, to dissociate as well? Alejandro, after his mother's death has to deal with his complicated father and with his step-sister, who's pregnant.",-,Drama,disociación,2016
nan,6.3,Livia Perneel,Livia Perneel,"Frankie wants to lose her virginity before she turns 16, convinced of feeling more grown-up afterwards. FRANKIE15 tells the story about meaningful friendship, exploring sexuality and being young in Brussels.",-,Drama,frankie15,2016
nan,-,Nadia Raïs,Nadia Raïs,"When disaster strikes, the NASA (National Agency Survival and Arabic) publishes a call for applicants for a limited number of Survival Visas.",10,Drama,sabâa arwah,2016
-,-,"['Mario Kalocsai', 'Kim Polo']",Gabrielle Padillo,-,-,Drama,the whistle,2016
nan,-,Timothy Paul Taylor,-,-,-,Drama,whisper to a scream,2016
nan,-,Rossana Masuello,Rossana Masuello,-,-,Drama,earth 2.0,2016
nan,-,Percy Manthey,Percy Manthey,"European immigrant student, Edwardo, faces prejudice in post-brexit England.",5,Drama,nova blanc,2016
nan,-,Kristina Schmidt,-,-,30,Drama,mütter,2016
17,-,Ray Beez,Ray Beez,These kids want to kill some dude because he sucks.,10,Drama,dead kids,2016
nan,-,"['Michael Lange', 'Boris Noir']",Boris Noir,-,25,Drama,ebenda,2016
nan,-,Brian Lucke Anderson,Mokotsi Rukundo,-,6,Drama,peculiar,2016
nan,-,Alberto Bellido Garcia,Alberto Bellido Garcia,-,-,Drama,la calabaza andante,2016
nan,-,Evan Hadfield,Evan Hadfield,-,5,Drama,know when to quit,2016
nan,-,Karim Emara,Rob Pendulbery,"At a middle school, A detective investigates who has committed a murder the art teacher has witnessed.",-,Drama,noir blanc et rouge,2016
nan,-,Frederick Mena,Frederick Mena,-,3,Drama,the mastermind,2016
-,6.7,Jessica Janos,Jessica Janos,1969. Two teen girls encounter a family living on a movie ranch. Not any family. The Manson family.,15,Drama,prettyface,2016
nan,-,Peter Stray,Peter Stray,-,-,Drama,berlin can wait,2016
nan,-,Pierre Sabrou,Marie Fontaine,-,5,Drama,un fils parfait,2016
45,4.8,Amon Ritz,Amon Ritz,-,6,Drama,ruby,2016
nan,-,Ilona Tuominen,-,-,-,Drama,me you and the mean dream jungle,2016
nan,-,Tommy Marshall,"['Tommy Marshall', 'Alan Sardana']","After experiencing a crisis of faith, Keith, a Trappist monk, leaves his monastery and attempts to reconnect with his daughter, only to get sidetracked at a rural motel along the way.",15,Drama,a monk walks into a bar,2016
nan,-,Timothy Martini,Timothy Martini,"Chris is a struggling author attempting to get his book published, but has been told repeatedly that it is not good enough.",5,Drama,hitting the books,2016
nan,-,Timothy Martini,Timothy Martini,"Guy falls into an obsession of the latest app ""Fightr""",4,Drama,fightr,2016
nan,-,Jorge Dzib Ehuan,-,"What is the deepest, darkest pleasure in your soul? Human butchery teaches us how low passions and how the blood can lead us to the limit. Welcome, just be careful if you go as a client or product",-,Drama,carnicería humana,2016
nan,-,María José Vela Argáez,-,"A popular web of assisted suicides on the map of a journalist, whom will have to find a way to infiltrate, even if the outcome is unexpected.",-,Drama,el último día en la tierra,2016
nan,-,Bernardo de Jesús Ramírez,-,"Talent is a gift which we are born with, Rafael, discovered his talent for the guitar when his father gave him one. But a mystery made him desist, until he had to help a child to achieve that dream",-,Drama,en venta,2016
nan,-,Ya Shu Cheng,-,"Life is a box. We're born into a box- our room, and when we die such room simply grows smaller, to a degree that it becomes an um or coffin. A man writes a letter to his father, in which he rebuff such ideology. ""The Box"" is a shortfall that explores life and love in an unusual way.",-,Drama,la caja,2016
27,-,Carlos Reyes Góngora,-,"The famous physician Arthur, is an eminence in México. However the oblivion caused by Alzheimer's disease, leaves him absented from the world which he lives in and the desire to go to the sea. This story is not just about how to live with this evil, but also how to live with this evil, but also how you see these angels that cares for the sick.",-,Drama,arthur,2016
-,-,Isaac Zambra,-,"The experience of the other worlds is fantastic. To define whether they are or are part of our imagination...even if we are part of the imaginary, of something superior.",-,Drama,sideral,2016
-,-,Adam Brown,Adam Brown,-,19,Drama,eden,2016
nan,-,Nick Wingate,Nick Wingate,-,-,Drama,the last sauna,2016
nan,-,Moa Junström,"['Karin Ekberg', 'Moa Junström']","""Bedlam!"" - a reconstruction of Moa Junström's summer in a closed psychiatric ward. Based on diary notes, the film mixes documentary images from inside the psyche with text messages and reconstructions of events.",29,Drama,psyket!,2016
nan,-,Sang-hun Lee,Sang-hun Lee,-,35,Drama,"gae, dwaeji",2016
nan,-,Kyung-Sub Lee,Kyung-Sub Lee,-,15,Drama,eodumeseo bicci heulleonaoneun sori,2016
nan,-,Jae-Hyun Yoo,Jae-Hyun Yoo,-,15,Drama,ireonagi,2016
nan,-,Stefania Carbonara,-,"Agnese's imagination is stressed by absurd and surreal sex situations, in a sensual journey of self-discovery, within a couple relationship threatened by the curiosity to explore erotic practices ""buried"" by taboos.",22,Drama,agnese transitoria,2016
nan,-,Veronika Adams,-,-,-,Drama,interrogation room,2016
nan,-,Dean Parker,Dean Parker,"A teenage boy helps the girl of his dreams pack before she moves away. As he struggles to find the words to confess his love, he pictures what life would be like if he had her.",9,Drama,regret,2016
