puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Bahador Adab,Bahador Adab,-,-,Drama,peyman,2021
nan,-,Gary Landry Jr.,"['Alistair Mc', 'Kenzie']",Dramatic thriller centering around Commander Gris.,-,Drama,gris,2021
nan,5.6,Hlumela Matika,-,A coming of age story. The eldest daughter Khanya has her period while waiting out her fathers horse gambling addiction. Film explores the tensions in father daughter relationships.,14,Drama,tab,2021
89,-,Senie Priti,Senie Priti,"The fragile relationship between a father and daughter is tested, when an unexpected call jeopardizes their time together.",-,Drama,alba,2021
nan,-,Yung-Chih Hsu,Yung-Chih Hsu,"Thomas, a sensitive and stubborn eleven-year-old boy, tries to make sense of his feelings for his piano teacher.",30,Drama,piano lessons,2021
nan,-,James Allodi,James Allodi,"In the age of precarious employment, some paydays come harder than others. Bella used to eat light bulbs on stage for a living. Then she meets Buddy, who used to throw himself at moving cars. Buddy hasn't told Bella about his latest job, and their unexpected chemistry brings trou... Leer todo",17,Drama,bella wild,2021
nan,-,James Allodi,"['James Allodi', 'Carl Knutson']","A controlled package arrives for Alex Lopez. It appears he did indeed order it - you can order anything on the Internet these days. But the question of whether he's willing to accept it -- sets off a chain of events that transforms his best friend, and a desperate stranger, too.",18,Drama,delivery,2021
nan,5.6,Kris Niklison,Kris Niklison,"In a remote and arid place, three people lead a monotonous life. Every day the man and his peon go to plow the land while the woman feeds the animals and washes the clothes. When an unexpected event breaks that routine, oppression and cruelty will manifest themselves without limi... Leer todo",19,Drama,dogs,2021
nan,-,"['Mitchell Le', 'Blanc']","['Mitchell Le', 'Blanc']",A pianist struggles to finish a song when visited by a stranger.,15,Drama,melody,2021
nan,6.0,Benjamin Steiger Levine,"['Greg Kaufman', 'Benjamin Steiger Levine']",Marco and Polo Go Round is a comedic love story with a very surreal twist. A couple confronts the difficulties in their relationship as gravity turns on its head and their world literally falls apart around them.,12,Drama,marco & polo go round,2021
nan,5.3,Megan Tremethick,Megan Tremethick,A naive potential candidate repeatedly gambles for acceptance at a prestigious drama school.,-,Drama,slot,2021
0,-,Dame Pierre,Ciera Angelia,A woman with mysterious abilities travels to a home with a deadly secret.,22,Drama,nola,2021
nan,7.4,Terry Loane,"['Gerard Mc', 'Carthy']",Johnny wants to wear a dress for his upcoming First Holy Communion.,-,Drama,just johnny,2021
nan,-,Mara Linsener,Mara Linsener,"The Russian investigative journalist Daria chose to flee to Berlin. Living in exile she fights with paranoia and remorse, until her past catches up with her present life.",-,Drama,seelenschatten,2021
nan,-,James T. Cernero,James T. Cernero,-,-,Drama,carrol lynn,2021
nan,-,Diana Stefanescu,Diana Stefanescu,"Have you ever imagined that random gestures of kindness with purity of soul can ignite something inside of us, thereby flowing into those we interact with, creating an infinite wave that shall be felt in the entirety of humanity with the passing of time? Tina Filipascu, a gentle ... Leer todo",-,Drama,"tinerete, dulce batranete...",2021
94,-,Ella Jones,Charlotte Hamblin,"When a mysterious young woman turns up on Ruth's doorstep, she's blindsided by her feelings for her. Little does she know why she's there and just who she has fallen for.",-,Drama,petra,2021
nan,8.0,"['Jonatan Egholm Keis', 'Ludvig Frøkjær Thomsen']",Jonatan Egholm Keis,"Villiam goes on a trip to a vacation house with Bjørn and his friends only to discover that things are not the way they used to be between them, and that Bjørn has invited him for a very specific reason.",34,Drama,"sail on, my love",2021
nan,8.0,Bastien Solignac,Bastien Solignac,"Eighteen-year-old Étienne is trying to find his place in his family. His father, a former skinhead, can no longer stand his son's indolent, lazy, dreamy and nocturnal behavior.",28,Drama,apatrides,2021
47,-,Nader Farahwaschy,"['Nader Farahwaschy', 'Amin Seqatchi']","The pickup driver Sina and his brother Behrouz, are both confronted with existential toubles: Sina being in the middle of a divorce, his younger brother about to ruin the family buisiness. Both on the road close to the Iranian-Afghan border, loaded with a cargo of seemingly unkno... Leer todo",13,Drama,donkeys,2021
nan,-,Royce Leii,"['Royce Leii', 'Nolan Rudi']","When the family road trip to Mexico is abruptly interrupted by a turbulent carjacking, Fernando, stranded and desperate, must accept the help of a mysterious stranger.",-,Drama,conductor,2021
nan,-,Cassandra Thomas,"['Jonnie Hurn', 'Cassandra Thomas']","Traumatised by an abusive past, Sebastian finds work with a family as a groom in a polo yard. When charged with trying to re-train Liberty, an unhand-able, failed racehorse, Sebastian bonds with the wayward animal and secretly trains as a polo player ultimately changing both thei... Leer todo",22,Drama,riding liberty,2021
100,-,Seayoon Jeong,Seayoon Jeong,A woman contemplates her life as she suffers from anxiety and depression.,4,Drama,captive,2021
nan,-,Jumic Emma Anderson,"['Ebenezer Andoh', 'Jumic Emma Anderson']","A short teen drama, melodrama that explores love in its many forms-romantic and platonic; through the eyes of two teenagers. That innocent inclusiveness it can be built upon.",-,Drama,a better friend,2021
nan,9.3,Abigail Prade,Abigail Prade,A Vietnamese woman enters a marriage of convenience with a disabled American war veteran and struggles to balance her new life with her personal desires.,20,Drama,a mutual understanding,2021
nan,-,Zoe Deleon,Zoe Deleon,-,-,Drama,girl beast,2021
nan,-,"['Georgia Azoulay', 'Félixe De Becker']","['Georgia Azoulay', 'Félixe De Becker']","Behind the curtain of a prestigious symphony, Louise fights against her predator.",-,Drama,ictus,2021
nan,-,C.S. Hughes,C.S. Hughes,"A story of two friends who are trying to change their lives for the better, but the same old mistakes seem to keep getting in their way. Will this time be any different?",-,Drama,silver flask,2021
nan,-,Seth Christian,Seth Christian,"During her last days, a grandmother finds a special bond between her past and her granddaughter.",-,Drama,radley,2021
nan,-,Mmabatho Montsho,Mmabatho Montsho,"On what should be the most prestigious day of her 8 years on earth, Princess Mahakwe is humiliated in front of the whole school.",9,Drama,the award ceremony,2021
nan,-,Morgan Coffman,Morgan Coffman,"Based on the award winning video game, Life is Strange, The Dark Room tells of the few weeks before the disappearance of Rachel Amber. After Rachel discovers a family secret, she is driven away from her parents - and into the arms of someone much more sinister.",-,Drama,rachel in the dark room,2021
53,-,Will Kim,Will Kim,"""The Hole"" is about a mother bird with a big hole in her heart, on a journey of searching for her baby son that fails to fly and accidentally falls into a hole. With an original sound track by Green Seo, Will Kim uses watercolor animation technique to reflect on his personal and ... Leer todo",4,Drama,the hole,2021
83,7.9,Alexandr Borecky,Alexandr Borecky,"Three friends, that had known each other since they were little kids, have decided to spend a night out together. Leo, a person that relies heavily on their friendship, is realising how much he has been lacking behind in his life when he sees his how much his friends grew as peop... Leer todo",18,Drama,origin,2021
nan,9.5,Samik Roy Choudhury,Samik Roy Choudhury,"The story revolves around 90s Kolkata. Daichi Dutta, an average man in his late 30s, grew up being bullied for his name and various other reasons. He practices law in a leading and old law firm under a celebrity lawyer. He happens to reminisce about his past whenever there's a ca... Leer todo",-,Drama,okiagari,2021
nan,7.6,Rakib Erick,Rakib Erick,"After years of estrangement, a daughter finally attempts to reconnect with her father.",12,Drama,boshack,2021
-,8.4,Joffre Faria Silva,Joffre Faria Silva,"Bullied at school because of his father's sexuality, Beckett takes matters into his own hands.",19,Drama,being brave,2021
nan,-,Ermir M. B.,Ermir M. B.,-,-,Drama,fighting ghosts,2021
nan,-,Peter Marsden,"['Peter Marsden', 'Jamie Robson']","Struggling to deal with a tragic loss, Derrik Jones retreats inwards - reinventing himself as a spiritual leader.",-,Drama,the truth about dreaming,2021
nan,-,Jody Bryce Phelps,Jody Bryce Phelps,-,3,Drama,eingehüllt,2021
nan,-,Will Schneider,Will Schneider,A depressed lunch lady finds new meaning in her mundane life when she falls for a troubled janitor.,-,Drama,ageusia,2021
nan,-,Spencer Longmore,"['Spencer Longmore', 'William Shakespeare']","A unique modern retelling of Shakespeare's famous classic, updating the timeless story, while maintaining it's original themes and dialog, in a contemporary setting.",-,Drama,othaniel,2021
nan,-,Amy Poux,Amy Poux,-,-,Drama,do-nothings,2021
nan,-,Jaime Bennington,Jaime Bennington,There is a man by the door in a raincoat smoking a cigarette.,35,Drama,a chant,2021
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Drama,port tesaturi,2021
-,8.0,Leena Pendharkar,Leena Pendharkar,"Rakhi Singh, a poised businesswoman, struggles to care for her Alzhiemer's stricken mother, amid mounting family tensions.",12,Drama,awaken,2021
nan,-,Sandra Garcia-Arceo,"['Cole Mc', 'Kisson', 'Riley Porter', 'Duncan Star-Boszko']","Morris, a recent widower, struggles with his loss while being forced to move out of his lifelong home. With the help of Tabitha, his lively sister-in-law and best friend, he must learn to find humor in the darkest of places and begin coming to terms with his new life and identity... Leer todo",-,Drama,rotten,2021
nan,8.2,Mat Johns,Mat Johns,"Rabia and Maddie, a pupil and teacher, form a friendship under the unlikeliest of circumstances.",18,Drama,inertia,2021
97,-,"['Tina Carbone', 'Jaclyn Jasgur']",Jaclyn Jasgur,-,-,Drama,sorry for your loss,2021
55,-,Patric James Callahan,"['Patric James Callahan', 'Devin Lee White']",A young Hippie living the dream in 1969 suddenly comes to a halt when he gets drafted into the Vietnam war.,-,Drama,1969,2021
nan,-,Rob Haffey,Rob Haffey,"A man and woman longing for companionship meet for a first date. Their sincere efforts to connect with one another are soon challenged as disturbing inner demons bubble to the surface, threatening to ruin the night not only for them but for everyone else in the restaurant.",-,Drama,sick fuck,2021
nan,-,Craig Hinde,David Baboulene,A love story.,-,Drama,bella,2021
26,7.8,Samuel R. Gibson,Samuel R. Gibson,"Christmas Eve, 1977. Two brothers are connected to strangers through a mysterious light in the sky.",37,Drama,bright,2021
-,-,"['Maria Mc', 'Indoo']",Tina Alexis Allen,-,-,Drama,mind games,2021
nan,-,Andrew Acedo,Andrew Acedo,The story of a man ready to sing (to someone).,20,Drama,sing (to me),2021
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Drama,"in fata marii, sub glia temeteului",2021
nan,-,Jason Snellman,Jason Snellman,"After surviving an attempt on his life, a disgraced police officer enlists the help of his partner to seek revenge.",30,Drama,a blue shroud,2021
nan,7.6,Louise Kärsbo Svanerud,Evelina Saulo,-,-,Drama,mustard,2021
nan,-,Emilie Kroyer Koppel,"['Emilie Kroyer Koppel', 'Lucas Lynggaard']",-,-,Drama,akvarium,2021
nan,-,Alba Roland Mejia,"['Saida Edwards', 'Jon Warfield Harrison', 'Alba Roland Mejia']","My Own Mecca is a story of a young man, Dre, and his relationship with his vessel. We learn how he must contort into different versions of himself in order to navigate through his world. The plot follows Dre living his day to day life in Oakland, California. Dre and his wife, Any... Leer todo",-,Drama,my own mecca,2021
60,-,Alexis Sallee,Alexis Sallee,-,-,Drama,who we are,2021
nan,-,Patrick Weiers,Patrick Weiers,"Struggling with depression, a famous vlogger travels to Asia and documents his search for dopamine.",11,Drama,i hope they remember my name,2021
83,-,Chen Zheng,-,"May 2018, a small city in Southern China, hot and humid. Lila(27) is escaping from this sad place after having a fight with her violent boyfriend. Trees and electric poles are passing outside of the cabinet window. Lila is on the train to another city to visit her college best fr... Leer todo",-,Drama,heat,2021
nan,-,"['Maayan Amzallag', 'Alon Levy']","['Maayan Amzallag', 'Alon Levy']","Nimrod, the introverted and shy, is invited by his friend Dar that he secretly in love with to taste a world full of sexual passions, a wild world that will put his masculinity to test.",17,Drama,beast show,2021
nan,-,"['James Carrillo', 'Nancy Rodriguez']",Nancy Rodriguez,-,-,Drama,quiet storms,2021
33,-,Scott Nielsen,Scott Nielsen,-,-,Drama,alone,2021
nan,9.4,"['David Bengtsson', 'Gustav Bengtsson']","['David Bengtsson', 'Gustav Bengtsson']","A passionate artist (Torasidis) with a series of eye-catching and bestial works in the luggage, decides to do his last work of art. In the film we follow Torasidis as a passionate and innovative artist. After earlier provocative works, he now wants to go one step further.",-,Drama,torasidis last masterpiece,2021
nan,6.4,"['Ania Gauer', 'Julien Gauthier']",Ania Gauer,"Marion has just moved to the German side of the French-German border to follow her boyfriend - Lukas - who recently got a job in a theater company. On the day of her 28th birthday, Lukas surprises Marion by proposing to her. Aged now 29 and 28, they have been together for three y... Leer todo",34,Drama,comme des grands,2021
7,-,-,Skipper Elekwachi,-,-,Drama,checkmate,2021
nan,-,Kimberley Lasi,Kimberley Lasi,-,-,Drama,where i'll stay,2021
