puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Oliver Beckwith,"['Oliver Beckwith', 'Kevin Liu']","The legion of Kek has risen to power. Supreme leader Kevin and Darth Chin have obtained complete control of the schoolyard. In response, Oliver and Charles look to recruit new members to their cause, the Dark Legion, which plans to overthrow the Keks. As new members such as Taylor join the Dark Legion, they are growing in numbers. But numbers isn't all it takes to win... Leer todo",6,Accion,hat wars: episode iv - a new hat,2018
nan,-,Joshua van 't Hoff,"['Ethan Averton', ""Joshua van 't Hoff""]","A heart disease hampers a runner from pursuing his passion for speed, while he wrestles with accepting or challenging his reality.",11,Accion,accelerate,2018
nan,-,Joshua van 't Hoff,Rick Evenhuis,"A Grey pupil undergoes a physical and mental trial administered by his mentor to demonstrate his alignment with the right path of the Force, which is distinct from both the Jedi and Sith traditions.",13,Accion,the path of the greys,2018
nan,-,John T. Fisher,John T. Fisher,The further adventures of Mac and Julet...,16,Accion,fallout chronicles: chapter 7,2018
nan,-,Erich Demerath,"['Chad Coenson', 'Erich Demerath', 'Todd A. Robinson']",-,7,Accion,going dark,2018
nan,-,Aarón Moreno,Aarón Moreno,-,-,Accion,talion,2018
nan,-,Omar Khaled,"['Omar Khaled', 'Amr Remah']",-,2,Accion,finger army,2018
nan,-,Qiyu Zhou,"['A.P. Boland', 'Christina Yang']",-,-,Accion,the pink lotus,2018
nan,-,Omar Khaled,Omar Khaled,-,4,Accion,monsters from below,2018
nan,7.3,Rune Asak,-,A retired gangster gets visit from the past. In order to protect himself and his sister he has to take a final stand against the world he left.,-,Accion,prolog,2018
nan,-,Ulas Deger Cetinkaya,"['Ulas Deger Cetinkaya', 'Yaman Aydin Neng']","A story of a young and untrained super hero called Thunder Shock. While he is trying to learn how to be a hero his acts will cost him a lot. After injuring an innocent person on a bank robbery, he starts to feel guilty and wants to prove everyone that he is a good hero but the shocking appearance of a villain called Mighty Knight, ruins his life. He and his friends ar... Leer todo",7,Accion,thunder shock,2018
nan,-,Dritan Mesareja,Dritan Mesareja,A romantic love story between a beetle car and her master.,24,Accion,caily,2018
33,-,"['Maxime J. Richard', 'Pierre J. Secondi']","['Barbara Abecassis', 'Marion Creusvaux', 'Julien Pestel']",-,8,Accion,antidote,2018
nan,-,Christopher Ortiz,Christopher Ortiz,"Kei is a self-righteous FBI agent who reunites two wanted brothers - Gus, who inherited his criminal uncle's inheritance, and Dante, a member of an anti-rich terrorist gang - in order to learn the whereabouts of Gus' newborn, kidnapped by Dante - but she is suddenly ambushed by a new enemy. Winner of 8 awards including Best Directing, Ensemble Cast, and Action Sequenc... Leer todo",15,Accion,arson,2018
nan,-,Eric Nieto,-,-,-,Accion,fight yourself,2018
nan,5.2,Kapil Verma,"['Manoj Pandey', 'Kapil Verma']","Roshni, a self defense instructor is clear on her objective- to equip girls with training to protect themselves and take on the world. Her life takes a drastic turn when her brother commits a crime. Will the sister follow the known path or will she take matters in her own hands?",20,Accion,nitishastra,2018
45,-,Shreyash Srivastava,Shreyash Srivastava,A day in the life of college gangsters and their larger than life persona.,20,Accion,dog day,2018
nan,-,Jacob Horne,Jacob Horne,Two samurai settle their feud in a fight to the death.,5,Accion,the two samurai,2018
45,-,Tero Peltoniemi,"['Lotta Kaarla', 'Maria Lindeman', 'Tero Peltoniemi']","A young woman is struggling to get further, to achieve and accomplish. She is pushed back over and over again, until she falls into a realization and determines to carry on in the rat race of life.",1,Accion,rat race,2018
nan,-,Yuxi Li,Yuxi Li,The son of the mafia boss struggles with identity and getting bullied by his schoolmates until he meets a mysterious kung fu master named Mei in New York Chinatown.,12,Accion,call me nobody,2018
nan,-,Tanay Genco Ulgen,Sean Kohnke,"This is a sequel to I'm out Johnny. Vic, the main protagonist, decides he wants out of an underground crime organization but his boss, Johnny has other plans for Vic. Vic takes out half of Johnny's crew and literally stabs Johnny in the back and leaves him for dead. In I'm out Johnny volume 2.0. The events take place a year later. Johnny has been recuperating in the h... Leer todo",22,Accion,i'm out johnny volume 2.0,2018
nan,-,Pablo Schmitt,-,-,-,Accion,lockstep,2018
nan,-,Devon Racinelli,Devon Racinelli,"It's 1943, and American Fighter Pilot Lieutenant Wade is shot down over hostile enemy territory in Germany. With danger all around, and very limited supplies, this War Bird must figure out what his next move is.",7,Accion,war bird,2018
nan,-,"['Sara Eriksson', 'Sara Kingdom']",-,"PHOENIX FOREVER is a action, sci-fi movie set in a dystopian near-future UK; a world where government has collapsed and what's left of society is ruled over by powerful gang lords. Niki is an expert thief and lone-wolf survivalist. In order to clear her debts to gang boss Angel, she must infiltrate the HQ of notorious cult leader Phoenix and steal his prize possession... Leer todo",16,Accion,phoenix forever,2018
nan,-,Toño Leal,"['Jasmin Grimaldo', 'Toño Leal']",-,-,Accion,short change hero,2018
nan,-,Ben Nott,-,-,3,Accion,go mad,2018
nan,-,-,Taz Ayoub,Two MI6 agents are recruited to work on a domestic security threat. While working on the threat they develop a romantic relationship that could jeopardize their mission.,-,Accion,stamina,2018
nan,-,Leo Curbelo,Leo Curbelo,Zombies have overrun most of New York City's boroughs. The only safe place for citizens is The Bronx. Now a small band of heroes must stop the horde from taking over their neighborhood.,4,Accion,the zombies want the bronx,2018
nan,-,Brian Finn,Brian Finn,-,2,Accion,jazz bear vs go rilla,2018
nan,-,"['Joy Sahyoun Cameron', 'Randolph Lungela']",Peguy Saint Marc,-,-,Accion,rock x el 2,2018
88,-,Ryan E. Muise,Ryan E. Muise,A young woman waits to be picked up and must improvise when she faces mysterious attackers who may be biting off more than they can chew.,2,Accion,rush,2018
nan,-,-,-,Reparto principal,-,Accion,jaws 6: daddy's home,2018
nan,-,"['Jack Mc', 'Knight']","['Jack Mc', 'Knight']","The zombie attacks in the world outside UNITY are leaving the world in ruins. Inside the compound, Dr Jack Stowaway works on a cure, to fix the sick world, but is his fatal attraction of Dr Eddie Walker more deadly than they anticipated?",11,Accion,if i could turn back time,2018
nan,-,Peter Montague,Peter Montague,-,-,Accion,the sylph,2018
85,-,Thomas Brinck,Thomas Brinck,-,4,Accion,the fall,2018
nan,-,Jakob Bjerg,Jakob Bjerg,-,-,Accion,sort får,2018
nan,-,Patrick Garcia,-,-,-,Accion,god of war: fit,2018
17,-,Austin Zveare,-,-,-,Accion,octane,2018
nan,-,Miguel Ángel Muñiz,Miguel Ángel Muñiz,-,8,Accion,payasita iii,2018
nan,-,Carlos Deschamps,Keven Andres Almanzar,-,-,Accion,swipeheist,2018
89,-,Christopher Scott,Christopher Scott,"Downshift is about a young man, Mateo, whose aspirations of becoming a professional motocross racer are shattered after a nearly fatal accident. Years later, while working for his D.A. Uncle, he stumbles across a case investigating the disappearance of a high school friend.",21,Accion,downshift,2018
nan,-,Adam Gascho,Adam Gascho,-,9,Accion,drug den,2018
-,-,Vinay Kumar,Vinay Kumar,-,4,Accion,porter,2018
nan,-,Adrien Lhoste,"['Adrien Lhoste', 'Elfie Mahé']",-,-,Accion,la mémoire de la peau,2018
-,-,Joshua Ortiz,Joshua Ortiz,"Rose has been blessed with an amazing power that allows her to briefly see in to the future. She uses this ability to protect the recipients of a special gift from the evil that seeks to destroy it. Rose hopes that if she succeeds in her missions, she will receive a special gift of her own.",15,Accion,someday,2018
nan,-,Minyo Kostadinov,-,-,-,Accion,ride hard: mustang gt 5.0,2018
nan,-,Paul Sean Ward,Kyle Anderson,-,7,Accion,olympia_,2018
nan,-,Leroy Nguyen,Leroy Nguyen,-,-,Accion,to live & die like a man,2018
nan,6.8,Gareth Pugh,Gareth Pugh,"In the shadow of the Empire, elite Clone Commando unit Squad 42 is tested to the limits of their loyalty to the Republic.",11,Accion,lego star wars: squad 42 - dissolution,2018
100,-,Mark Ervin,Mark Ervin,-,-,Accion,verdict,2018
nan,-,-,-,"We back to World War II. Young pilot crashes the plane in Amazonian jungle and get serious wound. The legendary Queen of the Amazons - Wonder Woman finds the stranger, takes him in the nearby hut and saves his life using her wonderful power.",-,Accion,wonder woman (a xxx parody),2018
nan,-,James R Compton Jr.Scott Michael Dunn,"['James R Compton Jr.Scott Michael Dunn', 'Logan Luhning']",-,8,Accion,the meet,2018
nan,8.9,Kyle Higgins,Kyle Higgins,Lord Drakkon has decided his world is too small for his ambition. He has figured out a way to not only conquer other worlds but defeat the Power Rangers as well.,-,Accion,power rangers: shattered grid,2018
nan,-,Brinceton Baum,Brinceton Baum,Dr. Childers seeks to destroy the world with an all-new drug while working with unforeseen traitor of Hernando Sanchez.,24,Accion,hernando sanchez y los boogalos eléctricos,2018
22,-,Mikey Smith,Mikey Smith,A weary gunslinger returns back to his base camp to find someone return from his past to pay him a visit.,9,Accion,outlawed,2018
nan,-,Mikey Smith,Mikey Smith,-,42,Accion,the downfall,2018
35,-,"['Emma Coons', 'Austin Davenport', 'Porter Edwards']","['Emma Coons', 'Austin Davenport', 'Porter Edwards']",A Father and Son duo bond over the course of a failed drug deal.,13,Accion,family business,2018
nan,-,Ridoin El Aissati,-,-,-,Accion,espero,2018
nan,-,Aaron Vanek,Aaron Vanek,"A man late for work has to fight his way on a dystopian desert highway. inspired by the game ""Car Wars"" by Steve Jackson Games.",9,Accion,morning commute,2018
81,-,Melvin A Johnson,Melvin A Johnson,-,-,Accion,run,2018
nan,-,Melvin A Johnson,Melvin A Johnson,-,-,Accion,the perfect soldier,2018
nan,-,"['Tazito Garcia', 'Paul Loduca']","['Tazito Garcia', 'Paul Loduca']",-,-,Accion,clicker-kicker,2018
nan,-,Jesse van Olderen,"['Dees de Jong', 'Jesse van Olderen']",-,-,Accion,gameboy: the movie,2018
nan,-,Jesse van Olderen,Jesse van Olderen,-,-,Accion,a very merry christmas with: jes tube,2018
nan,-,"['Dees de Jong', 'Jesse van Olderen']","['Dees de Jong', 'Jesse van Olderen']",Jesse from the Mario Movie's returns one last time to complete his adventure. He goes to Hyrule and becomes Link and has to fight Ganon.,-,Accion,the legend of zelda movie,2018
nan,-,"['Dees de Jong', 'Jesse van Olderen']","['Dees de Jong', 'Jesse van Olderen']",-,-,Accion,super mario bros the movie 2,2018
nan,8.2,"['Dees de Jong', 'Jesse van Olderen']","['Dees de Jong', 'Jesse van Olderen']",-,-,Accion,super mario bros: the movie,2018
nan,-,Jesse van Olderen,Jesse van Olderen,-,-,Accion,jes tube's scary halloween,2018
nan,-,Fred Nguyen Khan,Fred Nguyen Khan,-,-,Accion,tales of the drunken fist,2018
nan,-,David M. Mateo,David M. Mateo,-,11,Accion,la noche,2018
nan,-,Christoffer Thomas,Christoffer Thomas,-,-,Accion,for min far,2018
nan,-,Riley Gaboury,Riley Gaboury,-,15,Accion,the spy who saw red,2018
nan,-,Dan Banate,"['Dan Banate', 'Paul Winston Libato']",-,-,Accion,"kung mamukong ka, taxi napud",2018
63,-,Iván Valentín,-,-,-,Accion,knock out,2018
46,-,Gerard Claramunt,Gerard Claramunt,A man has to fight for his son's freedom.,7,Accion,bloodsport,2018
95,-,Iván Valentín,Iván Valentín,-,-,Accion,the tourist,2018
nan,-,Philip Tresente,"['Harley Mann', 'Philip Tresente']",Tyler has to find and defeat the evil Juaqman to regain the magical Macguffin.,10,Accion,the quest for the macguffin,2018
25,-,Aidan Manley,Aidan Manley,An assassin tries to flee the scene of a job gone wrong.,-,Accion,ambush,2018
nan,-,B.J. Halsall,"['Kathie Dice', 'B.J. Halsall', 'Mike Substelny']",-,-,Accion,unicorn bloodbath #47,2018
nan,-,Agustin Zaya,"['Jonatan Acosta', 'Agustin Zaya']",-,5,Accion,chikara,2018
nan,-,Ryan Looney,-,"The Movie Event of the Millennium. Follow everyone's favorite rapper on his journey to defeat evil, save the world, and get the girl. Long Live the Gus Bus. An unexpected villain has banned rap music across the nation, and its up to the Gus Bus to stop him. The motion picture event of the century. Follow everyone's favorite rapper on his adventure to save the world.",37,Accion,gus bus,2018
nan,-,Fredrik Martinsen,"['Oskar Rizvic', 'Henning Reiss Semb', 'Fredrik Martinsen']","A boy is getting bullied at school. One day he gets a message that threatens his life. He has had enough, and after getting inspiration from Bruce Lee films. He decides to take matters into his own hands, and fight his bullies at school. Will he succeed?",3,Accion,once and for all,2018
nan,-,"['Ryan Burnham', 'Luke Robson']",-,"When curiosity takes control of you at an Arcade, you'll probably never make the right decision. 3 - 2 - 1 - FIGHT. Gfinity presents a short comedic film where pro gamers become part of the game. Starring Team Vitality's TKR and Method's Iamstilldadaddy.",4,Accion,arcade fighter,2018
