puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Vincent Genuardi,Vincent Genuardi,"Written, Filmed and Edited in 48 hours: When a young couple, who have hit it off, face ridiculous challenges that threaten the survival of their blooming relationship, they find hope through a bizarre new futuristic phone app that can correct these blunders. However, the results this app provides is not as simple as it appears.",8,Comedia,oliver & penelope,2015
nan,-,Aaron S. Booth,Aaron S. Booth,-,7,Comedia,the icebox,2015
-,-,Aaron S. Booth,Aaron S. Booth,-,5,Comedia,blind date,2015
nan,-,Manon Balthazard,Manon Balthazard,-,18,Comedia,des talons et du crottin,2015
nan,-,Jon Huggins,Jon Huggins,-,-,Comedia,knock-out mouse,2015
-,-,"['María Castillo', 'Beatriz Pasamón']",-,-,-,Comedia,terapia,2015
-,-,Martin Bell,-,-,-,Comedia,answering the call,2015
nan,-,Bahar Palabiyik,Bahar Palabiyik,A frustrated writer struggles to overcome writer's block.,2,Comedia,writer's cramp,2015
nan,-,Karen Roberts,Karen Roberts,Three self-entitled friends go out for drinks and are clueless to how they sound to everyone else.,5,Comedia,varied voices,2015
nan,-,Bayan Joonam,-,-,-,Comedia,an epic sunday run,2015
nan,-,Marcel Mate,Marcel Mate,-,-,Comedia,smartphone,2015
nan,5.6,Otavio Chamorro,Otavio Chamorro,-,-,Comedia,vagabunda de meia tigela,2015
nan,-,Eva Duran,Eva Duran,-,-,Comedia,lara love,2015
nan,-,Paul Walker,Paul Walker,"Shot specifically for Toronto After Dark Film Festival, one of the world's top film festivals in its genre. Played in 2015 at the festival celebrating their 10th anniversary.",1,Comedia,happy 10th birthday tad!,2015
nan,-,Sergio Prado,Ion Arretxe,-,-,Comedia,cuentas y cuentos,2015
nan,-,Tess de Vlieger,Mick Lindo,-,-,Comedia,pam pam padam,2015
nan,-,Chris Ullens,Chris Ullens,-,3,Comedia,kill the noise 'kill it 4 the kids',2015
nan,-,Felipe Rocha,Felipe Rocha,An exercise in language between image and sound.,15,Comedia,som guia,2015
60,-,Everett Phelps,Everett Phelps,-,-,Comedia,draft day,2015
nan,-,Eduardo da Conceição,Felipe Leão,-,-,Comedia,agora é sua vez,2015
nan,-,Savvy Jaye,Savvy Jaye,-,8,Comedia,the artistic nude,2015
nan,-,Julius Grimm,Julius Grimm,-,-,Comedia,die randgruppe,2015
nan,-,Keith Soper,Chi Laughlin,-,-,Comedia,one fell swoop,2015
nan,-,Keith Soper,Chi Laughlin,-,-,Comedia,revenge of the nunja,2015
nan,-,William Pawlowski,William Pawlowski,-,-,Comedia,aqqqqqq and narf,2015
nan,-,Roberto Cano,Roberto Cano,-,-,Comedia,me gustas,2015
nan,-,Tyler Gregory,"['Caleb Burnham', 'Tyler Gregory', 'Ris Harp']",A retired detective chooses to come back to the force to investigate a series of homicides linked to a dating app.,-,Comedia,#fuckediiideath,2015
nan,-,Mykee Morettini,Mykee Morettini,"Sean, a struggling art student curses out his own talent feeling ""not good enough"" before his own paintings come to life to convince him of his (and their) worth.",3,Comedia,art aches,2015
nan,-,Reghu Nair,-,-,-,Comedia,passmark,2015
-,-,Steph Twyford-Rigley,Steph Twyford-Rigley,-,3,Comedia,best friend,2015
88,-,Kenzie Sconce,Kenzie Sconce,"A seven year old girl loves her little dog. She takes care of her and handles the responsibility of feeding her. As the little girl goes about her day, she decides to make sure the dog has food. She catches her little brother trying to steal a cookie and then realizes she has left her little dog outside. She must let her in, but will she still be there? Will she still... Leer todo",1,Comedia,let me in,2015
nan,-,Steph Twyford-Rigley,Steph Twyford-Rigley,-,-,Comedia,the unpredictable twist,2015
nan,-,Andrés Manco,"['Andrés Manco', 'Rodrigo Oliart', 'Daniel Rodriguez']",-,8,Comedia,g,2015
nan,-,Ilya Bazhko,Ilya Bazhko,-,10,Comedia,brak,2015
nan,-,Mukhtar Makhtibekov,"['Temirkhanov Karim', 'Mukhtar Makhtibekov']",-,-,Comedia,mr. vbashnevsky. part 1,2015
nan,-,Grant Moore,Grant Moore,-,5,Comedia,the longest day of the year,2015
nan,-,Luca Z. Boskovitz,Luca Z. Boskovitz,"Júlio finds himself trapped in his own house party by his date, who claims to be a vampire.",10,Comedia,vampiros,2015
nan,-,Gabriel Spalletta,Gabriel Spalletta,-,-,Comedia,la danza de la fortuna,2015
nan,-,Matteo Querci,Francesco Ciampi,-,-,Comedia,boulevard des italiens,2015
-,-,Chad Dion,Will Horton,A day in the life of a rather strange psychologist,15,Comedia,the good doctor,2015
nan,-,Leni Gruber,"['Leni Gruber', 'Alexander Reinberg']","Platform diving is Ari's great passion.The outdoor swimming pool is his refuge from a bleak day-to-day life and from his jaded mother who spends the majority of her time watching superficial infomercials on TV. When Ari wants to show his worth to a youth gang, he has to face one of his biggest fears: the 10m-tower. Maybe the Olympic champion Dmitri Sautin can help?",16,Comedia,it is no dream,2015
nan,-,Rémi Fréchette,Rémi Fréchette,-An accomplished director tries to get back to his artistic and creative roots by making a movie about himself making his first film.,9,Comedia,camera chaos,2015
nan,-,Erwann Kerroc'h,Erwann Kerroc'h,-,-,Comedia,v&b - « famille »,2015
nan,-,Mark Thurstlic,"['Matthew Owen Mc', 'Kenna', 'Mark Thurstlic']",-,-,Comedia,the devil in the clouds,2015
nan,-,Suumeet Darshan,"['Suumeet Darshan', 'Latesh Sharma']",-,-,Comedia,real and digital,2015
nan,-,Lilyette Estanislao,Lilyette Estanislao,"Turn and burn out. A server greets her table only to realize it is comprised of all her least favorite guests. With requests and comments she's heard enough to last three lifetimes, the server is living through her worst nightmare. Is it time to hang up her apron for good? A satirical short anyone that's waited tables can relate to.",-,Comedia,motley crudité,2015
nan,-,Harrison Jeffs,Harrison Jeffs,-,7,Comedia,free pizza,2015
nan,-,Andy Wasyliw,-,-,3,Comedia,art,2015
nan,-,Ludo Jaccard,Ludo Jaccard,"A selfish man dies, but is given a second chance to prove that he can be better. He's going to have to share the life of an ex-colleague he despises.",7,Comedia,aller-retour,2015
93,-,Matthew Garvin,Matthew Garvin,Ivan the Butcher is caught up in terrible case of the wrong identity.,12,Comedia,the wrong man,2015
nan,-,Eve Hedderwick Turner,Eve Hedderwick Turner,-,-,Comedia,powerfem,2015
nan,-,Hannes Weiß,-,-,-,Comedia,kinderspiel (at),2015
nan,-,Pierce Nahigyan,-,-,6,Comedia,the rewinder,2015
nan,-,Mithun Mohan Udyawar,Tanay Karnesh,-,-,Comedia,gussa thook do,2015
nan,-,Joshua Gleiser,Joshua Gleiser,"The Golem is found and reanimated, but soon enough it realizes there are no real consequences to not following orders.",-,Comedia,el golem,2015
nan,-,"['Wei', ""Chen 'William' Ji"", 'Peter Lakatos']",Peter Lakatos,A pair of lazy ignoramuses stage various ridiculous injuries in order to earn a handicapped parking permit.,5,Comedia,epithet of stupidity,2015
nan,-,"['Camilla Saldarriaga', 'Alexandra Velasco']","['Camilla Saldarriaga', 'Alexandra Velasco']",-,5,Comedia,3x5,2015
nan,-,Francesco Madeo,Simone Bracci,"One day David takes up his monotonous life and faces a radical professional and private change. Will courage be rewarded? What he sets in motion will lead him to face his destiny with delicacy, sincerity and a small dose of courage.",18,Comedia,rallenty,2015
nan,-,Sayan Mullick,Sayan Mullick,-,3,Comedia,hate mate,2015
nan,-,Tianyu Liu,Tianyu Liu,-,-,Comedia,one slice,2015
nan,-,Colin O'Toole,Tom Newton,-,-,Comedia,get stuffed,2015
nan,-,Chui Mui Tan,-,"After her singing career fails in Taiwan, Fei decides to move back to Malaysia to open a cafe. She meets up with Pete, an old friend she had not met in 10 years. Pete had just recently closed down his music bar. He brings her to a junkyard to hunt for furniture.",-,Comedia,the beautiful losers,2015
nan,-,Anastasiya Safronova,Anastasiya Safronova,-,11,Comedia,pervoe svidanie,2015
nan,-,Isaiah Headen,Kelli Herod,-,3,Comedia,contacts,2015
nan,-,Matthijs van Heijningen Jr.,-,"Three road test all their phones to make sure they have the best on offer. For the new LG G4, Jackson and Steve went into the woods to try out its new 16MP Hi-Res camera, IPS Quantum screen (four times the resolution of Full HD) and 470 hours of potential battery life. Check out their full review, including footage that Jackson shot himself using the LG G4. What could... Leer todo",6,Comedia,lg g4 phone review,2015
nan,-,Mebil Rosales,Mebil Rosales,"After reuniting with the members of his old rock band, a frustrated musician faces the person he considers responsible for a significant percentage of his current misfortunes: his ex-girlfriend.",12,Comedia,seis son multitud,2015
nan,-,Buck Estes,Buck Estes,-,1,Comedia,so smooth,2015
nan,-,Mattie Cooper,Adam Pitzler,A man has trouble with his phone.,9,Comedia,her too,2015
60,-,Arikarasudhan M,-,-,-,Comedia,the bus,2015
nan,-,Buck Estes,Buck Estes,-,1,Comedia,stuff my mom sends me 2,2015
nan,-,Buck Estes,Buck Estes,-,1,Comedia,just empty it,2015
nan,-,Diego C. Tartaglia,Diego C. Tartaglia,-,-,Comedia,ultimo banco,2015
100,-,Joseph Vecsey,Joseph Vecsey,-,-,Comedia,personal problems,2015
nan,-,Haydn Burrell-Ashbee,Blu-ray Billy,Blu-ray Billy and Haydn have to find out who hacked Blu-ray Billy's YouTube account.,7,Comedia,blu-ray billy: the movie,2015
nan,-,Yadira Pascault Orozco,Yadira Pascault Orozco,-,6,Comedia,zombie doll,2015
nan,-,"['Jamie Bu', 'Cher']","['Jamie Bu', 'Cher']",-,-,Comedia,the wrong room,2015
nan,7.5,Hank Perlman,-,A remake of the well received 'Jake from State Farm' commercial featuring Beldar and Prymaat Conehead of Saturday Night Live fame.,1,Comedia,state farm coneheads commercial,2015
nan,-,Simon Tofield,-,"Watch our Kitten Chaos Collection, a compilation of films featuring your favourite mischievous kitten, giving Simon's Cat the run around.",14,Comedia,simon's cat: kitten chaos,2015
nan,-,Frederik Paludan,Frederik Paludan,Anders wants his old ex back. And the way to do it is through the new guy.,4,Comedia,rationale,2015
87,-,Roane Borger,Roane Borger,a fun short about two guys arguing in the office,2,Comedia,office,2015
nan,-,François Chabert,François Chabert,-,3,Comedia,je suis revenu,2015
nan,-,-,-,Reparto principal,-,Comedia,el peor rapero de la historia,2015
nan,-,Bertrand Remaut,-,-,-,Comedia,writers,2015
nan,-,Bertrand Remaut,Bertrand Remaut,-,-,Comedia,loopy,2015
nan,-,Bertrand Remaut,Bertrand Remaut,-,-,Comedia,same same,2015
nan,-,J. Lalonde,"['J. Lalonde', 'Amber Nelson']",-,-,Comedia,the most romantic cities: a comedy special,2015
nan,-,Danny Caporaletti,Danny Caporaletti,Four friends discuss how easy it is to make a movie.,3,Comedia,making movies is easy,2015
nan,-,Elena San Máximo,"['Jesús Gómez', 'Jesús Gómez', 'Alejandro Molla']",-,-,Comedia,la consulta,2015
88,-,June Zandona,-,-,-,Comedia,dancer,2015
nan,-,Elizabeth Litvitskiy,Elizabeth Litvitskiy,-,-,Comedia,served,2015
nan,-,Theo Kim,Jared Keeso,-,-,Comedia,pro hockey media relations 101,2015
nan,-,Biser Jonev,"['Biser Jonev', 'Vladimir Marinov']",The morning of a futuristic couple.,13,Comedia,home robot for lonely people,2015
nan,-,Antoine Lhonoré-Piquet,Michel Frenna,"Arrived in Paris, an artist is looking for the casting that will make him famous.",6,Comedia,happy... and?!,2015
nan,-,Luke Van Mol,-,"After finding a hidden dojo in the forest, Jori is caught by ninja guards and taken to their sensei to ultimately be trained as a ninja.",9,Comedia,the training of a ninja,2015
66,-,"['Mitch Graszat', 'Jamie Rogers']",-,-,-,Comedia,locked out,2015
nan,-,Sarah Hallam,Shane Savage,-,7,Comedia,shit,2015
nan,-,Scott Rivers,Scott Rivers,Mugsey goes out and visits the Bishopston Massive,6,Comedia,bishopston massive,2015
nan,-,-,-,Reparto principal,3,Comedia,the doctor's time machine,2015
nan,-,Álvaro Martín Sanz,Álvaro Martín Sanz,"It seemed like an easy job, but death is often an unpredictable factor.",9,Comedia,entierro,2015
-,-,Adam J. Hart,Adam J. Hart,Two roommates fight over ice cream.,5,Comedia,cream,2015
-,-,Big Red Button,Big Red Button,"Despite his best efforts, a diligent chef makes a horrendous mistake as he prepares this classic but tricky dish.",1,Comedia,baklava,2015
-,-,Calvin Chin,Calvin Chin,"A mildly depressed loser falls in love with a chance encounter at the park, throwing him into a vicious cycle of romance, competition, and first world problems.",-,Comedia,in circles,2015
nan,-,Mark Bethune,Mark Bethune,"When the Wi-Fi goes down at a cafe, a group of freelancers react appropriately. (I'm being told this summary is too short. But, seriously, that's all that happens. The Wi-Fi goes down. People react. I have to write two-hundred and thirty-nine characters.)",-,Comedia,wi-fi,2015
nan,-,Rachel Stephens,Rachel Stephens,-,2,Comedia,bearded thomas,2015
nan,-,Joe Bereta,"['Ryan Finnerty', 'Ian Hecox', 'Anthony Padilla']","When Ian and Anthony are on their way home from seeing Star Wars, something happens to them that will change their lives. Is it a Christmas miracle? Watch and find out.",4,Comedia,a merry minecraft christmas,2015
nan,-,Matt Hyland,"['Matt Hyland', 'Logan Ritten']",A teenage couple becomes closer than they thought.,34,Comedia,my step girlfriend,2015
-,-,Jonathan Shahan,"['Cait Brasel', 'Shanna Clark']",A greedy delivery driver convinces a naive youth leader to break into a house and steal a mysterious object with special powers.,-,Comedia,live a little,2015
nan,-,"['Andrew T. Mc', 'Gary']","['Nick Grahl', 'Andrew T. Mc', 'Gary']",-,2,Comedia,bobby mcgee: squirroil,2015
nan,-,Scott Rivers,Scott Rivers,Mugsey and Chelsea Visit Hotwell Massive.,5,Comedia,hotwells massive,2015
nan,-,Daniele Spadoni,"['Ron Gilbert', 'Dave Grossman', 'Tim Schafer']",-,18,Comedia,the secret of monkey island fan movie,2015
nan,-,Scott Rivers,Scott Rivers,Mugsey and Chelsea take a trip to Spike Island Massive,6,Comedia,spike island massive,2015
nan,-,Jordan Villarreal,Eric De'wayne,-,-,Comedia,a trip to the wild side,2015
nan,-,Alaïs Nevert,Lélia Nevert,-,-,Comedia,la dispute,2015
nan,-,Muhammad K. Smith,Muhammad K. Smith,-,25,Comedia,a bitter cold,2015
-,-,Jacob Shrimpton,Jacob Shrimpton,-,2,Comedia,"me, myself and i",2015
nan,-,Axel Casas,Axel Casas,-,2,Comedia,el grinch,2015
nan,-,Axel Casas,Axel Casas,-,3,Comedia,tortuga ninja profesional,2015
nan,-,Axel Casas,-,-,2,Comedia,ninja racing,2015
-,-,Izzie Titberidze,Izzie Titberidze,-,9,Comedia,just one kiss,2015
nan,-,Colin Mercer,Colin Mercer,"On a break, three working-class Joe's argue over conspiracy theories about how the political system is constructed to keep people like them dumb - or so they think.",-,Comedia,alley chats,2015
nan,7.2,Faridul Ahasan Shourav,Faridul Ahasan Shourav,"In Bangladesh, Accidents are frequent phenomena nowadays, and we fall victim of it regularly. that is why even death has become natural and meagre, in one sense a weapon of convenience. Social values and duties have got a synonym called fairy tales. Political turmoil and bureaucracy are traumatizing public life. Our works only depict the proverb ''every man for himsel... Leer todo",10,Comedia,dead's circus,2015
nan,-,Axel Casas,-,-,2,Comedia,donosti ninja,2015
nan,-,Axel Casas,-,-,4,Comedia,youtube ha detrozado mi familia,2015
nan,-,Christina Diamantara,Christina Diamantara,-,-,Comedia,rob me tender,2015
nan,-,Juan José Cea Escobar,Rémy Deloume,-,-,Comedia,le maître des lieux,2015
nan,-,Finn Walther,"['Finn Walther', 'Martin A. Walther']",-,1,Comedia,welcome home brother,2015
-,-,Tom A. Capps,Phillip Russell,A young lady runs through the woods to escape an abomination that never seems to tire.,1,Comedia,keep going,2015
nan,-,"[""Catarina D'Oliveira"", ""Tiago D'Oliveira""]","[""Catarina D'Oliveira"", ""Tiago D'Oliveira""]",-,17,Comedia,um conto de natal da trafaria,2015
59,-,"['Scott Dawson', 'David Sherbrook']","['Scott Dawson', 'David Sherbrook']","'The Shed' tells the tale of a happy couple, Peter and Susan, having to deal with the stress of a new roommate, Donald, a strange young man with a dark secret. Why is he so nice? And what exactly is he keeping in the shed?",13,Comedia,the shed,2015
nan,-,Katherine Sammons,Katherine Sammons,"Are you frustrated dealing with pesky camera settings, confusing sound devices, and expensive lighting equipment? Tired of failing at fixing all your mistakes in editing? Wouldn't you rather just have it all taken care of in a few seconds? Well, you're in luck. Introducing a brand new product: P.O.S.T., which can perform all post-production duties in an instant. BUY N... Leer todo",2,Comedia,fix it in post,2015
nan,-,Tadeás Danek,Tadeás Danek,-,32,Comedia,napisto!,2015
nan,-,Tomás Alvarenga,Tomás Alvarenga,"In a world full of fast dating apps, a rewind button can be helpful, or not.",4,Comedia,rewind dating,2015
