puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,4.5,Syed Fardeen,Syed Fardeen,"Bhaijaan is an honest man, who lives happily with his brothers and uses violence to settle disputes with anyone, but decides to mend his ways for his girlfriend. However, Bhaijaan learns that his girlfriend's family are in trouble due to their past rival and sets out to protect t... Leer todo",-,Accion,kisi ka bhai kisi ki jaan teaser gta v spoof,2023
59,8.8,Makkai Márk,Makkai Márk,A gambling-addicted guy wants to convince a bartender girl with an exciting story to get some money.,24,Accion,jackpot,2023
nan,-,Hiroki Ohsawa,Derrick Dover,"Codename ""Tanuki"" is the world's greatest assassin, but the only thing he loves more than taking out a target and completing his mission is culinary decadence. Not a second before he can alleviate his hunger pains with a delicious, homemade, Italian linguine pasta alla marinara (... Leer todo",-,Accion,gourmet assassin,2023
46,-,F Manga,F Manga,-,-,Accion,level up,2023
nan,-,"['Samora Smallwood', 'Avaah Blackwell']",Samora Smallwood,-,-,Accion,sidewinder,2023
nan,-,Rowan Wood,Rowan Wood,"Jayde Ackerman finds herself in a strange new reality, where a possessed Ezra Thorne reigns supreme.",40,Accion,the jethroverse holiday special,2023
21,-,Blake Westphal,Blake Westphal,"Leonard Snart is realizing that the crime game has changed. With the emergence of the hero The Flash, Leonard starts to pursue the new name of Captain Cold.",-,Accion,absolute zero,2023
nan,-,Suumeet Darshan,"['Saaheel Bhatia', 'Suumeet Darshan']",-,-,Accion,kaand,2023
nan,-,Andres Monsalve,Andres Monsalve,"A car thief wants a clean slate to start a family, but the vile woman she works for refuses to let her go.",18,Accion,cash out,2023
nan,-,Jamal Dabney,Jamal Dabney,-,18,Accion,dragged in,2023
nan,-,Eric-Jamie Anthony Scharf,Eric-Jamie Anthony Scharf,-,-,Accion,super ninja,2023
nan,-,Manuel Ayala,Manuel Ayala,-,-,Accion,modern warfare: task,2023
12,-,Anthony Riggi,"['Ash Hyla', 'Anthony Riggi', 'Emma Svendsen']",-,24,Accion,captain thunder,2023
68,-,Arash Tohidi,Arash Tohidi,"As the host of the show challenges the audience to guess which if the two dudes gets more respect, things escalate real fast.",-,Accion,respect,2023
nan,-,Paul Rathsack,"['Cassandra Kristiansen', 'Paul Rathsack']",-,6,Accion,kaldt vann,2023
53,-,"['Sy Huq', 'Yvette Lu']",Yvette Lu,"When Angel discovers she's been betrayed, she confronts Nate in the place he least expects it.",-,Accion,safe house,2023
nan,-,Marius Meksraitis,Marius Meksraitis,"A newbie is invited to a poker night, he unexpectedly wins every hand.",8,Accion,pokerio vakaras,2023
nan,7.3,Jamie Janas,Story Forge Team,"As Drukhari raiders plague an Imperial planet, the Astra Militarum send out a desperate cry for help. Salvation arrives in the form of a force of Space Marines, but the population of the planet soon learn to be careful what they wish for.",27,Accion,iron within,2023
nan,7.8,Adam O'Neill Gibbins,-,4 members of Budget Productions fight over who's got the best present for an upcoming birthday. But they're not the only ones planning a gift.,5,Accion,the birthday,2023
nan,-,Dan Delano,Damian Walker,-,-,Accion,macguffin,2023
nan,-,Randall Krongard,Randall Krongard,-,10,Accion,pinkie blues,2023
nan,-,Michael Börissyuk,-,"There is a spoiled pink dyed hair girl named Violy. she has some powers inside her, so bad guys from the lab want to kidnap her and use her powers for weapons. but they don't know what they are messing with. Violy met a boy around her age named Jahari. The bad guys that kidnapped... Leer todo",-,Accion,awful life of violy: the movie,2023
nan,-,"['Arseniy Gudyushkin', 'Stanislav Kleptsov', 'Emin Mirzoev']","['Arseniy Gudyushkin', 'Stanislav Kleptsov', 'Emin Mirzoev']","John Bled, secret agent of the FIF (Federal Investigation Fund), code number 228, must catch the evil Dr. Gladiolus Sprat, putting an end to his sinister plans.",12,Accion,john bled,2023
nan,-,Jacob Bennett,Jacob Bennett,"The story unravels, revealing the past of the Pirates Of St Piran prior to the events of 'Prosper (2022)'.",15,Accion,prosper: a relentless tempation,2023
nan,-,David Conesa,David Conesa,-,-,Accion,batman: first night,2023
nan,-,Karl Dutton,Karl Dutton,"How exactly did Master Kaku recruit the Thunder Ranger team? And what were they doing prior to being Rangers? All of this is explored in this Patreon exclusive special short accompanying ""Power Rangers: The Audio Drama"".",20,Accion,origins of thunder,2023
nan,-,Tom Ringsby,"['Prince Aryee', 'Tom Ringsby']","In Accra, Ghana - A brotherhood of young men have merged their varied physical talents into a new awe-inspiring performance art.",13,Accion,dragon boys,2023
nan,8.8,Jack Vickers,"['Josh Foxon', 'Jack Vickers', 'George Williams']","When a college finds itself under attack by an unknown species of shark, an irresponsible team is assembled to hunt down the beast and free the college from its sharp teeth.",17,Accion,college shark,2023
nan,-,Paula Pereira,Paula Pereira,-,-,Accion,submersis,2023
nan,-,Siddharth Ganesh,Siddharth Ganesh,Reality and fantasy clash when Marie is confronted by her own faults and must fight her way out of her mundane life working a boring job and dealing with family turmoil.,14,Accion,good good,2023
nan,10.0,Paramjit Singh Sidhu,Paramjit Singh Sidhu,"Vijay, an undercover police officer, returns to the villages to save his uncle's land from enemies.",40,Accion,dushman 2023,2023
nan,-,Jack Gilio,Journée Forbes,-,-,Accion,my escape,2023
nan,8.4,Josh Fapp,"['Josh Fapp', 'Dom Fera', 'Zach King']","After crash landing in the desert, Zach and his friend embark on an unforgettable adventure.",18,Accion,stranded 3,2023
nan,8.2,"['Zack Avery', 'Evan Underwood']",Zane Trusky,"At Night, They Were Having a Shadow Boxing Match by 2 per person to shadow box.",10,Accion,midget overcome,2023
nan,-,-,-,Reparto principal,5,Accion,there's something about knuckles (part 4),2023
nan,-,Marshall Sepello,"['Molle De', 'Bartolo', 'Matt Sacca', 'Marshall Sepello']","Marshall is your average eager 9 year-old. When a science experiment at school goes awry, he suddenly transforms into Marshall Man, a tiny superhero with some...interesting new superpowers. Marshall Man uses his new abilities to help those in need while teaching us an important m... Leer todo",12,Accion,marshall man,2023
nan,-,JR. Art Herrera,"['Dominica Herrera', 'Christopher Sebastian']",3 Vampire Council members break into a faction to save a girl whose blood contains their cure. To do so they summon an elder from the dead named Relik to kill her assassin.,-,Accion,blood guardians,2023
nan,9.9,Jurijs Kruze,Jurijs Kruze,"Nick Mecha is a person of many talents, who works as a mechanic, but dreams to become a great dancer and perform on a big stage. But Nick's ""luck"" always gets him into different tricky situations. This is one of his ""stories"".",5,Accion,not an ordinary mechanic,2023
nan,-,Joshua Knight,Joshua Knight,"When the king condemns an innocent man to death, his brother must challenge him to a fatal duel in order to save the man's life.",13,Accion,brother's blade,2023
20,-,Sarah Massey,Sarah Massey,-,-,Accion,simon says,2023
nan,-,Sharon Arteaga,Sharon Arteaga,-,21,Accion,in tow,2023
nan,-,Stanton Chong,Stanton Chong,"When 3 mercenaries are escaping the chaos of an abandoned spaceship, they are halted by a mysterious figure, who fervently enjoys the slaughter of her fugitives. Unbeknownst to the protagonists, the figure is no other than Asajj Ventress, a Dathomirian female who is an assassin o... Leer todo",3,Accion,the vengeance of asajj ventress,2023
nan,-,"['Mikkel Arndt', 'Oliver Bjerremann']","['Mikkel Arndt', 'Oliver Bjerremann', 'Gustav Bak Klausman']",-,-,Accion,chaos piloterne,2023
nan,-,Igor Doval,Igor Doval,Pedro needs to find redemption after his alter ego gets into a tragic event. This pursuit takes him on a journey inside his own identity.,22,Accion,spider: behind the shadow of the mask,2023
nan,-,Hans Lee,Hans Lee,"Soldiers of the Combined Forces are captured after the explosion in Barovia. The brutal rebels ordered the captives to play a Russian roulette death game, how should the prisoners survive.",-,Accion,357,2023
nan,-,Donald Robinson Cole,Joseph Holmes,-,-,Accion,the revolution,2023
nan,-,"['Gavin Bell', 'Ben Buckley']","['Gavin Bell', 'Ben Buckley']","In an apocalyptic world where cannibals roam, Cameron reveals not all hope is lost. Although he is still dealing with many pains from the past he is hopeful for his future. However, everything changes once an old friend returns.",-,Accion,the deserted-new genesis,2023
nan,-,Michael J Williams,Michael J Williams,A lone individual is determined to bring the institutions that have murdered and destroyed his community for generations through white supremacy and anti-Blackness. Before he can go forward with his plan to end white supremacy. His plan is discovered by law enforcement and they a... Leer todo,13,Accion,exigent (animated movie),2023
nan,-,Calvert David Miles,-,-,-,Accion,jordan wick,2023
nan,-,Andreas Fosseli,Andreas Fosseli,"A man buys a goldfish for his family, but is kidnapped by some deranged thugs before he can go pick it up.",8,Accion,en gullfisk ringer ingen bjelle,2023
nan,-,Eion Nunez,Eion Nunez,"During the height of WW2, a 1940's LA detective is put on a murder case with a young cop. Dead Leads is a Noir, Detective, Murder Mystery film that takes place during the real events of the event known as ""The Battle of Los Angeles"" during World War Two. Detective Carson is put o... Leer todo",9,Accion,dead leads,2023
nan,9.3,Jacob Mitzenmacher,Nathan Mitzenmacher,"After the events of the previous year's video, Nathan is back at it again to make another video for the channel; but all is not what it seems.",10,Accion,paper 4: unfolding,2023
nan,-,Jamaal Fields-Green,Jamaal Fields-Green,"At the height of his career, a fighter struggles with addiction and must face the consequences of neglecting his demons.",6,Accion,the inevitable,2023
nan,-,Luis Valls Martí,Luis Valls Martí,"The city never sleeps, a cradle of shadows and mysteries where dark alleys slither like snakes with the acrid smell of sweat, despair and madness overflowing like a twist of the mind of the serial killer. The tall buildings rise as stone guardians while the streets are filled wit... Leer todo",-,Accion,handtrick,2023
nan,-,Fernando Patiño,Fernando Patiño,-,8,Accion,girar,2023
nan,-,Dominic St Clair,Dominic St Clair,-,4,Accion,killer beer,2023
nan,-,Ryan Postas,Ryan Postas,-,4,Accion,the pursuit,2023
nan,-,Mariam Khayat,Mariam Khayat,-,6,Accion,the menace from above,2023
nan,-,"['Josh La', 'Count']","['Josh La', 'Count']",-,4,Accion,blunder,2023
nan,-,Jennifer Li,Jennifer Li,"Ming's best friend, Kiki, asks Ming to travel out to a secluded farm to purchase a camera for her. Shortly after her arrival, Ming is lured inside and trapped; every elusion of her captors pulling Ming further from safety. Kiki's father is revealed to be held by the traffickers, ... Leer todo",15,Accion,sold,2023
nan,-,"['Owen Gurtz', 'Finn Yemini']",Finn Yemini,"A soldier attacks, and kills, all people in a house.",3,Accion,the man in the woods,2023
nan,-,-,Jeffery Scott,-,24,Accion,guardians of the cosmos,2023
nan,-,Jhon Jatenjor,Jhon Jatenjor,-,-,Accion,the film life of silvio simac,2023
nan,-,H.H. Laxdal,H.H. Laxdal,"Eftir að vinahópur er myrtur af guði, leggur maður af stað í ferðalag til að öðlast þann kraft og þekkingu sem nauðsynlegt er til að hefna dauða þeirra.",-,Accion,endoris qaros,2023
19,-,"['Oladayo Alade', 'Darius Delsoin']",Darius Delsoin,A hit man completes one last job before retiring that tests his moral limits,-,Accion,never forget,2023
nan,-,"['Dinis Bizarro', 'Guilherme Bizarro']","['Dinis Bizarro', 'Guilherme Bizarro']",-,-,Accion,in vino vera,2023
nan,-,Matt Jaems,"['Lawant', 'Matt Jaems']",-,5,Accion,day six: the reluctant informant,2023
nan,-,Max Antunes,Juliana Belt,-,6,Accion,scare bnb,2023
nan,6.5,Sam Hargrave,"['Sam Hargrave', 'Claire Rose Kennedy', 'Mike Leslie']","BMW Films presents the next chapter in its legacy of action, built for the big screen, THE CALM. THE i7 M70 stars alongside Pom Klementieff in this thrill ride that takes the Guardians of the Galaxy star on a mission to Cannes, France, the night the stars are set to walk the red ... Leer todo",8,Accion,the calm,2023
nan,-,Aidan Beatty,Aidan Beatty,"Tis a tale of ass-kicking martial art, betrayal, anger, vengeance, fury, and rage.",6,Accion,rage and redemption: a quarrel of morality,2023
nan,-,Adam O'Neill Gibbins,Adam O'Neill Gibbins,"After taking a Job, Aiden Pearce, a street vigilante must battle for his life and identity.",13,Accion,watch dogs; connected,2023
nan,-,Obaid Al Jallaf,Obaid Al Jallaf,"After witnessing the death of his fiancee, The Outlaw must exact his revenge on the ruthless Carnival King. Will he follow through with his quest despite the gang and police on his trail?",10,Accion,the outlaw,2023
nan,-,Jackson Self,"['Jackson Self', 'Blair Winston']","After fleeing his life of power and privilege in San Francisco, a brilliant scientist named Orlando Han becomes the target of a relentless hunter who turns out to be his own estranged son, seeking revenge for a past tragedy. However, Orlando's plans for a new life are disrupted b... Leer todo",15,Accion,bounty in chinatown,2023
nan,-,Daniel Gordon,Nick Gordon,"Pete James was a sure contender in his prime, but an illness ended his career before it had begun. Marcus Jones, current contender, carries a dislike of James, built on a lie. When a boxing event brings them together, it's war.",22,Accion,the distance,2023
nan,-,Matthew Schmid,Matthew Schmid,A rollerblading spy fights a rollerblading kidnapper in a park to stop her from kidnapping a little girl.,3,Accion,rollerblade battle,2023
