actor,año_nacimiento,que_hace,conocido_por,lista premios
Prabhu Deva,1973.0,"['Reparto', 'Equipos adicionales', 'Dirección']","['Enthiran (2010)', 'Dabangg 3 (2019)', 'Wanted (2009)']","['Filmfare Awards', 'Zee Cine Awards', 'National Film Awards, India', 'Screen Weekly Awards', 'Filmfare Awards South', 'Stardust Awards, India', 'ETC Bollywood Business Awards', 'Edison Awards India', 'Screen Awards, IN', 'Nandi Awards', 'Asiavision Awards', 'Global Film Awards', 'Zee Cine Awards Tamil']"
Marc Philipps,,['Reparto'],['SOKO Wismar (2004)'],
Belle Borovik,,['Reparto'],[],
Amalia Ulman,,"['Dirección', 'Reparto', 'Guion']",[],"['Buenos Aires International Festival of Independent Cinema', 'Galway Film Fleadh', 'Jerusalem Film Festival', 'Toulouse Cinespaña', 'Cinema Eye Honors Awards, US', 'Torino Film Festival', 'Oak Cliff Film Festival']"
Danny Kwok-Kwan Chan,1975.0,['Reparto'],['Kung Fu sion (2004)'],['Huading Award']
Tamara Brown,1986.0,"['Reparto', 'Equipos adicionales']",['Helix (2014)'],[]
Umali Thilakarathna,,['Reparto'],[],
Deepa Manandhar,,"['Reparto', 'Dirección', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Orri,1925.0,['Reparto'],"['Muñecas ahorcadas (1970)', 'Dokter Pulder zaait papavers (1975)', 'Vroeger kon je lachen (1983)']",[]
Jace Downs,,"['Cámara y electricidad', 'Dirección de fotografía y cámara', 'Reparto']",[],
Dan Southworth,1973.0,"['Reparto', 'Guion', 'Especialistas']","['Blade of the 47 Ronin (2022)', 'Devil May Cry 5 (2019)', 'Mortal Kombat (2011)']",[]
John Knapp,,['Reparto'],[],
Brittany Joyner,,"['Edición', 'Efectos visuales', 'Edición']",[],[]
Lyubov Sokolinskaya,,['Reparto'],[],
Diego Abatantuono,1955.0,"['Reparto', 'Guion', 'Equipos adicionales']","['Mediterráneo (1991)', 'Competencia desleal (2001)', 'Nirvana (1997)']","['David di Donatello Awards', 'Italian National Syndicate of Film Journalists', 'Golden Ciak Awards', 'Golden Goblets, Italy']"
Chris Ellis,1956.0,['Reparto'],"['Armageddon (1998)', 'La isla (2005)', 'Transformers (2007)']",[]
Chad Leto,,"['Cámara y electricidad', 'Dirección de fotografía y cámara', 'Dirección de la segunda unidad o asistencia a dirección']",[],[]
Michael Vassi,,['Reparto'],[],
Simone Griffeth,1950.0,['Reparto'],"['La carrera de la muerte del año 2000 (1975)', 'Hot Target (1985)']",[]
Violetta Pioro,,"['Reparto', 'Guion', 'Producción']",[],
Janelle Connor,1978.0,"['Producción', 'Equipos adicionales', 'Edición']","['La última noche (2002)', 'Algo nuevo (2006)']",[]
Banachek,1960.0,"['Producción', 'Equipos adicionales']","['Phenomenon (2007)', 'Criss Angel Mindfreak (2005)']",
Miguel Rodriguez,1997.0,['Reparto'],"['Ibulong mo sa Diyos (1988)', 'Caza mortal (1985)']",['FAMAS Awards']
Amanda Renberg,1987.0,['Reparto'],"['The Fields (2014)', 'Ankdammen (2019)']",[]
Emily Meade,1989.0,"['Reparto', 'Banda sonora']",['The Leftovers (2014)'],['Karlovy Vary International Film Festival']
Nik Fackler,,"['Dirección', 'Producción', 'Guion']",[],"['New Horizons International Film Festival, Poland']"
Seo Hee Han,,"['Reparto', 'Casting', 'Decoración']",[],['Couch Film Festival']
Gabi Andronache,,['Reparto'],[],
Rekha,,"['Reparto', 'Música', 'Sonido']","['El núcleo (2003)', 'Love Happens (2009)']",[]
Nicholas Ball,1946.0,"['Reparto', 'Producción']","['Crónicas mutantes (2008)', 'Overlord (1975)']",[]
Tom Riordan,1972.0,"['Reparto', 'Equipos adicionales', 'Producción']","['Ultimátum a la Tierra (2008)', 'Circle (2012)']",
Adam David Thompson,,"['Reparto', 'Producción']",['Caminando entre las tumbas (2014)'],[]
Yelba Osorio,1968.0,"['Reparto', 'Guion', 'Producción']","['Un tío llamado Peste (1997)', 'Atrapado por su pasado (1993)']",[]
Pascal Elso,1955.0,"['Reparto', 'Equipos adicionales']",['Les filles ne savent pas nager (2000)'],['Bordeaux International Festival of Women in Cinema']
Michelle Arvizu,,"['Reparto', 'Producción', 'Dirección']","['Orphan Black (2013)', 'The Strain (2014)', 'Kidnap Capital (2015)']",
Lyn Kidder,,['Reparto'],[],
Yolanda Hendrix,,['Reparto'],[],
Bartosz Opania,1970.0,['Reparto'],"['Historia kina w Popielawach (1998)', 'Na dobre i na zle (1999)', 'Teatr Telewizji (1953)']",[]
Amy Schaaf,,"['Reparto', 'Producción']",[],
Andrew Lovern,,['Reparto'],[],
Elmor C Garlitos,,"['Reparto', 'Guion', 'Producción']",[],
Thanassis Alfonso,,"['Reparto', 'Guion', 'Dirección de producción']",[],
Daniel Bonjour,1981.0,"['Reparto', 'Guion', 'Dirección']","['The Walking Dead (2010)', 'Black Cake (2023)']",['International Academy of Web Television Awards']
Sitara,1981.0,['Reparto'],"['The Young and the Restless (1973)', 'Mentes criminales (2005)', 'Dirty John (2018)']",['Canadian Comedy Awards']
Kasee McDonald,,['Reparto'],[],
Gérard Loussine,1956.0,"['Reparto', 'Composición']","['El comisario Maigret (1967)', 'Puissance 4 (1992)']",[]
Norina Cammarata,,['Reparto'],[],
Leah Baird,1883.0,"['Reparto', 'Guion', 'Producción']","['Destroying Angel (1923)', 'Ivanhoe (1913)']",
Stefano Rucci,,['Reparto'],[],
Marque Mccoy,,"['Reparto', 'Casting']","['Lars the Emo Kid (2015)', 'The Timelord (2016)']",
Weibird Wei,1987.0,"['Reparto', 'Banda sonora']","['The Pursuit of Happiness (2013)', 'Happy Dorm (2016)', 'Wo ke neng bu hui ai ni (2011)']",[]
Mas Cemen,,['Reparto'],[],
Ghanta,,"['Dirección de la segunda unidad o asistencia a dirección', 'Dirección', 'Guion']",[],
Per Morberg,1960.0,['Reparto'],"['Kodenavn Hunter (2007)', 'Beck (1997)', 'Fiendens fiende (1990)']",[]
Mena Suvari,1979.0,"['Reparto', 'Producción', 'Banda sonora']","['American Beauty (1999)', 'American Pie (1999)', 'Un perdedor con suerte (2000)']","['Screen Actors Guild Awards', 'Young Hollywood Awards', 'Montreal Independent Film Festival']"
Prashant Raj,,"['Reparto', 'Producción']","['Ram Gopal Varma Ki Aag (2007)', 'Medea (2023)']",
Jauris Casanova,,['Reparto'],[],
Gregory Schell,,"['Producción', 'Reparto', 'Dirección']",[],['Newport Beach Film Festival']
Anniella Beck,,['Reparto'],[],
Grusha Kapoor,1978.0,"['Reparto', 'Dirección de casting', 'Producción']","['Hawa (2003)', 'Teri Baaton Mein Aisa Uljha Jiya (2024)']",[]
Zak Penn,1968.0,"['Guion', 'Producción', 'Guion y continuidad']","['Ready Player One (2018)', 'Los Vengadores (2012)', 'El increíble Hulk (2008)']","['Hugo Awards', 'Seattle International Film Festival']"
Jessica Biel,1982.0,"['Reparto', 'Producción', 'Dirección']","['El ilusionista (2006)', 'Next (2007)']","['Newport Beach Film Festival', 'Palm Springs International Film Festival', 'ShoWest Convention, USA', 'Young Artist Awards', 'Ashland Independent Film Festival', 'Scream Awards']"
Valerie O'Connor,,['Reparto'],[],
Nadja Uhl,1972.0,['Reparto'],"['RAF Facción del ejército rojo (2008)', 'Operation Zucker (2012)']","['Grimme Award', 'Baden-Baden TV Film Festival', 'Bambi Awards', 'Bavarian TV Awards', 'Berlin International Film Festival', 'Chicago International Film Festival', 'Golden Camera, Germany', 'German Television Academy Awards', 'Jupiter Award']"
Max Berliner,1919.0,['Reparto'],"['En retirada (1984)', 'El pulpo negro (1985)']",
Evan Mann,,"['Producción', 'Guion', 'Reparto']",[],['Slamdance Film Festival']
Maddy Tyers,1989.0,"['Reparto', 'Música', 'Producción']",['La princesa elefante (2008)'],
Mannii J Santamaria,,"['Reparto', 'Dirección', 'Guion']","['The Mannii Show on YouTube (2022)', 'Facebot (2019)', 'Overwatched (2017)']",
Selena Tan,1971.0,['Reparto'],"['Crazy Rich Asians (2018)', 'El gran farol (1999)', 'Under One Roof (1995)']",[]
Anakaren Andrade Gamboa,,"['Reparto', 'Cámara y electricidad']",[],
Arijit Bhusan Bagchi,,['Reparto'],[],
Elliott Boyd,,['Reparto'],[],
V.K. Naresh,1960.0,"['Reparto', 'Producción']","['Rangasthalam (2018)', 'Shatamanam Bhavati (2017)', 'Ante Sundharaniki (2022)']",['Nandi Awards']
Chang-Seok Oh,,['Reparto'],[],
Dana DeLorenzo,,"['Reparto', 'Producción', 'Guion']",[],[]
Neil Ashton,1969.0,['Reparto'],"['Brassic (2019)', 'Profesor T (2021)']",[]
Esther Cunningham,2020.0,['Reparto'],[],
Melinda Lee,,['Reparto'],[],
Jennifer Damas,,['Reparto'],[],
Peter Facinelli,1973.0,"['Reparto', 'Dirección', 'Producción']","['Sin rastro (2020)', 'Nurse Jackie (2009)']","['The Indie Gathering International Film Festival', 'Los Angeles Film Awards', 'Cannes World Film Festival']"
Eric-Lee Olsen,,['Reparto'],[],"['World Film Carnival, Singapore', 'Golden Reel International Film Festival', 'Black Swan International Film Festival', 'Luis Bunuel Memorial Awards', 'Golden Fern Films Award']"
John Abiskaron,2005.0,['Reparto'],[],
Frank Stallone,1950.0,"['Reparto', 'Música', 'Producción']","['El gran Halcón (1991)', 'Staying Alive (1983)']","['Razzie Awards', 'Rome International Movie Awards']"
Michael Merchant,,"['Reparto', 'Sonido']","['Night of Something Strange (2016)', 'She Kills (2016)', 'House Shark (2017)']",[]
Sergio Assisi,1972.0,"['Reparto', 'Guion', 'Dirección']",['A Napoli non piove mai (2015)'],"['Giffoni Film Festival', 'Salerno International Film Festival']"
Jonny Cragg,,"['Reparto', 'Banda sonora']",[],[]
Bryce Hurless,1999.0,"['Reparto', 'Equipos adicionales', 'Producción']","['Hermanos por pelotas (2008)', 'Parks and Recreation (2009)', 'The Middle (2009)']",[]
Kate Chen,,"['Reparto', 'Cámara y electricidad']",[],[]
Nancy Farino,,['Reparto'],[],
Chandini,1993.0,['Reparto'],"['Colour Photo (2020)', 'Jhansi (2022)', 'BomBhaat (2020)']",[]
Lóránd Váta,1972.0,['Reparto'],"['Tréfa (2009)', 'Fény hull arcodra (2002)', 'Hajnali láz (2015)']",
Stephen Root,2008.0,"['Reparto', 'Banda sonora']",[],['Gold Derby Awards']
Eliza Dushku,1980.0,"['Reparto', 'Producción', 'Equipo ejecutivo']","['A por todas (2000)', 'Jay y Bob el Silencioso contraatacan (2001)']",[]
Devon Mikaniewicz,,"['Producción', 'Equipos adicionales', 'Dirección']",[],
Sophie Thomason,,"['Reparto', 'Guion', 'Producción']",[],
Brea Frazier,,['Reparto'],[],
Mike Maria,,"['Reparto', 'Dirección', 'Guion']",[],
Vitt Ray,1991.0,['Reparto'],"['Oregano (2022)', 'Exit (2020)', 'Scary Bride (2020)']",['Silver SCAD Film Festival']
Giuliana de Sio,1956.0,['Reparto'],"['La piovra (1984)', 'Cattiva (1991)']","['Bambi Awards', 'David di Donatello Awards', 'Giffoni Film Festival', 'Golden Camera, Germany', 'Viareggio EuropaCinema', 'Avellino Neorealism Film Festival', 'Golden Globes, Italy', 'Golden Ciak Awards', 'Golden Goblets, Italy']"
Kevin Austin,,"['Edición', 'Edición']",[],"['American Cinema Editors, USA']"
Rocío León,1984.0,"['Reparto', 'Equipos adicionales', 'Guion']","['El cosmonauta (2013)', 'Tengo que matar a María (2012)']",
Jesse Gomez,,['Reparto'],[],
Natalie B. Pyper,,['Reparto'],[],
Manu Ausin,,"['Edición', 'Reparto', 'Dirección']",[],
Emeka Duru,,"['Dirección de producción', 'Reparto', 'Producción']",[],
Joan Pringle,1945.0,"['Reparto', 'Guion']","['Pecado original (2001)', 'La sombra blanca (1978)', 'La ciudad perdida (2022)']",['Image Awards (NAACP)']
James Lara,,['Reparto'],[],
Annabelle Attanasio,1993.0,"['Reparto', 'Guion', 'Dirección']",['El abrazo del oso (2019)'],"['Nantucket Film Festival', 'Independent Film Festival of Boston', 'New Hampshire Film Festival', 'Montclair Film Festival (MFF)', 'Festigious International Film Festival']"
Monika Gossmann,1981.0,"['Reparto', 'Dirección', 'Guion']","['Mank (2020)', 'El viaje de Harold (2023)', 'The Staircase (2022)']",
Antonio Tomahawk,,"['Reparto', 'Especialistas']",[],
Joshua Guthrie,,"['Reparto', 'Guion']",[],
Yelena Abadzhera,,['Reparto'],[],
Samantha Mudd,,"['Reparto', 'Edición']",[],
Kostas Baras,,"['Reparto', 'Dirección de producción']",[],[]
Shayni Notelovitz,,"['Reparto', 'Banda sonora']",[],
Steve Piper,1969.0,"['Reparto', 'Equipos adicionales']","['M3ntal State (2013)', 'Snakes and Ladders (2016)']",
David L. Roberts,,"['Edición', 'Reparto', 'Producción']",[],
Fernando Tarrazo,,['Reparto'],[],
Tamlyn Tomita,1966.0,"['Reparto', 'Guion', 'Producción']",['El día de mañana (2004)'],"['Asian American International Film Festival', 'Miami International Science Fiction Film Festival', 'Southern Shorts Awards', 'FantaSci Film Fest']"
Neil Adams,,"['Especialistas', 'Reparto']","['Noche de paz (2022)', 'Nadie (2021)', 'The Boys (2019)']",
Luise Tabea von Cossart,1997.0,['Reparto'],"['Warum Du schöne Augen hast (2008)', 'Feelings and Stuff (2008)', 'Die Erntehelferin (2007)']",
Amy Stewart,,['Reparto'],['Amigo o enemigo (1996)'],['Young Artist Awards']
Saleh Chaudhri,,['Reparto'],[],
Jason Biggs,1978.0,"['Reparto', 'Producción']","['American Pie (1999)', 'American Pie 2 (2001)', 'Un perdedor con suerte (2000)']","['Breckenridge Festival of Film', 'MTV Movie + TV Awards', 'Screen Actors Guild Awards', 'Taormina International Film Festival', 'Young Hollywood Awards', 'San Antonio Film Festival', 'Loudoun Arts Film Festival']"
Courtney Peldon,1981.0,"['Agente de talentos', 'Reparto', 'Casting']",[],['Young Artist Awards']
Ty Newcomb,,['Reparto'],[],
Max Hartman,,"['Reparto', 'Composición', 'Música']",[],
Taylor Anthony,1988.0,"['Reparto', 'Guion', 'Dirección']","['FBI (2018)', 'Chicago Fire (2012)']",[]
Esteban Andres Cruz,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Equipos adicionales']",[],
Kyla McCarthy,,['Reparto'],[],
Greg Udolph,,"['Reparto', 'Producción']",[],
Vanni Corbellini,1955.0,"['Reparto', 'Dirección']","['La piovra (1984)', 'A Season of Giants (1990)']",
Jacques Bonnaffé,1958.0,"['Reparto', 'Banda sonora']",['Vete a saber (2001)'],"[""L'Association des Critiques de Séries""]"
Robin Pellanda,,"['Reparto', 'Equipos adicionales']",[],
Rachmania Arunita,,"['Dirección', 'Reparto', 'Guion']",[],[]
Ian Edwards,,"['Producción', 'Guion', 'Reparto']",[],
Brenna Webb,,"['Dirección', 'Dirección de casting', 'Reparto']",[],
Nicolas Pontois,,['Reparto'],[],
Zbigniew Zamachowski,1961.0,"['Reparto', 'Composición', 'Música']",[],"['Polish Film Festival', 'Polish Film Awards']"
Meeshaunda Roddy,,"['Edición', 'Equipos adicionales', 'Cámara y electricidad']",[],
Peter Jiang,,['Reparto'],[],
Bobo Vian,,['Reparto'],[],
Shuying Jiang,1986.0,['Reparto'],"['Zhi wo men zhong jiang shi qu de qing chun (2013)', 'Lian ai xian sheng (2018)', 'Ngai sing (2016)']","['Asian Film Awards', 'Chinese American Film Festival (C.A.F.F.)', 'Huading Award', 'China Australia International Film Festival', 'Chinese Young Generation Film Forum', 'The Actors of China', 'China Image Film Festival', 'Domestic TV series Ceremony, China', 'Iqiyi TV and Movie Awards', 'Tencent Video TV And Movie Award', 'Weibo Awards Ceremony', 'Television Series of China Quality Ceremony']"
Nala Clophus,,"['Reparto', 'Guion y continuidad']",[],
Joseph Brady,1928.0,['Reparto'],"['Caída y auge de Reginald Perrin (1976)', 'Kidnapped (1978)']",[]
Eriska Rein,,['Reparto'],[],[]
Mike Smith,1972.0,"['Reparto', 'Producción', 'Dirección']",['Trailer Park Boys (2001)'],"['Canadian Comedy Awards', 'Gemini Awards']"
Efrat Ben-Yaakov,,"['Reparto', 'Edición']",[],
Ash Robbo,,['Reparto'],[],[]
Jenn Bevard,,['Reparto'],[],
Emily Walker,,"['Guion', 'Reparto', 'Producción']",[],
George Angelopoulos,,['Reparto'],"['To tatouaz (2017)', 'The Queen of Heaven (2025)']",
Álex González,1980.0,['Reparto'],"['Alacrán enamorado (2013)', 'Segundo asalto (2005)']","['Turia Awards', 'Festival de cine de Zaragoza']"
Nicholas Hurst,,['Efectos visuales'],[],
Isaac Hutchins,,"['Producción', 'Edición', 'Reparto']",[],
Ren Ôsugi,1951.0,"['Reparto', 'Producción', 'Banda sonora']","['Shin Godzilla (2016)', 'Audition (1999)']","['Hochi Film Awards', 'Kinema Junpo Awards', 'Mainichi Film Concours', 'Blue Ribbon Awards', 'Yokohama Film Festival', 'Nikkan Sports Film Awards', 'Pink Film Award']"
Joel Beckett,,"['Reparto', 'Equipos adicionales']","['Hooligans (2005)', 'The Office (2001)', 'An Unsuitable Job for a Woman (1997)']",[]
Paul Severs,1948.0,"['Reparto', 'Banda sonora']","['Brabançonne (2014)', 'Clan (2012)', 'Ons Dorp (2012)']",
Aamir Bashir,,"['Reparto', 'Dirección', 'Guion']","['Harud (2010)', 'Haider (2014)', 'Maagh (2022)']","['Fribourg International Film Festival', 'Nantes Three Continents Festival', 'National Film Awards, India', 'Busan International Film Festival']"
Salil Mitra,2019.0,['Reparto'],"['Matric Fail (2012)', 'Mental (2014)']",
Tim Large,,"['Reparto', 'Producción']",[],
Paolo Seganti,1965.0,"['Reparto', 'Producción', 'Banda sonora']","['As the World Turns (1956)', 'Nacer para morir (2003)']",[]
Anthony Logan Cole,,"['Reparto', 'Especialistas']","['Stepped On (2014)', 'Pink Elephant (2021)']",
Talieson Solmon,,['Reparto'],[],
Shekhar Suman,1960.0,"['Reparto', 'Guion', 'Música']","['Heartless (2014)', 'Chor Machaaye Shor (2002)']","['Bollywood Awards', 'Indian Television Academy Awards, India', 'Indian Telly Awards']"
Jaren Hampton,,['Reparto'],[],
Petra Vajdová,1985.0,['Reparto'],"['Nightsiren (2022)', 'Miki (2024)', 'Kolonáda (2014)']",
Jaclyn Hales,1986.0,"['Reparto', 'Guion', 'Dirección']","['Legión (2017)', 'The Surrogate (2018)', 'The Bystanders (2021)']",[]
Claire Falconer,,"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",[],"['Ft. Lauderdale International Film Festival', 'L.A. Indies Awards']"
Bailee Madison,1999.0,"['Reparto', 'Producción', 'Banda sonora']","['Un puente hacia Terabithia (2007)', 'Sígueme el rollo (2011)']","['Young Artist Awards', 'MovieGuide Awards', 'Eyegore Awards']"
Matt Siegal,,['Reparto'],[],
Jasjit Williams,,"['Reparto', 'Guion']",[],
Ed Kear,,"['Reparto', 'Guion', 'Producción']",[],
Deisi Del Toro,,"['Reparto', 'Producción', 'Dirección']",[],
Neslihan Acar,1969.0,['Reparto'],"['Kizimin Kani (1987)', 'Yasak Iliski (1988)', 'Askin Kanunu Yoktur (1986)']",[]
Dan Stulbach,1969.0,['Reparto'],"['A Força do Querer (2017)', 'Mulheres Apaixonadas (2003)', 'Tempos de Paz (2009)']","['São Paulo Association of Art Critics Awards', 'Prêmio Contigo, Brazil', 'Prêmio Contigo Cinema, Brazil', 'Prêmio Qualidade, Brazil', 'Extra Television Awards, Brazil', 'Troféu Imprensa, Brazil', 'ACIE Awards, Brazil']"
Göran Ragnerstam,1957.0,['Reparto'],"['Kops (2003)', 'Suxxess (2002)', 'Soldater i månsken (2000)']","['Biarritz International Festival of Audiovisual Programming', 'Guldbagge Awards']"
Leah Lawrence,,"['Reparto', 'Producción']","['Todos mis hijos (1970)', 'Shotgun Mythos (2012)', 'LightSpeed (2011)']",
Paul Keating,1976.0,"['Reparto', 'Banda sonora']","['Great Performances (1971)', 'Troublemakers (1990)']",[]
Morgana,1982.0,"['Reparto', 'Guion', 'Producción']","['Las brujas de Roald Dahl (2020)', 'Summer Comedy Shorts (2017)', 'The Martini Shot (2023)']","['BAFTA Awards', 'British Comedy Awards', 'Beaufort International Film Festival, US']"
Chip,1951.0,"['Dirección', 'Equipos adicionales', 'Reparto']","['Spiderman (1977)', 'Infierno en Los Ángeles (1993)', 'Blue Collar (1978)']",[]
Simon Miller,,"['Reparto', 'Guion', 'Producción']","['Crónicas vampíricas (2009)', 'Gossip Girl (2007)']",
Rachel Willis,,['Reparto'],['El quinto elemento (1997)'],[]
Meishach Moore,,['Reparto'],[],
Hanns Zischler,1947.0,"['Reparto', 'Dirección', 'Guion']","['Múnich (2005)', 'Flame y Citrón (2008)', 'Viaje a Sils Maria (2014)']","['Berlin International Film Festival', 'LiteraVision, DE']"
Laura Cayouette,2014.0,"['Reparto', 'Guion', 'Producción']","['Django desencadenado (2012)', 'Queen Sugar (2016)', 'Enemigo público (1998)']","['Northeast Film Festival, US']"
Charles Cremona,,['Reparto'],[],
Sadie Blades,,['Reparto'],[],
Maximilian Brauer,2009.0,['Reparto'],"['Mick (2018)', 'Der letzte Mieter (2018)', 'Sløborn (2020)']",['Landshut Short Film Festival']
