actor,año_nacimiento,que_hace,conocido_por,lista premios
Dan Eberle,,"['Reparto', 'Producción', 'Guion']","['Sole Proprietor (2016)', 'Cut to Black (2013)']","['Avignon/New York Film Festival', 'Brooklyn Film Festival']"
Helenie Mende,,['Reparto'],[],
Jason Goldstein,,['Reparto'],[],
Maarten Wansink,,"['Reparto', 'Banda sonora']",[],[]
Adina May Monk,,['Reparto'],[],
Phyllis Newman,1933.0,"['Reparto', 'Guion', 'Banda sonora']","['Maniquí (1987)', 'La mancha humana (2003)', 'Sólo se vive una vez (1968)']",[]
Anick Lemay,1969.0,['Reparto'],"['Frisson des collines (2011)', 'Cheech (2006)', 'The High Cost of Living (2010)']",[]
Freddie Joe Farnsworth,1968.0,"['Especialistas', 'Equipos adicionales', 'Reparto']","['Guerra mundial Z (2013)', 'El insoportable peso de un talento descomunal (2022)']",[]
Linda Powell,,['Reparto'],"['The Report (2019)', 'Chicago Fire (2012)', 'House of Cards (2013)']",[]
Carolyn Lowery,,['Reparto'],[],
Gürsu Gür,,['Reparto'],"['20 Minutes (2013)', 'Halam Geldi (2013)']",
Bibhas Chakraborty,,['Reparto'],[],
Johnny Ramey,,"['Reparto', 'Producción', 'Dirección']","['Rustin (2023)', 'Act Your Age (2023)', 'A Baby at Any Cost (2022)']",[]
Hayden Panettiere,1989.0,"['Reparto', 'Música', 'Producción']","['Héroes (2006)', 'Scream 4 (2011)']","['Academy of Science Fiction, Fantasy & Horror Films, USA', 'Environmental Media Awards, USA', 'Genesis Awards', 'Newport Beach Film Festival', 'Teen Choice Awards', 'Young Artist Awards', 'Vail Film Festival', 'Capri, Hollywood', 'Scream Awards', 'Voice Arts Awards']"
Faith Granger,,"['Producción', 'Dirección', 'Guion']",[],['Laughlin International Film Festival']
Christina Ma,,"['Reparto', 'Maquillaje', 'Dirección de producción']",[],
Maki Tamaru,1978.0,['Reparto'],"['Rasuto kurisumasu (2004)', 'Twilight Phantom (2007)', 'Rough (2006)']",
Kip Ellwood,,"['Reparto', 'Arte']","['En lo más profundo (2001)', 'Criminal Minds (1998)']",
Simone Kabst,1973.0,['Reparto'],"['Der blinde Fleck (2013)', 'Frei nach Plan (2007)', 'Nachbarinnen (2004)']",
Jesús María Ventura,,['Reparto'],[],
Sven Medvesek,,['Reparto'],"['Mondo Bobo (1997)', 'Rosencrantz y Guildenstern han muerto (1990)', 'The Show Must Go On (2010)']","['FilmFestival Cottbus (FFC)', 'Pula Film Festival']"
Catherine O'Reilly,,"['Reparto', 'Guion']",[],
Jocelyn Lagarrigue,,['Reparto'],[],
Martin John-Jackson,,['Reparto'],[],
Kyler Backus,,['Reparto'],[],
Darnell Williams,1954.0,"['Reparto', 'Dirección', 'Equipos adicionales']","['Todos mis hijos (1970)', 'Simone (2002)']","['Daytime Emmy Awards', 'Golden Globes, USA', 'Image Awards (NAACP)', 'Gold Derby Awards']"
Richard Evans,1935.0,"['Reparto', 'Dirección', 'Dirección de fotografía y cámara']",['Harry Monument (2004)'],[]
Agnese Zeltina,1971.0,"['Reparto', 'Cámara y electricidad', 'Producción']","['3 of Us (2009)', 'Ligzda (1996)', 'Rugtais vins (2007)']",
Keith Phillips,,"['Producción', 'Dirección', 'Equipos adicionales']",[],
Jim Gaffigan,1966.0,"['Reparto', 'Guion', 'Producción']","['El escándalo Ted Kennedy (2017)', 'American Dreamer (2018)']","['American Comedy Awards, USA', 'Daytime Emmy Awards', 'Newport Beach Film Festival', 'Voice Arts Awards']"
Peter Meadows,,"['Guion', 'Producción', 'Equipos adicionales']",[],
Angie Ferro,1937.0,"['Reparto', 'Dirección de casting', 'Equipos adicionales']","['Lola Igna (2019)', 'Ebolusyon ng isang pamilyang Pilipino (2004)']","['FAMAS Awards', 'Star Awards for Movies', 'Pista ng Pelikulang Pilipino']"
Jan Gelberman,1950.0,['Reparto'],"['Small Time (1990)', 'Samantha (2023)']",
Lorenzo Carcasci,,"['Reparto', 'Equipos adicionales']",[],
Concierge,,['Reparto'],[],
Nina Rossetti,,"['Reparto', 'Producción', 'Cámara y electricidad']",[],"['The 48 Hour Film Project, Austin, US', 'The Gladiator Film Festival']"
Nolan Flannery,,['Reparto'],[],
Elisabeth Harnois,1979.0,"['Reparto', 'Equipos adicionales', 'Banda sonora']","['Keith (2008)', 'Ten Inch Hero (2007)']",['Young Artist Awards']
Martin Höner,,"['Dirección de la segunda unidad o asistencia a dirección', 'Reparto', 'Dirección de producción']","['La manzana (1980)', 'Fatal Rescue (2009)']",
Ashton Sanders,1995.0,"['Reparto', 'Producción', 'Banda sonora']","['Moonlight (2016)', 'The Retrieval (2013)', 'Nación cautiva (2019)']","['Boston Society of Film Critics Awards', 'Gotham Awards', 'Film Independent Spirit Awards', 'MTV Movie + TV Awards', 'New Orleans Film Festival', 'Phoenix Film Festival', 'Southeastern Film Critics Association Awards', 'Central Ohio Film Critics Association', 'Austin Film Critics Association', 'CinEuphoria Awards', 'Boston Online Film Critics Association', 'SESC Film Festival, Brazil', 'Awards Circuit Community Awards', 'Gold Derby Awards', 'Chicago Independent Film Critics Circle Awards']"
Steve Ferguson,1948.0,"['Composición', 'Música', 'Equipos adicionales']",['Two Soldiers (1986)'],[]
Wayne Charles Baker,2015.0,"['Reparto', 'Banda sonora']",[],['Red Nation Film Festival']
Fernando Caride,,['Reparto'],[],
Arunima Ghosh,1984.0,['Reparto'],"['Tangra Blues (2021)', 'Ek Phali Rodh (2014)']",
Marc Bolton,,['Reparto'],"['Tales from the Tower (2001)', 'Emmerdale (1972)', 'Ultraviolet (1998)']",
Mateusz Kociecki,1992.0,['Reparto'],"['Krysztalowa dziewczyna (2016)', 'One Summer Afternoon (2019)', 'Komisarz Alex (2012)']",
Lauren Michelle,,"['Reparto', 'Producción', 'Guion']",[],
William Anderson,,"['Composición', 'Música', 'Reparto']",[],[]
Indira Tiwari,1992.0,['Reparto'],"['Un hombre serio (2020)', 'Gangubai Kathiawadi (2022)', 'Nazarband (2020)']",['Hitlist OTT Awards']
Eric Bivens-Bush,,"['Cámara y electricidad', 'Reparto', 'Dirección de fotografía y cámara']",[],
Naima Silva,,['Reparto'],[],
Afaneh Dániel,,['Reparto'],[],
Jane Montayre,,['Reparto'],[],
Yvonne van den Bergh,,['Reparto'],[],
Amanda Pitera,,['Reparto'],[],
Laurie Athey,,['Reparto'],[],
Donald Collins,,['Reparto'],[],
Bryan Pringle,1935.0,"['Reparto', 'Banda sonora']","['Brazil (1985)', 'Terrorífica luna de miel (1986)', 'El novio (1971)']",[]
Alisa Robinson,,"['Equipos adicionales', 'Reparto', 'Producción']","['Grandpa Gene (2019)', 'Dear Felicity (2022)']","['Best Shorts Competition', 'IndieFEST Film Awards', 'Direct Monthly Online Film Festival', 'Pinnacle Film Awards', 'Hollywood Blood Horror Festival', 'Night of Drama Shorts']"
Brandy Mitchell,,['Reparto'],"['Andy in Love (2004)', 'The Mess (2008)', 'Retro News (2006)']",[]
C.K.,1967.0,"['Guion', 'Producción', 'Reparto']","['Louie (2010)', 'La gran estafa americana (2013)', 'Horace and Pete (2016)']","['American Comedy Awards, USA', 'Satellite Awards', 'Grammy Awards', 'Screen Actors Guild Awards', 'Television Critics Association Awards', 'Writers Guild of America, USA', 'Seattle Film Critics Awards', 'Central Ohio Film Critics Association', 'Alliance of Women Film Journalists', 'New York Film Critics, Online', 'Critics Choice Television Awards', 'The Webby Awards', 'International Online Cinema Awards (INOCA)', 'Gold Derby Awards', 'Just for Laughs Comedy Festival']"
Brian Austin Green,1973.0,"['Reparto', 'Producción', 'Dirección']","['Sensación de vivir (1990)', 'Fish Without a Bicycle (2003)', 'California (1979)']","['Philadelphia FirstGlance Film Festival', 'Palm Beach International Film Festival', 'Young Artist Awards', 'Western Heritage Awards', 'Los Angeles DIY Film Festival', 'Top Shorts Film Festival', 'Hollywood International Moving Pictures Film Festival', 'United International Film Festival']"
Jean-Paul Bonnaire,1943.0,['Reparto'],['Los chicos del coro (2004)'],[]
Melinda DeKay,,['Reparto'],"['Torment (2018)', 'Ashes (2018)', 'Dolls (2019)']","['Festigious International Film Festival', 'Mindfield Film Festival Los Angeles']"
Elinor Michael-Pacht,,['Reparto'],[],
Israel Rodríguez,1982.0,['Reparto'],"['En malas compañías (2000)', 'Clandestinos (2007)', 'El despropósito (2004)']","['Alcalá de Henares Short Film Festival', 'Festival de cine de Zaragoza', 'Medina Film Festival', 'LesGaiCineMad, Madrid International LGBT Film Festival']"
Daniel Bernhardt,1965.0,"['Reparto', 'Especialistas', 'Dirección']","['Atómica (2017)', 'Matrix Reloaded (2003)']",['World Stunt Awards']
Carlos Castañon,1948.0,"['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']","['Víctima de la seducción (1981)', 'El diablo y la dama (1984)', 'Los recuerdos del porvenir (1969)']",
Caroline Bielskis,,"['Equipos adicionales', 'Reparto', 'Producción']","['Great First Date (2013)', 'Mula (2018)', 'Mentes criminales (2005)']",[]
Paul Vega,,['Efectos visuales'],[],[]
Jared Bankens,1987.0,"['Reparto', 'Producción', 'Sonido']","['Buscando a Alaska (2019)', 'Twisted Metal (2023)', 'Off Ramp (2023)']",['Prague International Indie Film Festival']
Natalie Malaika,,['Reparto'],[],
JAnine Carter,,"['Dirección de producción', 'Arte', 'Edición']",[],
Rockmond Dunbar,1973.0,"['Reparto', 'Producción', 'Dirección']","['Hijos de la anarquía (2008)', 'The Family That Preys (2008)']",['Black Reel Awards']
Reudi Arnold,,['Reparto'],[],
Eddie Sarenhag,1999.0,"['Reparto', 'Edición', 'Sonido']","['Dying Mind (2016)', 'Ödets vägar (2017)', 'Joppe 2 (2020)']",[]
Sofia Kakarelidou,,['Reparto'],[],
Erica English,,['Reparto'],[],
Marshall Efron,1938.0,"['Reparto', 'Guion']","['Robots (2005)', 'THX 1138 (1971)']",[]
Ward Asquith,1929.0,['Reparto'],['5up 2down (2006)'],
Kristen Storino,,"['Reparto', 'Equipos adicionales']",[],
Zoran Miljkovic,1947.0,"['Reparto', 'Equipos adicionales']","['Coriolanus (2011)', 'Underground (1995)', 'Bila jednom jedna zemlja (1995)']",
Susie Park,,"['Reparto', 'Especialistas', 'Producción']","['Blade (1998)', 'Nivel 9 (2000)']",[]
Felix Ryan,1990.0,"['Reparto', 'Producción']","['Power Rangers Samurai (2011)', 'Abducted (2014)', 'Broken (2014)']",
Manishajith,,['Reparto'],[],
Beanie Sigel,1974.0,"['Reparto', 'Composición', 'Arte']","['Propiedad estatal (2002)', 'El informador (2000)', 'Garra (2022)']",[]
Coby J. Marcum,,"['Reparto', 'Dirección', 'Guion']",[],
Takehiko Ono,1942.0,['Reparto'],"['El viaje de Chihiro (2001)', 'Odoru daisosasen (1998)', 'Lady Snowblood (1973)']",[]
Maiah Stewardson,,['Reparto'],[],"['LesGaiCineMad, Madrid International LGBT Film Festival']"
Audrey Duo,,['Reparto'],[],
Roxana Pardo,,['Reparto'],[],
Paul Duraso,,"['Reparto', 'Arte', 'Equipos adicionales']",[],
Tiffany Lynch,,['Reparto'],[],
Stephen O'Geady,,['Reparto'],[],
Melanie Nacul,,['Reparto'],[],
Amrit Arora,,['Dirección de la segunda unidad o asistencia a dirección'],[],
David Shaughnessy,1957.0,"['Reparto', 'Dirección', 'Producción']","['Dentro del laberinto (1986)', 'The Young and the Restless (1973)', 'Belleza y poder (1987)']",['Daytime Emmy Awards']
Wendy Riksen,,['Reparto'],[],[]
E'Lon Cox,,['Reparto'],[],[]
April M. Walsh,1977.0,['Reparto'],"['Disfigured (2008)', 'Plume (2015)', 'The Bill Engvall Show (2007)']",
Samantha Sherman,,"['Reparto', 'Producción', 'Equipos adicionales']",[],[]
Scott MacDonald,,"['Reparto', 'Equipos adicionales']","['The Last Champion (2020)', '3 Day Weekend (2019)']",[]
Connor Donne,,['Reparto'],"['Unlocking Ancient Secrets of the Bible (2006)', 'Cool Girl (2004)']",
Pius Schmitt,,['Reparto'],"['Sturm der Liebe (2005)', 'Holgi (1999)', 'En el lugar del crimen (1970)']",
Khaled Khattab,,"['Reparto', 'Producción', 'Dirección de producción']",[],
Simon Baker,1969.0,"['Reparto', 'Producción', 'Dirección']",[],"['Film Critics Circle of Australia Awards', 'Film Independent Spirit Awards', 'Logie Awards', 'Walk of Fame', 'Family Television Awards', 'Australian Directors Guild Awards', 'Australian Academy of Cinema and Television Arts (AACTA) Awards']"
Maximiliano García,,"['Reparto', 'Producción', 'Guion']",['Victory Boulevard (2018)'],
Erik Weiner,1977.0,"['Guion', 'Producción', 'Reparto']","['Boardwalk Empire (2010)', 'Robot Chicken (2001)', 'Serenity (2005)']",['Screen Actors Guild Awards']
Nikola Djuricko,1974.0,"['Reparto', 'Dirección', 'Guion']","['En tierra de sangre y miel (2011)', 'Guerra mundial Z (2013)', 'The Machine (2023)']",['FEST International Film Festival']
Arnell Powell,,"['Reparto', 'Equipos adicionales']",[],
Cary Gotleib,,['Reparto'],[],
Walker Edelman,,"['Cámara y electricidad', 'Reparto', 'Edición']",[],
David Christopher Bell,,"['Guion', 'Reparto', 'Edición']",[],[]
B.S. Rana,2019.0,['Reparto'],"['Basanti (2000)', 'Challenge (2011)', 'Dakshina (1993)']",
Charles Gerard Clancy,,['Reparto'],[],
Oliver Vogel,,"['Producción', 'Equipo ejecutivo']",[],"['Bavarian TV Awards', 'Romy Gala, Austria', 'Shanghai International TV Festival', 'GQ Awards, India', 'Deutscher Schauspielerpreis (German Actors Award), DE']"
Srinivasa Reddy,1973.0,"['Reparto', 'Dirección', 'Producción']","['Karthikeya 2 (2022)', 'Eega (2012)']",['South Indian International Movie Awards']
Jim Carter,1948.0,"['Reparto', 'Equipos adicionales', 'Banda sonora']",['Downton Abbey (2019)'],['Screen Actors Guild Awards']
Isa Campo,,"['Guion', 'Producción', 'Guion y continuidad']",[],"['Goya Awards', 'Málaga Spanish Film Festival', 'Sant Jordi Awards', 'Gaudí Awards']"
Véronique Nove-Josserand,,['Reparto'],[],
Sherry Handa,,"['Reparto', 'Guion y continuidad']",[],
Alan Ray,,"['Reparto', 'Producción', 'Dirección']","['Twisted Fate (1993)', 'Common Ground (1999)', 'Looney Tunes Click N READ Phonics (2011)']",
Swetha,,['Reparto'],[],
Konstantin Lavronenko,1961.0,['Reparto'],"['El regreso (2003)', 'Kajínek (2010)', 'Coma (2019)']","['Cannes Film Festival', 'Gijón International Film Festival', 'Golden Eagle Awards, Russia']"
Thomas Daniel,,['Reparto'],"['The Walking Dead (2010)', 'Being Mary Jane (2013)']",[]
José Wallenstein,1959.0,['Reparto'],"['A Audição (2009)', 'Olhos nos Olhos (2008)']",[]
Betty Gurule,,"['Reparto', 'Equipos adicionales', 'Casting']",[],
David Seddon,,['Reparto'],[],
Sasha Krmpotic,,"['Reparto', 'Producción', 'Guion']",[],
Ed Zajac,,"['Reparto', 'Música', 'Banda sonora']",[],
Daniel O. Cordero,,['Reparto'],[],
Shanna Armogan,,['Reparto'],[],[]
Carlos Alberto Riccelli,1946.0,"['Reparto', 'Dirección', 'Producción']",['A Indomada (1997)'],"['São Paulo Association of Art Critics Awards', 'Prêmio Contigo, Brazil', 'Los Angeles Brazilian Film Festival, US', 'Paulínia Film Festival']"
Belle Hassan,,['Reparto'],[],
George Woodard,,"['Reparto', 'Dirección', 'Guion']",[],[]
Michele Orlando,,"['Reparto', 'Dirección de fotografía y cámara', 'Edición']",[],
Clementine Ford,1979.0,['Reparto'],"['Cherry Falls (1999)', 'A por todas (2000)', 'Dear Sister (2018)']","['Golden Globes, USA', 'Top Shorts Film Festival']"
Tioreore Ngatai-Melbourne,,"['Reparto', 'Banda sonora']",[],
Brent David Fraser,1967.0,"['Reparto', 'Composición', 'Equipo ejecutivo']","['Corazón salvaje (1990)', 'The Chocolate War (1988)', 'Muerte y desayuno (2004)']",[]
Yuliana Alcaraz,,['Reparto'],[],
Denis Fasolo,,['Reparto'],[],[]
Takayuki Inoue,1941.0,"['Reparto', 'Composición', 'Banda sonora']","['Rikon shinai onna (1986)', 'Kataku no hito (1986)', 'Kapone oi ni naku (1985)']",['Awards of the Japanese Academy']
Dimitris Xystras,1954.0,['Reparto'],"['O teleftaios gyrismos (2008)', 'Block 12 (2013)', 'Visions of Europe (2004)']",
Tatjana Sojic,1964.0,['Reparto'],"['Crna hronika (2004)', '60 minutos (2024)']",[]
Takeila Jeter,,"['Reparto', 'Dirección', 'Guion']",[],
Sara Antunes,,"['Reparto', 'Dirección', 'Guion']",[],
Béatrice Bellato,,['Reparto'],[],
Eduardo Galvão,1962.0,['Reparto'],"['Em Nome da Lei (2016)', 'Nada a Perder (2018)']",[]
Oliver Poupart,,['Reparto'],[],[]
Stephen Carlile,1978.0,"['Reparto', 'Producción']","['Perfectly Good Moment (2023)', 'The Invisible Atomic Monsters from Mars (2010)', 'Retorno a Brideshead (2008)']",['Unrestricted View Film Festival']
Paddy Considine,1973.0,"['Reparto', 'Guion', 'Dirección']","['Bienvenidos al fin del mundo (2013)', 'En América (2002)']","['BAFTA Awards', 'British Independent Film Awards', 'Evening Standard British Film Awards', 'Satellite Awards', 'Mar del Plata Film Festival', 'Munich Film Festival', 'Nantucket Film Festival', 'Stockholm Film Festival', 'Sundance Film Festival', 'Thessaloniki Film Festival', 'Venice Film Festival', 'Empire Awards, UK', 'IGN Summer Movie Awards', 'Festival 2 Valenciennes']"
Hannah Cutting,,"['Reparto', 'Equipos adicionales']",[],
Ray Panthaki,,"['Reparto', 'Producción', 'Dirección']",[],"['BAFTA Awards', 'East End Film Festival, UK', 'Los Angeles Film Awards', 'Prague International Film Festival', 'Venice Short Film Festival', 'Moscow Shorts', 'New York International Film Awards', 'Venice Shorts', 'Paris International Film Festival']"
Sunitha Shetty,,['Reparto'],[],
Guillaume Jean Lefebvre,,['Reparto'],[],
Nas,1999.0,"['Music Artist', 'Reparto', 'Composición']",[],"['The Streamy Awards', 'MTV Video Music Awards (VMA)', 'CMA Awards - Country Music Association', 'The Queerties', 'YouTube Creator Awards', 'American Music Awards', 'GQ Men of the Year Awards']"
Katrina Gourley,,"['Reparto', 'Dirección', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Regina Crosby,,"['Dirección', 'Guion', 'Producción']",[],
Jack Reynor,1992.0,"['Reparto', 'Dirección', 'Guion']","['The Peripheral (2022)', 'Midsommar (2019)']","['Galway Film Fleadh', 'Irish Film and Television Awards', 'Sundance Film Festival', 'CinemaCon, USA', 'Odesa International Film Festival', 'Hollywood Music In Media Awards (HMMA)', 'The Richard Harris International Film Festival']"
Sam Borenz,,['Reparto'],[],
Benyamin Yesnath,,['Reparto'],[],
Datekiv Kharibyan,,['Reparto'],[],
Max Rhyser,,"['Reparto', 'Producción', 'Guion']","['Violet Tendencies (2010)', 'Chaser (2013)']",[]
Mara Stefan,,['Reparto'],[],"['Cinema World Fest Awards', 'Five Continents International Film Festival']"
Ranin Karim,,['Reparto'],[],
Julius Wade,,"['Reparto', 'Equipos adicionales']",[],
Andres Ortiz,,"['Vestuario', 'Diseño de vestuario', 'Maquillaje']",[],
Memo Gil,,['Reparto'],[],
Erica Taylor,,['Reparto'],"['Cross (2011)', 'Cats Dancing on Jupiter (2015)']",
Angela Dee,,['Casting'],[],
Roc Coll,,['Reparto'],[],
Nazanin Farahani,1973.0,"['Reparto', 'Guion']","['The Sun of that Moon (2021)', 'Maslahat (2021)', 'Padideh (2017)']",['Asia-Pacific Film Festival']
Kayleigh Taylor,,['Reparto'],[],
Lindsey McKeon,1982.0,"['Reparto', 'Producción']","['Lo que no te mata (2008)', 'La tierra olvidada por el tiempo (2009)']",[]
