puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
6.9,Gérald Hustache-Mathieu,Gérald Hustache-Mathieu,"Avril is a novice in a convent of ""Baptistine"" sisters, a monastic order which was officially dissolved by the end of the nineteenth century but that is kept alive by Mère Marie Joseph, the sadistic superior. The rule she imposes on the nuns is particularly strict but this is all Avril has ever known since she was born, for she was an abandoned child raised by the nun... Leer todo",96,Comedia,avril,2006
6.1,"['Roger Allers', 'Jill Culton', 'Anthony Stacchi']","['Steve Bencich', 'Ron J. Friedman', 'Nat Mauldin']",-,86,Comedia,open season,2006
7.2,"['Olivier Assayas', 'Frédéric Auburtin', 'Gurinder Chadha']","['Tristan CarnéBruno Podalydès', 'Paul Mayeda Berges']",-,-,Comedia,"paris, je t'aime",2006
6.9,Ridley Scott,"['Marc Klein', 'Peter Mayle']",-,117,Comedia,a good year,2006
5.5,Pierre-Paul Renders,"['Denis Lapière', 'Pierre-Paul Renders']","As they prepare to test products for a multinational corporation, a marketing company targets a typical guy as their guinea pig.",90,Comedia,comme tout le monde,2006
5.3,Eric Byler,"['Shawn Wong', 'Eric Byler']","Long after their break-up, Chinese American Raymond Ding and bi-racial Aurora Crane struggle to let go. Torn apart by mismatched ideals, meddling friends, and the complexities of racial identities, they find other suitable mates but can't stay away from each other.",110,Comedia,americanese,2006
3.0,Brian Petersen,Brian Petersen,"Bumbling, twenty-something slackers use their self-proclaimed ""genius"" to save a small town from the evil clutches of Lord Billiards, a land-grabbing pool celebrity.",96,Comedia,think tank,2006
8.1,Rakeysh Omprakash Mehra,"[""Renzil D'Silva"", 'Prasoon Joshi', 'Rakeysh Omprakash Mehra']","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",167,Comedia,rang de basanti,2006
5.2,John Eyres,"['John Eyres', 'Max Myers']","Upon discovering that their town is up for sale, crafty Irish villagers scheme to raise the money to prevent the buy-out. They hold a poetry contest with a tempting grand prize -- the deed to their local pub. But what could happen when a duplicitous American rapper emerges as the best poet around?",94,Comedia,irish jam,2006
5.2,Steve 'Spaz' Williams,"['Ed Decter', 'John J. Strauss', 'Mark Gibson']",-,95,Comedia,the wild,2006
5.3,Richard Kelly,Richard Kelly,-,145,Comedia,southland tales,2006
4.2,Harry Basil,"['Brett Hudson', 'Burt Kearns', 'Albert S. Ruddy']",A washed out former star in need of money has a get rich plan...start a volleyball team whose players consist of group of beautiful athletic strippers.,93,Comedia,cloud 9,2006
6.7,David Krae,David Krae,"What if you lost everything? Where would you go? What would you do? Joe, a young architecture student, is forced to drop out of school after his parents die in a car accident, leaving only unpaid bills behind. Scrambling around trying to find a job, and a way to get his studies and life on track, he ends up on the edge of homeless, until he connects with a colorful bu... Leer todo",110,Comedia,the house,2006
4.0,Arthur Hiller,"['Matty Simmons', 'William Dozier', 'Sal Catalano']",A failed lawyer uses credit cards to finance a women's ice-hockey league.,83,Comedia,pucked,2006
4.9,David Munro,"['Xandra Castleton', 'David Munro']","A man stuck in the reveries of his youth tracks down the boyhood friend he once tormented, only to find that simpler times were more complicated than he thought.",78,Comedia,full grown men,2006
6.6,Wayne Wang,"['Jeffrey Price', 'Peter S. Seaman', 'J.B. Priestley']",-,112,Comedia,last holiday,2006
5.8,Fay Ann Lee,"['Fay Ann Lee', 'Karen Rousso']","Grace is a Chinese American who longs to be a part of New York's high society. At a socialite event, she is mistaken for a Hong Kong heiress and meets her Prince Charming. Nothing is as it seems absorbing drama. What will happen to this Cinderella when the clock strikes midnight?",105,Comedia,east broadway,2006
5.9,Jirí Chlumský,"['Radek John', 'Tomás Hanák', 'Jan Kulhavy']",A film about the state of the world at the turn of the millennium. Three friends once attempted to escape totalitarian Czechoslovakian Socialist Republic. But the attempt to emigrate ended in fiasco. For one it meant prison. For the other two it meant lifelong frustration. The three meet again in scenic modern Prague... The film is a reconstruction of the two biggest ... Leer todo,-,Comedia,prachy delaj cloveka,2006
6.8,György Pálfi,"['Lajos Parti Nagy', 'György Pálfi', 'Zsófia Ruttkay']",-,94,Comedia,taxidermia,2006
5.2,Jason Ensler,"['William Tepper', 'Larry Hankin']",A couple of incompetent door-to-door meat salesmen have fallen so far behind on their quotas that they are finally issued an ultimatum.,83,Comedia,grilled,2006
6.3,"['Matt Checkowski', 'Kurt Mattila']",Noah Hawley,"A man who runs an alibi service for adulterous husbands gets into a jam with a new client. In trying to remedy the situation, he must rely on an alluring woman who gets his heart racing.",90,Comedia,the alibi,2006
5.3,Jessica Kavana Dornbusch,Jessica Kavana Dornbusch,Jordan Landa (Philips) encounters a gridlock on her road to adulthood.,96,Comedia,thanks to gravity,2006
6.8,Damon O'Steen,Gary Weeks,"Murphy's Law takes over when a slacker (Jack Paradise) runs out of couches to sleep on and decides to take a road trip to find his lost love, but only after tricking his novel-challenged writer and best friend (Peter Jonson) into believing that this trip could be the story he's been searching to write all of his life.",99,Comedia,29 reasons to run,2006
6.4,"['Tom Di', 'Cillo']","['Tom Di', 'Cillo']","An offbeat drama focused on a homeless youth, a pop music siren and a member of the paparazzi.",107,Comedia,delirious,2006
5.6,Steve Oedekerk,Steve Oedekerk,-,90,Comedia,barnyard,2006
6.3,Aleksandr Rogozhkin,Aleksandr Rogozhkin,"In World War II, American pilots bring fighter planes to Soviet flyers who carry them into combat. A transfer station on the air route from Kamchatka to Siberia: the adventures and misadventures of all who pass through.",140,Comedia,peregon,2006
5.4,Darin Ferriola,Darin Ferriola,A man who tricks women into returning to their ex-boyfriends soon finds himself falling for one of his marks.,93,Comedia,mr. fix it,2006
5.4,Scott Marshall,Mark Zakarin,A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.,90,Comedia,keeping up with the steins,2006
6.3,Gary Winick,"['Susannah Grant', 'Karey Kirkpatrick', 'Earl Hamner Jr.']",-,97,Comedia,charlotte's web,2006
6.6,"['Adam Mc', 'Kay']","['Will Ferrell', 'Adam Mc', 'Kay']",-,108,Comedia,talladega nights: the ballad of ricky bobby,2006
4.6,David O'Malley,"['Joanna Clare Scott', 'Dana E. Kowalski', 'Isabel Holtreman Baldree']","The story of three girlfriends who go back to Kalamazoo, Michigan for their 10 year high school reunion.",107,Comedia,kalamazoo?,2006
5.7,"['Joachim Rønning', 'Espen Sandberg']","['Luc Besson', 'Robert Mark Kamen']",-,93,Comedia,bandidas,2006
1.7,"['William Heins', 'Strathford Hamilton']","['Cheryl Guerriero', 'Anna Obropta']",-,91,Comedia,pledge this!,2006
6.0,"['Scott La', 'Rose']","['Scott La', 'Rose']","3 Stand-up comics cross paths with a religious zealot who's killing Devil worshipers, blasphemers and now... comedians.",-,Comedia,comedy hell,2006
5.0,Ari Palitz,"['Gordon Michaels', 'Randy Noojin']","A wannabe Elvis meets his true love, the best waitress in the West.",82,Comedia,unbeatable harold,2006
3.9,Bernard Murray Jr.,Bernard Murray Jr.,"Seventeen-year old Robbie Zirpollo has a problem. As the film opens, his mother is driving him to his new summer job. We learn that Robbie has grown up in Oceanside, California, but now he and his mother have moved to Colorado for a fresh start, as his father has taken the family's savings and his secretary to Mexico. Robbie's mom has, through an uncle, gotten him a s... Leer todo",95,Comedia,the surfer king,2006
6.7,Dominik Graf,"['Karin Aström', 'Michael Klier', 'Günter Schütter']","A coming-of-age story set in Germany in the 1960s. Siggi becomes involved in a love triangle when he falls for Luise, but the tightening political climate forces him to make a fateful decision.",128,Comedia,der rote kakadu,2006
5.2,Emily Skopov,Emily Skopov,"A successful female editor whose biological clock is ticking and and a struggling writer make a deal to realize her dreams of motherhood and his dreams of literary stardom. But once they get everything they want, are they really happy?",91,Comedia,novel romance,2006
6.4,Pernille Fischer Christensen,"['Kim Fupz Aakeson', 'Pernille Fischer Christensen']",A tragicomedy focused on the relationship between the owner of a beauty clinic and a transgender woman.,104,Comedia,en soap,2006
5.4,"['Pavel Göbl', 'Roman Svejda']","['Pavel Göbl', 'René LevínskýRoman Svejda']",-,-,Comedia,"jeste ziju s vesákem, plácackou a cepicí",2006
8.7,Ray Ellin,-,THE LATIN LEGENDS OF COMEDY is a concert/documentary filmed at the club the three comedians started their careers in New York City. Filmmaker Ray Ellin captures stellar performances and commentary from the country's top Latin comics.,92,Comedia,the latin legends of comedy,2006
3.6,"['Allan Fiterman', 'Christian Schoyen']","['Christian Schoyen', 'Luis Reneo']","Docudrama about two friends who, after being bullied as children, become corrupt as they grow up because they have been conditioned to believe that they need to achieve materialistic success to be 'accepted' and liked by others, in a society where the end justifies the means.",92,Comedia,living the dream,2006
6.7,Robert Altman,"['Garrison Keillor', 'Ken La', 'Zebnik']",-,105,Comedia,a prairie home companion,2006
7.3,Neeraj Vora,Neeraj Vora,"Baburao, Raju and Shyam are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money. And so, with a don as an unknowing investor, Raju initiates a new game.",153,Comedia,phir hera pheri,2006
6.3,Peter Thorwarth,"['Peter Thorwarth', 'Alexander M. Rümelin']",Ingo organizes a charity event for the local golf club. Special guest will be the Hollywood star Douglas Burnett. But who remembers what the aging star looks like today?,134,Comedia,goldene zeiten,2006
6.2,"['Chris Bradley', 'Kyle La', 'Brache']",-,Jeff Goldblum put his Hollywood actor life on hold to star alongside his new girlfriend in a Pittsburgh regional theater production of The Music Man. Co-directors Bradley and LaBrache tread a surprisingly elegant line between genuine documentary and outright self-parody improv in this deliciously deadpan comedy,84,Comedia,pittsburgh,2006
7.0,Sidney Lumet,"['Sidney Lumet', 'T.J. Mancini', 'Robert J. Mc', 'Crea']",-,125,Comedia,find me guilty,2006
5.6,"['Carlos CarreraÁngel Flores Torres', 'Carlos González Sariñana']","['Diana Benítez', 'Carlos González Sariñana', 'Ernesto Murguía']","The movie is composed eight shorts, each of them dealing with the themes of sex, love and perversions.",100,Comedia,"sexo, amor y otras perversiones",2006
7.5,Marc Forster,Zach Helm,-,113,Comedia,stranger than fiction,2006
4.7,John Bonito,"['Michelle Gallagher', 'Alan B. Mc', 'Elroy']",-,92,Comedia,the marine,2006
6.2,Colin Bishop,Colin Bishop,Veteran director Jack Rammer stages a comeback only to find himself confronted by characters of his own creation.,84,Comedia,screaming blue murder,2006
5.6,Scott Lew,Scott Lew,"When his journal of bright ideas is stolen, college freshman Bickford Schmeckler (Fugit) has to blanket the campus in order to locate it.",80,Comedia,bickford shmeckler's cool ideas,2006
5.5,Mike Binder,Mike Binder,-,96,Comedia,man about town,2006
4.8,John Whitesell,"['Don Rhymer', 'Darryl Quarles']",-,99,Comedia,big momma's house 2,2006
5.9,Todd Rohal,Todd Rohal,"A mysterious power failure in a small mountain town coincides with the disappearance of one of its most eccentric young residents. Mystery piles upon mystery as his family and friends search for him, fail, and ultimately try to forget about him, an undertaking that results in many unexpected, and in some cases bizarre, effects on the town's already peculiar community.",98,Comedia,the guatemalan handshake,2006
5.6,Adam Green,Adam Green,-,93,Comedia,hatchet,2006
5.5,Billy Kent,"['Sarah Bird', 'Billy Kent', 'Adam Wierzbianski']",Priscilla Chase is a woman who has never had an orgasm.,88,Comedia,the oh in ohio,2006
6.1,Varun Khanna,Varun Khanna,-,100,Comedia,american blend,2006
6.6,"['David Bowers', 'Sam Fell']","['Dick Clement', 'Ian La Frenais', 'Christopher Lloyd']",-,85,Comedia,flushed away,2006
5.5,Mohamed Ali,"['Ahmed El Nasser', 'Samy Hossam']","""Essam"" (Khaled A. Naga) & ""Laila"" (Hend Sabri) have known each other for years, and are not really good friends, but they became good friends... best friends!, Would sex ruin the friendship/relationship?.",80,Comedia,leabet el hob,2006
7.3,Kevin Smith,Kevin Smith,-,97,Comedia,clerks ii,2006
5.8,Nick Guthe,Nick Guthe,"A rebellious girl hooks up with an escort agency, where her stepfather is a client.",91,Comedia,mini's first time,2006
4.9,Theo Avgerinos,Matthew Perniciaro,"Unless Darren can survive New York's largest drug mogul, write a paper on Dante's ""Inferno,"" escape three thugs chasing the wrong guy and sell fifty pills of ecstasy to make his tuition payment, he'll never date the girl of his dreams.",85,Comedia,fifty pills,2006
7.0,John Jeffcoat,"['George Wing', 'John Jeffcoat']","After his entire department is outsourced, an American novelty products salesman (Hamilton) heads to India to train his replacement.",103,Comedia,outsourced,2006
7.1,Mike Clattenburg,"['Mike Clattenburg', 'Robb Wells']","Ricky, Julian, and Bubbles come up with a scheme to steal large amounts of untraceable coins.",95,Comedia,trailer park boys: the movie,2006
6.4,Lauren Flick,Lauren Flick,A young New Yorker's love for Hollywood's golden era of glamour is put to the test when she must choose between the man of her dreams and a man she's never dreamed of.,94,Comedia,play it by ear,2006
5.5,Greg Coolidge,"['Don Calame', 'Chris Conroy', 'Greg Coolidge']",-,103,Comedia,employee of the month,2006
5.3,Greg Glienna,"['Greg Glienna', 'Peter Stass']",-,86,Comedia,relative strangers,2006
5.7,Debbie Isitt,Debbie Isitt,-,100,Comedia,confetti,2006
