,puntuacion_imdb,direccion,guion,argumento,duracion,titulo, anio
227,6.6,Pål Jackman,Erlend Loe,"Daniel Jul is a 28-year-old psychiatrist still living with his mom. He and his friend Ronny have one thing in common: they like searching for metallic objects in the ground. One day they find a jewel with the name ""Janne"" imprinted. This is the beginning of something big for Daniel. His life will never be the same. He's about to discover a lot of hidden secrets about ... Leer todo",104,detektor,2000
228,,,,,,forever lulu,2000
229,4.5,['C B Harding'],Giorgio Serafini,"A beautiful mysterious woman enters the life of a sexy photographer, her friend and friend's boyfriend. They spend a couple of days together in a huge beach house and their inhibitions fade.",99,loveblind,2000
230,4.7,Mark Gibson,Mark Gibson,"Lionel ""Ex"" Exley is a golf pro who returns to his hometown of New Orleans, where he befriends lawyer W. Firmin Carter. When Carter suddenly goes missing, however, the party's over for Ex, as he's the prime suspect.",93,lush,2000
231,6.6,Roberto Petrocchi,"['Paola Capriolo', 'Roberto Petrocchi', 'Riccardo Luca']","Roberto Petrocchi directs this period drama set in the late 1800s. Capt. Eugenio (Arnaud Arbessier) arrives in a remote castle to take charge of a unit guarding a nameless prisoner. No one knows much about the inmate as he is held in a forlorn tower. When the captain's wife Adele (Margherita Buy) tries to shake her melancholia by playing the piano, she finds -- much t... Leer todo",92,l'ombra del gigante,2000
232,,,,,,lockdown,2000
233,,,,,,what's cooking?,2000
234,,,,,,partners in crime,2000
235,,,,,,black sea raid,2000
236,2.6,Jack Williams,Ashe Starr,Rock singer Erika is murdered with her cop boyfriend on the eve of Halloween. Then exactly one year later she is resurrected by a mysterious crow to exact vengeance on her attackers.,-,wings of the crow,2000
237,,,,,,where the heart is,2000
238,6.1,['Robert Martin Carroll'],Dalene Young,"Free spirit Lee Ann plans to sell her baby to pay her rent, much to the dismay of her roommate.",-,baby luv,2000
239,,,,,,after sex,2000
240,4.1,Mike Sedan,Helen Haxton,"Struggling publisher's agent, in a bad live-in relationship, recruits a romance novelist whose bestsellers document her affair with the agent, and betrayal. She refuses the deal, just to spite him. But an old friend shows up to rescue him from both traps.",95,passion's desire,2000
241,6.0,Xavier Koller,"['Stefan Kolditz', 'Kurt Tucholsky']",The summerly adventures of Kurt (Tucholsky) and girl friend staying in a Swedish castle whilst the political changes in Germany in the thirties.,100,gripsholm,2000
242,7.0,['Robbe De Hert'],"['Fernand Auwera', 'Robbe De', 'Hert Ruud', 'Den Dryver']","Story of two con men, Boorman and his younger assistant Laarmans, who are trying to sell companies their non-existing magazine.",110,lijmen/het been,2000
243,6.3,['Jordan Walker Pearlman'],"['Kosmond Russell', 'Jordan Walker Pearlman']","A young man dying in prison brings his family together for a fateful visit, and proceeds to put his life back together.",107,the visit,2000
244,6.4,Mimmo Calopresti,"['Francesco Bruni', 'Mimmo Calopresti', 'Heidrun Schleef']","Rosario and Matteo, two man from Southern Italy. Luigi wants to give Rosario a chance to redeem himself and offer him, at the same time, an opportunity to confront his beliefs with the ones of his son Matteo.",84,preferisco il rumore del mare,2000
245,,,,,,jill rips,2000
246,6.9,Dan Cohen,Dan Cohen,A thirty-years traveling diamond salesman must mentor a brash young replacement when his company downsizes him.,100,diamond men,2000
247,6.6,Miguel Arteta,Mike White,An oddly naive man-child stalks his childhood best friend and tries to reconnect with their past.,96,chuck & buck,2000
248,7.2,['Gina Prince Bythewood'],['Gina Prince Bythewood'],-,124,love & basketball,2000
249,4.1,Godfrey Ho,Lisa Cory,"After six years as a guest of the state, mob hit man Jason Reed wants nothing more than to get an honest job and spend time with his young son, Tommy. He is not ten steps outside of the prison before being greeted by Keither, an old crony anxious to pick up where they left off. While out for a drive with his son, Jason saves a young woman from a gun wielding thug, not... Leer todo",97,manhattan chase,2000
250,,,,,,the prophet's game,2000
251,6.1,Marc Lazard,"['Gadi Dechter', 'Marc Lazard']",An emotionally dysfunctional ukulele minstrel lands a gig at a nursing home where he strikes up an unlikely relationship with an ancient jazz chanteuse and awakens from a lifetime of loneliness and inconsequence.,93,stanley's gig,2000
252,,,,,,tra(sgre)dire,2000
253,5.0,Reuben Gonzalez,Reuben Gonzalez,"A beautiful Puerto Rican girl and her family in Spanish Harlem devise a novel plan to attract business to their restaurant, causing a wildly comic sequence of events that ends in near disaster.",98,mambo café,2000
254,6.0,Saara Saarela,Iiro Küttner,A story of a man who thought he had lost his emotions.,-,kuningas hidas,2000
255,5.6,Stephen Metcalfe,Stephen Metcalfe,-,98,beautiful joe,2000
256,6.0,Olli Saarela,"['Olli Saarela', 'Heikki Vuento']",A murderer tries to leave his criminal past in East Helsinki and make a new life for his family,94,bad luck love,2000
257,5.9,Ilkka Vanne,"['Antti Tuuri', 'Ilkka Vanne']",Erkki Hakala returns home from America.,99,lakeuden kutsu,2000
258,,,,,,coyote ugly,2000
259,5.3,Ed Nicoletti,Ed Nicoletti,"The four Naldoff brothers from New England make their living running money scams. The oldest two, Michael and David, are focused on big hits scoring enough money to take care of the entire family for good.",95,the exchange,2000
260,,,,,,the last producer,2000
261,4.9,"['Julia Jay', 'Pierrepont I', 'I I']",Leslie Jordan,"Taken from the life story of Leslie Jordan. A Tennessee country boy realizes he's gay and keeps getting in trouble with the local bad boys. He hears Atlanta is the new place to be, tosses his country overalls and shows up at the disco in silver platform shoes and a polyester Saturday Night Fever get up. He meets Tripper (Mark Pelligrino) and the trouble and adventures... Leer todo",107,lost in the pershing point hotel,2000
262,,,,,,the house of mirth,2000
263,7.7,Meg Thayer,Meg Thayer,Two unscrupulous filmmakers stop at nothing to become rich and famous.,101,true rights,2000
264,,,,,,the golden bowl,2000
265,,,,,,a rumor of angels,2000
266,,,,,,whatever it takes,2000
267,5.2,Philip Gröning,"['Michael Busch', 'Philip Gr']","David, a recently fired scrapyard worker and Marie, a prostitute with-a-dog, both about 20 years old, meet on New Year's Eve in a win-try street in Berlin. She doesn't want to work in a supermarket, he does't want to work in scrap yard. Deciding to rebel against the capitalist system, they hit the road. But soon their cash runs out. As David's arm is plastered from an... Leer todo",137,"l'amour, l'argent, l'amour",2000
268,,,,,,tribulation,2000
269,,,,,,der krieger und die kaiserin,2000
270,5.8,Ross Weber,Ross Weber,"No More Monkeys Jumpin' on the Bed follows a group of twentysomething couples dealing with obsession, friendship, loneliness and sexual attraction, effectively conveying the intangible nature of human relationships.",76,no more monkeys jumpin' on the bed,2000
271,,,,,,you can count on me,2000
272,,,,,,the alternate,2000
273,6.2,Stephen Kinsella,"['Stephen Kinsella', 'Paul Solberg']",A resourceful and high-spirited woman deals with financial distress and her asthmatic thirteen-year-old son when his life is gravely complicated by a new friendship with the son of her former drunken and abusive husband.,98,double parked,2000
274,3.7,Jay Madison,Alison Andersson,"What happens when you put a handsome young husband, his enterprising wife, and a network of wealthy women together? A booming business where everyone gets what they want - for a price.",93,illicit lovers,2000
275,,,,,,the way of the gun,2000
276,5.8,Claude Demers,Claude Demers,-,87,l'invention de l'amour,2000
277,6.4,['Robert J Siegel'],"['Lisa Bazadona', 'Robert J', 'Siegel Grace Woodard']","A bittersweet and intimate look at friendship, love and growing up. The easy life of summertime in Myrtle Beach is turned upside down for one local girl when two strangers come to town: a beautiful temptress and a charming drifter.",98,swimming,2000
278,,,,,,two family house,2000
279,,,,,,greenfingers,2000
280,6.6,Steve Buscemi,"['Edward Bunker', 'John Steppling']",-,-,animal factory,2000
281,6.5,Olivier Jahan,"['Olivier Jahan', 'Michel C Pouzol']","Eric is a lonely voyeur who is thrilled when a strange couple, Fabienne and Tom, move in next door. Will Eric stop being a mere spectator at last?",101,faites comme si je n'étais pas là,2000
282,6.9,Erik de Bruyn,Erik de Bruyn,"Three friends live an anguished existence in a small village by the sea. Al three want to break loss. Motorcycling, music and partying gives temporary satisfaction, but no solution.",115,wilde mossels,2000
283,,,,,,boys and girls,2000
284,5.8,Ulla Wagner,Ulla Wagner,"The 11-year-old Anna, who single-handed keeps her broken family going, is already well on the way being an adult. She undergoes the problems of puberty and at the same time loses her mother who drank hopelessly.",98,anna wunder,2000
285,7.3,Ulf Malmros,['Ulf Malmros Vasa'],Two kids move in with a lonely undertaker who is secretly in love with the town's school teacher.,91,den bästa sommaren,2000
286,,,,,,the dish,2000
287,4.2,Britt Allcroft,"['Britt Allcroft', 'Wilbert Awdry', 'Rick Siggelkow']","Thomas the Tank Engine searches for gold dust that will allow his magical friend Mr. Conductor to return home, while also helping a girl restore her grandfather's enchanted locomotive.",85,thomas and the magic railroad,2000
288,6.7,Sergio Rubini,"['Sergio Rubini', 'Domenico Starnone']",Souther Italy in the 1970s. The arrival of three beautiful girls from the north wreaks havoc among the youngsters of a small town.,95,tutto l'amore che c'è,2000
289,-,Ludger Dreimann,Elisabeth Karsten,-,-,the kaleidoscope,2000
290,7.3,Jonathan Glazer,"['Louis Mellis', 'David Scinto']",-,-,sexy beast,2000
291,6.6,Steven Cantor,"['Steven Cantor', 'Daniel Laikind']","A mock-documentary about a religious cult headed by Caleb Solar in Endsville, NY that believes the world is coming to an end in the form of a giant flood.",-,endsville,2000
292,,,,,,men of honor,2000
293,4.8,Vladimír Drha,Vladimír Drha,"Director's memoirs of his childhood in a lively tenement house, in particular one hot summer day in 1949 when all tenants gathered to celebrate the wedding of the landlord's daughter. Small details slowly reveal that the narrator's recollection of the events may not be altogether correct.",-,pocetí mého mladsího bratra,2000
294,6.6,['Olivia Pi Sunyer'],['Olivia Pi Sunyer'],-,100,something sweet,2000
295,,,,,,tillsammans,2000
296,,,,,,la fidélité,2000
297,6.2,"['Marc Mc', 'Pherson David', 'James Nielsen']","['Marc Mc', 'Pherson David', 'James Nielsen']",A man becomes his own worst enemy when his past involving a mysterious murder returns to haunt him.,36,the watcher,2000
298,4.8,"['Fred Anderson', 'Pierre Toresson', 'Markus Widegren']","['Fred Anderson', 'Leo Jacobsson', 'Pierre Toresson']",-,-,ninja mission 2000,2000
299,5.1,Daniel Fridell,"['Gunder Andersson', 'H Bjerking', 'Daniel Fridell']","Summer of 1964. Nothing happens in the little rural village, but suddenly somebody gets off the bus...",88,dubbel-8,2000
300,,,,,,dr. t & the women,2000
301,4.5,Hamlet Sarkissian,Hamlet Sarkissian,"Jimmy joins a corrupt LAPD police force as a crime scene photographer. Soon, however, his life takes a turn for the worse as he descends into madness, rearranging evidence and victims to ""resurrect"" them through his pictures.",99,camera obscura,2000
302,7.2,['Mark L Feinsod'],['Mark L Feinsod'],"Jessica Blaine (a 23-year old art student) and her half-sister Caroline (a 28-year old former model who ruined her career by participating too much in New York's decadent night life) return to Jessica's apartment after an evening of club-hopping. They and their friends, including Jessica's French boyfriend Albert and his cousin Jules, proceed to give the evening one l... Leer todo",-,a sense of entitlement,2000
303,,,,,,blessed art thou,2000
304,-,Husam Chadat,Elisabeth Karsten,-,-,the summer of the kavalcutes,2000
305,6.7,Martin Rodriguez,Alberto Fuguet,"This drama explores the relationship between two brothers, separated by life and reunited again by destiny.",90,dos hermanos,2000
306,,,,,,the man who cried,2000
307,,,,,,luck of the draw,2000
308,6.2,Steve Wang,-,-,-,sirens of the deep,2000
309,7.3,['Bryan W Simon'],"['Jim Moores', 'Bryan W Simon']","Two estranged brothers are forced to take a surreal and heartfelt journey to understanding, when they pick up the body of their deceased father in Mexico. A father they haven't seen in over 20 years.",99,along for the ride,2000
310,7.2,Giovanni Fago,"['Luciana Catalani', 'Giovanni Fago', 'Massimo Felisatti']",-,130,sulla spiaggia e di là dal molo,2000
311,6.2,Jan Schütte,Klaus Pohl,"It is one of the last days of an exceptionally hot summer in 1956. Bertolt Brecht (Bierbichler) is about to leave his lakeside house among the tall birches in Brandenburg to return to Berlin for the upcoming theater season. Most of the women in his life are there: his wife, Helene Weigel (Bleibtreu); his daughter, Barbara; his old lover Ruth Berlau; his latest flame, ... Leer todo",97,abschied - brechts letzter sommer,2000
