puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
7.9,Tony West,"['David Clayton Rogers', 'Tony West']","On a quiet lakeside bench, an old man tries to inspire his young granddaughter to believe that magic truly does exist. He weaves the dark fable of two men, a diner owner and a cab driver, and the fateful night their two paths intertwined. One man brought a heart full of hope, the other brought a gun. With a single gunshot, their destinies changed forever.",26,Drama,skylight,skylight
8.2,Bajir Cannon,Sarah Kozinn,-,15,Drama,painting abby long,painting abby long
-,Marc D'Agostino,Marc D'Agostino,-,23,Drama,adam and evan,adam and evan
-,Charise M. Studesville,Charise M. Studesville,"This is a story of the love between a father and daughter that can't last in its original pure state. As the grown-up daughter now sits at her father's bedside in his final hours, she becomes fixated upon his hands and how they have come to represent all of who he was, as a man and as a father.",10,Drama,the hands,the hands
8.1,Eugene Rodriguez,Eugene Rodriguez,"The year is 1954. Jim Velasquez and Pete Guerrero are partners working at the Central Intelligence Agency. Accidentally, Jim uncovers a top secret file implicating the CIA's involvement in the Iranian coup d'etat in 1953. In order to strategize how to bring the matter to light, he decides to ask Pete for help in executing his plan. Unbeknown to Jim, Pete is more than ... Leer todo",17,Drama,cold,cold
-,Beanie Barnes,Beanie Barnes,-,-,Drama,daddy's little girl,daddy's little girl
-,Samir R. Patel,Samir R. Patel,A man navigates through a future of overwhelming security.,5,Drama,destroyer,destroyer
-,John Stronach,Brent Tarnol,"A teenage girl's decision to lose her virginity to her boyfriend out of spite of her father, leads to a unexplainable, highly accelerated birth.",-,Drama,freight train,freight train
7.5,Larysa Kondracki,"['Nadia Benamara', 'Larysa Kondracki']","In the former Yugoslavia of 1997, 17-year-old Viko shares a squalid, cramped apartment with his family, all struggling for survival. His only joys are his girlfriend Lila and their dream of escaping to London. When his older brother Ivan finally offers him some black-market work, that dream suddenly seems within reach. Enlisted as a driver for his brother, Viko hopes ... Leer todo",17,Drama,viko,viko
5.9,Vicky Wight,Vicky Wight,"COFFEE is a story about Sarah, a woman whose relationship has fallen apart. She is waking up on this particular morning to a disheveled house, half packed in boxes. Sara goes about her morning in a daze. Innocuous little things affect her. When she wants to be upset about bigger issues, she simply feels numb. Coffee might help.",8,Drama,coffee,coffee
7.2,Scott Floyd Lochmus,Janice Kennedy,"During a blackout on a hot a summer night, a woman's long-suppressed rage materializes from the shadows as she confronts her philandering husband in a candlelit death-dance of seduction, suspicion, and... murder.",13,Drama,man.woman.blackbird.,man.woman.blackbird.
9.4,Michael Johnson,Michael Johnson,"Brothers Incorporated takes place in Philadelphia 1963, a dynamic time period shaken by the Civil Rights movement. A young man Marcus Christianson finds himself at a crossroads. He has to choose between taking over his father's newly formed Black Mafia or leave town with his love of his life May and purse his up and coming music career.",22,Drama,brothers incorporated,brothers incorporated
6.9,Thomas Barnes,Thomas Barnes,"On the eve of leaving New York, Ben calls beautiful but messed-up ex wife Marlena to say goodbye. The ensuing conversation leads to one last meeting that has a devastating and unforeseeable emotional impact.",14,Drama,whales,whales
-,Jeremy Adams,Jeremy Adams,A country-western troubadour tries to recapture his once former glory through a friendship with a promising young singer.,16,Drama,music city,music city
-,Joel Pincosy,Joel Pincosy,-,14,Drama,rememberance,rememberance
6.7,Eric Wobma,Eric Wobma,"A gentleman tramp, more confused than decayed, tries to find his way through the streets of Amsterdam ... and time.",9,Drama,voor een dubbeltje...,voor een dubbeltje...
-,Andrew Wonder,Katya Apekina,"Overwhelmed by the fact that she will see for the first time in 24 years, Molly must make a hard decision while at dinner with her boyfriend.",8,Drama,sugar park tavern,sugar park tavern
9.0,Topaz Adizes,-,A young man returns home to his family for the first time in 13 years experiencing a greater divide than distance.,7,Drama,trece años,trece años
-,Jared M. Gordon,Jared M. Gordon,"Scott, a taciturn young man, encounters a woman living as a squatter in an abandoned house. She carries a life philosophy and a sinister secret that have immediate consequences on Scott, his needy girlfriend Josie, and everything around him.",39,Drama,november 31st,november 31st
-,Lee Miller,Lee Miller,"Ben wants nothing more than to have his estranged 15-year-old daughter, Victoria, back in his life. When Victoria asks to meet with him, Ben eagerly seizes the opportunity, but quickly realizes that his daughter's reasons for coming back into his life have nothing to do with reconciliation.",12,Drama,lessons in self-defense,lessons in self-defense
6.3,Shelley Titus,Shelley Titus,What if Monica finds out she's pregnant and tries to break the news to her Grandmother? How will her Grandmother Mabel react when she sees meets her boyfriend Toby for the first time?,-,Drama,the birds and the bees,the birds and the bees
7.1,Benjamin Galland,Corey Fischer,"An intimate story of a man's attempt to break through his father's defensive wall of jokes and banter, and finally have the heart-to-heart talk he's always wanted, as they go for a hike on beautiful Mt. Tam in Marin County.",11,Drama,you were great,you were great
-,David Vadiveloo,-,"This gritty crime drama follows the story of 16-year-old Tee Samuelu, whose life spins out of control after a late-night drive with an older mate ends in armed robbery and murder. The groundbreaking story was improvised by a young cast of inner-city youth, and shows how chaotic, high-risk group behaviour can quickly destroy lives.",34,Drama,burn,burn
6.6,Shira-Lee Shalit,David Paterson,"Under the watchful eye of a hidden sniper, two women attempt some form of normality in their everyday lives, knowing one misstep would mean immediate death.",12,Drama,open air,open air
4.6,Jose E. Cruz Jr.,Jose E. Cruz Jr.,"SOLACE is an intense and emotional story about a young girl who harbors a dark family secret. After she is molested by her uncle, eleven year old Eva is forced to keep quiet by the one person she thought would protect her...her mother. As the years pass, the family relationship between the two quickly deteriorates and Eva eventually leaves home never to return. Sevent... Leer todo",34,Drama,solace,solace
-,Stephanie Zari,Stephanie Zari,"Hope turns to despair when a successful yet lonely woman is bombarded throughout the day of what she doesn't have, propelling her into secret acts, desperate thoughts and hard truths, magnifying her loneliness in a city full of lonely people.",15,Drama,faith alone,faith alone
7.8,Natalie Sloan,Natalie Sloan,"A London businessman risks a ride in an illegal Eastern European minicab, which takes them on a journey of misconceptions and assumptions.",-,Drama,overseasoned,overseasoned
8.2,Liron Shokty,Liron Shokty,"A day in the life of a young homeless man, as his shoes are stolen from him.",14,Drama,mind the gap,mind the gap
-,Rishi Ganju,Rishi Ganju,A soldier returns home from the war in Iraq and attempts to capture the remnants of his previous life.,17,Drama,the oak tree,the oak tree
7.4,"['Matt Barber', 'Matt Webb']","['Matt Barber', 'Matt Webb']","Weathered is the intimate portrait of Weather Wellington, who is caged in time by the loss of her fiancé. Retreating inside herself, Weather longs for human connection and reaches out the only way she knows how... by making doctors appointments.",18,Drama,weathered,weathered
6.8,Edouard Getaz,Jessica Sharzer,"In his crowded family house, Young Freud tries to focus on his medical experiments with a ""magic powder"" otherwise known as cocaine. His mother calls him down to dinner, where his father and stepbrother taunt him for reaching beyond his grasp. After dinner, his mother gives Freud a special silk cravat and wishes him luck for the next day. Freud is off to see his bride... Leer todo",15,Drama,freud's magic powder,freud's magic powder
7.8,Sean King O'Grady,Sean King O'Grady,-,17,Drama,hanging on,hanging on
-,Ece Palaz,Ece Palaz,-,14,Drama,megiddo,megiddo
6.5,Giuseppe Scarpitta,Giuseppe Scarpitta,"Joe Mielenski has a chip on his shoulder. He thinks he's been dealt a short deck of cards, but trudges through life the best he can as a taxi driver. Enter Grace Stevens, a terminally ill woman who needs his help to get to a hospice to live out her final days. As they travel along her chosen route, it becomes an astounding trip through memory lane. Eventually their ge... Leer todo",36,Drama,the cab ride,the cab ride
8.2,S.F. Tusa,S.F. Tusa,-,11,Drama,nia's melancholy,nia's melancholy
8.5,Michael Kortlander,"['Michael Kortlander', 'Tim Macy']","In The Dying Western, Howard obsessively pursues his dreams to be the next John Wayne, but has only been successful at playing dying extras in western movies. Set in 1960's Hollywood, Howard's steadfast commitment to his work gets in the way of his relationships at home as he practices for his roles by faking his death on a near-nightly basis. These playful imitations... Leer todo",32,Drama,the dying western,the dying western
8.2,Brian Rasmussen,Brian Rasmussen,"At the point where the cars and the concrete meet the cows and the dirt, where what will be meets what once was, an old cowboy tries desperately to stay on his side of the line.",20,Drama,the fenceline,the fenceline
-,Dan Rocque,Dan Rocque,"Johnny boy, estranged father and drug runner for hire, lives a life of crime to finance a relationship with his son. When a deal goes sour with an unruly client, Johnny must recoup the loss, save face with his boss Jack, and salvage his one chance at being a supportive father. In the process, he realizes that no amount of dirty money could remedy his situation without... Leer todo",22,Drama,dirty faces,dirty faces
8.2,Kevin Wagoner,Kevin Wagoner,"When Ethan Nowell and Brad Shackelford were children, they thought their friendship would last a lifetime. But as time passed and Brad ventured into a life of petty crime, the two friends drifted apart. Now as Brad's downward spiral consumes his life, the loyalty that bonded these friends will be pushed to the limits and Ethan's compassion for his best friend will fac... Leer todo",16,Drama,fort brother,fort brother
4.9,Zafeiris Haitidis,Zafeiris Haitidis,-,21,Drama,ditika tis edem,ditika tis edem
6.8,Mike Manning,"['Wesley Barker', 'Mike Manning', 'Dane R. Naimy']","A Work of Art chronicles the trials of Arthur, an artist coming to terms with the allure of imagination and the limits of sanity. Driven to sketch a woman known only in dream, Arthur finds himself drawn into an eerie quest to determine the identity of his muse. A harrowing look into the recesses of a troubled mind and yearning heart, A Work of Art is nothing short of ... Leer todo",8,Drama,a work of art,a work of art
8.7,Michael Axelgaard,"['Michael Axelgaard', 'Matthew Holt']","A safety-obsessed crossing guard in down-and-out North London develops an obsession with a little girl he helps across the street each day. Driven over the edge by a local tragedy and a dangerous traffic diversion, he decides any action to keep her safe is justified, no matter what the consequences.",12,Drama,lollipop man,lollipop man
5.5,"['Sam Mc', 'Connell']","['Nicolas Citton', 'Sam Mc', 'Connell']","Will and Eli meet by chance in a bar and head to the salt flats searching for a party. In the process, however, they take the first steps towards finding and accepting themselves.",17,Drama,"twoyoungmen, ut.","twoyoungmen, ut."
-,Naiti Gámez,-,A nuanced and impressionistic look at adolescence and isolation.,12,Drama,"love, sadie","love, sadie"
-,A.J. Audet,A.J. Audet,-,9,Drama,paradise lost,paradise lost
-,Moti Buchboot,Moti Buchboot,-,22,Drama,soul dance,soul dance
7.9,Peter Spanos,"['Peter Spanos', 'Rachael Villacis Spanos']","A young woman named Sophie, on the run from the law, seeks shelter from the rain inside a seedy dive bar. Expecting to rendezvous with her boyfriend she is caught off guard by the overly friendly patrons who want nothing more than to have a drink with her...but things are not as they seem. Before she knows it, Sophie is caught in a dangerous con game that could result... Leer todo",12,Drama,midnight passion,midnight passion
-,David G. Stone,Karita Belloni,-,13,Drama,toepuncher,toepuncher
-,Christoph Zachariae,Christoph Zachariae,-,13,Drama,nur ein traum,nur ein traum
9.8,Andrew Hendrix,Andrew Hendrix,A man uses art to connect with his dead wife.,11,Drama,l'artist della notte,l'artist della notte
7.4,Marcus Stokes,Marcus Stokes,-,-,Drama,chains,chains
-,Petra Ahmann,"['Petra Ahmann', 'Rasheem Johnson']",A woman falls in love with her gay best friend and decides to have a sex change to be with him.,12,Drama,crawling skin,crawling skin
-,"['Derek La', 'Porte']","['Derek La', 'Porte']","A modern allegory about two salesmen, Norman and Winston, who offer the ultimate product: hope for a price. After not meeting the sales quota and with Winston eager to take over, Norman's morality will be tested against his own desire to succeed.",16,Drama,the pitch,the pitch
8.6,Nicolas Calzada,Nicolas Calzada,"When Gloria, a lonely housewife, is forced to spend her New Years party looking after Eric, her daughter's heartbroken and hungover ex-boyfriend, an unexpected bond develops between them that will change their night, and possibly their lives.",17,Drama,gloria & eric,gloria & eric
-,Scott Campbell,-,-,-,Drama,games,games
8.3,Sean Gill,Sean Gill,"Tortured by hideous noises, a man contemplates a Faustian bargain to find relief.",7,Drama,he is coerced to look,he is coerced to look
8.5,Uisdean Murray,Uisdean Murray,"A poignant tale about a young girl, Seonag, who travels back in time to visit her recently deceased Grandfather.",-,Drama,siubhlachan,siubhlachan
-,Robert Chevara,Robert Chevara,"Sandra was dumped by her husband in Berlin 20 years ago. She has never left, but has also never learned German. Her Son Alex has been her lifeline to the outside world. Alex has picked up a man overnight. But Sandra has secrets she is desperate to share with her Son. Nothing is quite as it seems in their world of minutiae and mirrors.",-,Drama,sandra,sandra
-,Sy Hudson,Sy Hudson,-,-,Drama,the sadie special,the sadie special
7.6,Angelo Salvatore Restaino,"['Ryan Cheevers', 'Angelo Salvatore Restaino', 'Greg Wilson']","A young man strolls into a bustling café every morning to buy a cup of Joe, the only thing is, he doesn't drink coffee-he's just enamored with the girl behind the counter. Unable to muster the courage to woo his love, an unlikely hero comes to the rescue in the form of an eccentric homeless man with a heart of gold and a special knack for mending things.",21,Drama,grande drip,grande drip
6.4,"['Nicholas Chavez', 'Colin J. Higgins', 'Carlos Cantu']",Nicholas Chavez,America's Crown Prince disappears from public view forever taking his wife along for the ride.,9,Drama,alternative ending,alternative ending
6.3,Jason Sokoloff,Jason Sokoloff,-,-,Drama,mr. brooklyn,mr. brooklyn
-,Luke Hill,Luke Hill,Two homeless men find an unexpected chance at redemption.,5,Drama,strung out,strung out
7.5,Zaid Adham,"['Zaid Adham', 'Conor Ibrahiem']","Victoria is a teenage girl who is innocence and purity incarnate...or so it seems. Forced into a life unbefit for a girl her age by her heroin-addicted mother, Victoria must battle both her mother's demons and her own under the sinister watchful eye of their dealer. Addiction, theft, and prostitution are all at play...But there are forces beyond anyone's control that ... Leer todo",13,Drama,minus 1,minus 1
-,Steven Karageanes,Steven Karageanes,A theater star takes on a young starlet who steals her lover.,9,Drama,le derrière,le derrière
4.0,Sanjay Sooknanan,Sanjay Sooknanan,-,12,Drama,the meeting,the meeting
-,Joey Sylvester,"['Tony Amara', 'Joey Sylvester', 'David Tetzlaff']",A successful Southern California businessman turns to alternative medicine in a last ditch attempt to solve his problems with sexual intimacy.,31,Drama,in the land of opportunity,in the land of opportunity
-,Jason Servi,"['Evan Atwood', 'Jason Servi']","Out of Nothing follows a mother and son as they work to repair their relationship, choked by business-like tendencies. With a big new project at work, Ethan is close to success. However, with bone cancer worsening, Gloria is wondering if she will ever truly know her son. Do we give up when life feels empty, or do we find something out of ""nothing?""",12,Drama,out of nothing,out of nothing
-,Steve Hughes,Steve Hughes,"Lee's family mean the world to him. When his idyll is threatened, he takes drastic action.",5,Drama,father's day,father's day
8.2,Marios Stilianakis,Marios Stilianakis,Grandpa needs to drop Mom off at the hospital for her chemotherapy appointment. Tim (5) and Benny (10) are left to wait for ten minutes at a park across the street until their grandfather returns to take them to the video arcade. He'll only be gone for ten minutes.,8,Drama,back in 10,back in 10
6.6,Sami Khan,Sami Khan,"Hours before his deployment to Iraq, Said, an Arab-American soldier in the US Army must say goodbye to his family and confront his estranged father.",7,Drama,habibi,habibi
-,D. Erik Parks,D. Erik Parks,A young woman spends an afternoon in a non-descript waiting room contemplating decisions that could have huge ramifications.,11,Drama,life in a waiting room,life in a waiting room
8.1,Brendan Bellomo,Brendan Bellomo,-,25,Drama,bohemibot,bohemibot
-,Brenton Thom,Brenton Thom,"A private investigator, surrounded by corruption, is on a never-ending quest for booze.",9,Drama,film noir,film noir
6.3,Filippo Conz,Jon Haller,-,15,Drama,concerto,concerto
10.0,Erick M. Crespo,Laura Voros,"A young cycling racer crosses path with the attractive girl from a shoe store who bikes to work. The Moment they meet the world stops, and his bike follows hers. After his first visit to her shoe store they both realize they have found that special one. Now their challenge is to confess it to each other. His greatest race is to win her heart and outrun his destiny.",9,Drama,the moment,the moment
7.1,Diego Rougier,Diego Rougier,-,14,Drama,escorbo,escorbo
-,Benoît Soucheleau,Benoît Soucheleau,"A sleeping city. Just like every other night, a man comes home late from work. On his way, he thinks about a violent break-up that he started.",4,Drama,la rupture,la rupture
7.7,Christopher J. Ewing,"['Christopher J. Ewing', 'Shuvayu Kanjilal']","Emily is slowly coming back to life. A familiar melody takes shape as her fingertips return to the cello's strings. Her husband, Troy, watches from the patio door unable to follow a compliment with anything but a nonchalant insult. Dealing with the loss of a child, horrific nightmares and a crumbling marriage, Emily must decide to reassemble the shattered pieces of he... Leer todo",13,Drama,crackle and space,crackle and space
7.6,"['Brandon Irwin', 'Michael Kaiser']",Jennifer Summers,"When a shy, awkward, young college student is ridiculed in class and a fellow student tries to reach out to her in his own, equally awkward way, a connection is formed between two outcasts. Soon after, as his mind takes control, the connection seems to be lost. But when another young man comes into her life, the lives of these three troubled souls become connected. HI... Leer todo",21,Drama,hidden lives,hidden lives
7.1,Richard Khouri,George C. Bujold,"An American journalist travels to the remote and lawless deserts of Central America to shoot a documentary investigating child trafficking, but is intercepted by forces that do not want his message to be heard.",15,Drama,trafficking,trafficking
8.7,E. Charlton-Trujillo,Rebekah Voss,A depressed woman's symptoms manifest into debilitating extremes.,12,Drama,vanessa rising,vanessa rising
8.8,Fernando Barreda Luna,Fernando Barreda Luna,"In a world where violence is part of our daily life and its consequences are the news we watch every day, Martina makes up her mind and decides to act in order to rescue the children trapped, but most importantly, to rescue herself.",12,Drama,oscuridad,oscuridad
-,James P. Gannon,James P. Gannon,-,10,Drama,120 volts,120 volts
7.8,Ivy Yukiko Ishihara Oldford,Antoinette di Michele,"The head of a nouveau riche clan enlists his son to purchase the fantastic mausoleum of another high profile name, triggering an unexpected negotiation between the two families' heirs.",9,Drama,pleasant company,pleasant company
-,"['Daniel Fortin', 'Ryan J. Lindsay']","['Daniel Fortin', 'Ryan J. Lindsay']","On a plantation in the 1850's, Billy, a malnourished and over worked slave is barely clinging to life. His longtime friend, Eli, knows Billy's days are numbered if Mr. Pedens, the sadastic plantation owner, doesn't stop the abuse. Fed up with being used as a sexual pawn by Mr. Pedens' wife, Gloria, Eli knows that he and Billy's only chance to live, is escape. A break ... Leer todo",17,Drama,plantation,plantation
-,Norman Lehnert,Norman Lehnert,-,-,Drama,eckford,eckford
-,Michael J. Herbert,Michael J. Herbert,Fr. Paul is a shepherd without a flock. His run-down parish in Atlantic City is falling apart and he can't inspire so much as himself to do anything about it. But things start to change when he discovers his power to influence casino games through prayer and he'll have to come to terms with whether his 'gift' is truly a blessing from God or a curse that could ultimate... Leer todo,17,Drama,antechrist,antechrist
-,Zach Terry,Zach Terry,"A young man, John, reflects on his collection of photographs, recalling the memories every picture holds. This leads to the uncovering of John's most painful memory and regret. He now begins a journey for forgiveness. Caught between reflection and reality, John attempts to regain the love he lost, hoping to re-blossom his happiness before it wilts away forever.",10,Drama,when you're ready to say it,when you're ready to say it
9.4,"['Jock Mac', 'Donald']",Rhea Akler,"Sandy returns from her acting class late at night, consumed by something she must tell her husband, but unsure how to do it. Jealous of her actor friends, threatened by the person she is around them, and feeling unimportant, Adam confronts her in what turns out to be something neither one of them expected.",9,Drama,undercurrent,undercurrent
-,"['Brian Mc', 'Dermott']","['Brian Mc', 'Dermott']","Charlie lives in a poorly functioning assisted living facility and attends group therapy with 8 other residents of the home. One day, he reveals to the group and to the young therapist what it is that he wants: to die.",20,Drama,cigarettes and fresh air,cigarettes and fresh air
-,Jay Chern,Jay Chern,"A missing refrigerator, a late night delivery and a lie kick starts Daniel's life, a seemingly placid Chinese restaurant delivery boy, towards a path of confronting thugs, confessing his hidden love and cooking.",35,Drama,it's the delivery,it's the delivery
8.5,Joseph Pernice,Joseph Pernice,"Set in a world of racism and stereotypes, an innocent teen is pressured into robbing a Chinese restaurant. When the manager of the restaurant refuses to back down, they both experience the ultimate consequences of hatred.",9,Drama,golden seas,golden seas
-,Stephen Dypiangco,Stephen Dypiangco,An undocumented immigrant high school student fights to keep her dream of going to college alive.,12,Drama,all americana,all americana
-,"['Alex Camilleri', 'Mark Denega']","['Alex Camilleri', 'Mark Denega']","""Elli and the Astronaut"" is a short film about a married couple who struggle to overcome the greatest possible distance that can separate two people. Elli, a beautiful but sad woman, begins to look in unexpected places in search of her absent husband, Jonah, a courageous space explorer whose ship is far beyond the barrier of radio communication. As Elli's obsessive se... Leer todo",17,Drama,elli and the astronaut,elli and the astronaut
-,Aaron Orullian,Aaron Orullian,-,6,Drama,elephants,elephants
,,,,,Drama,dead minds,dead minds
-,Greg Emmerth,Greg Emmerth,The unfortunate passing of Anna Connolly provides the backdrop for her husband Tom and his two siblings to learn a little too much about one another.,24,Drama,3 for anna,3 for anna
-,Alon Simcha,Alon Simcha,-,-,Drama,june,june
8.2,Michal Vinik,Michal Vinik,A young tomboy teenager goes fishing on a hot summer day.,12,Drama,bait,bait
7.6,Marcela Arantes,Marcela Arantes,A young girl deals with emotional conflicts and her developing adolescence.,18,Drama,eu e crocodilos,eu e crocodilos
8.2,Lyndon Casey,Lyndon Casey,A space captain struggles with his robot crew during an intergalactic mission.,13,Drama,captain coulier (space explorer),captain coulier (space explorer)
7.2,"['Martin Jalfen', 'Javier Lourenco']","['Martin Jalfen', 'Javier Lourenco']",A mash-up story of fairy tales and 1970s Nordic erotic films.,11,Drama,the blindness of the woods,the blindness of the woods
7.5,Paul Cotter,Paul Cotter,An old man sets out to rebuild the Berlin Wall.,15,Drama,die berliner mauer,die berliner mauer
8.8,Peter Biegen,Peter Biegen,"A man convinces his 20-something, collegiate nephew to give him a ride so that they can confront a fierce figure from their family's past.",16,Drama,ceremonies of the horsemen,ceremonies of the horsemen
8.8,Ryan Tse,Ryan Tse,"When a lonely author living in the outskirts of Hong Kong starts to lose connection with his only friend, the world that he once knew falls apart and soon finds himself spiraling into psychosis.",15,Drama,yellow light,yellow light
7.0,Sanna Lenken,Per Gavatin,"David is a drummer supported by unemployment benefit, disappointed that life didn't turn out the way he planned. Now he's on the night ferry from Germany with three thousand ecstasy tablets taped onto his torso. The plan is to sell the pills in Sweden in order to get enough money to start all over somewhere else. But when David meets his first love Sara in the all you... Leer todo",30,Drama,travemünde trelleborg,travemünde trelleborg
-,Rafael Deugenio,"['Rafael Deugenio', 'China Åhlander']",-,12,Drama,storstad,storstad
-,Martha Ansara,"['Martha Ansara', 'Rivka Hartman']","Every morning Betty tramps alone through the city to join her fellow buskers in the pedestrian tunnel below, trying to earn a living. But her earnings are meager and to make things worse, the new security guard, Joe, is trying to confiscate her fiddle. While Betty dreams of fame and fortune, Joe dreams of earplugs - something's got to give.",12,Drama,the ballad of betty & joe,the ballad of betty & joe
3.2,Justin Chambers,Justin Chambers,A coming of age film about a young man realizing the only way to better the future of the one he loves is to not be apart of it.,8,Drama,like a love story,like a love story
5.9,Brent Stewart,Brent Stewart,"Two girls, members of a Mennonite community in the USA Deep South, have a first encounter with the outside world, which the short movie lets you view through their innocent, alien eyes. ""The dirty ones"" may be their term for all outsiders.",11,Drama,the dirty ones,the dirty ones
7.5,Eric Juhola,"['Lindsay Goldwert', 'Eric Juhola', 'Jeremy Stulberg']","Georgia is a teen runaway on the road searching for her biological mom. After meeting a group of crust-punk street kids on their way to the Mesa - a mysterious place where ""rules don't exist,"" Georgia must choose between her fragile family bonds and an escape to the unknown.",18,Drama,nowhere kids,nowhere kids
-,Zack Zhou,-,"Inspired by racism in American comic books in the 1970's, this short tale, which takes place on a night during the civil rights movement, explores the irony of Liberty through an African American boy, his dark affection for a white superhero character, his abusive father and the nation's conflicting ideology.",18,Drama,liberty x,liberty x
-,Sébastien Cirade,"['Sébastien Cirade', 'Joseph Simas']",-,20,Drama,duty calls,duty calls
7.2,Alden Thompson Burgess,"['Alden Thompson Burgess', 'David A. Typermass']",What is she to you? is a film that explores the idea that too often we let the opinions of others get in our way when making the biggest decision of our life - who we choose to love.,11,Drama,what is she to you?,what is she to you?
-,Natalia Fernandez,Natalia Fernandez,"Ready for a committed relationship, Mark flies to Los Angeles to win back his ex-girlfriend Victoria. But after finding out that she is pregnant, Mark is confronted with a situation that he may not be ready to handle.",18,Drama,last pictures,last pictures
-,Todd Tinkham,Todd Tinkham,"Through memories and dreams, a young boy experiences the love of his deceased mother, and helps his dad do the same.",5,Drama,forever,forever
6.1,Carlo Mirabella-Davis,Carlo Mirabella-Davis,An evangelical family offers a traveling knife salesman a ride on their way through upstate New York.,27,Drama,knife point,knife point
-,Kai Orion,Kai Orion,A tormented man plots revenge upon a family member.,15,Drama,copper on the chopping block,copper on the chopping block
-,Joseph Calta,Joseph Calta,-,20,Drama,my new sweetheart,my new sweetheart
9.7,Sean Gill,Sean Gill,A young man's dreams are interrupted by a ghastly spectre.,4,Drama,sleepy-time time,sleepy-time time
8.3,Lee Stratford,Rebecca Thomas,A young mother suffering from post-partum depression makes an unusual and unexpected encounter.,15,Drama,"nobody knows you, nobody gives a damn","nobody knows you, nobody gives a damn"
-,David Dusa,David Dusa,A poetic and evocative film on the ordeals of refugees trying to reach Europe.,30,Drama,distances,distances
-,Lourival Belém Jr.,-,-,28,Drama,recordações de um presídio de meninos,recordações de um presídio de meninos
6.2,Jean-Julien Chervier,Jean-Julien Chervier,"Léo is dragged to a nudist camping resort by his mother. Like most boys at the age of 12 or 13, being nude in public holds little appeal for Léo, who protests by wearing extra layers. Until he meets a certain special girl, who captures his heart and releases his inhibitions.",28,Drama,la fonte des neiges,la fonte des neiges
-,Nicholas Kaelin,Nicholas Kaelin,-,11,Drama,bedfellows,bedfellows
8.9,Fernando Rivero,"['Paul Castro', 'Fernando Rivero']","A troubled 30-year-old woman, Cece Dixon, returns home to her native New Orleans on the hunt for the deadbeat dad who abandoned her when she was 14. Her plan for retribution and closure goes awry when she uncovers dark secrets about her family lain dormant for decades.",20,Drama,dixon's girl,dixon's girl
7.5,Kristof Hoornaert,Kristof Hoornaert,Kain reflects in a contemplative way on our human condition. It's an audiovisual meditation on the cruelty and suffering of our tragic humanity. A short film about guilt and the birth of conscience.,16,Drama,kaïn,kaïn
8.1,Sean Patrick O'Brien,Sean Patrick O'Brien,"Rolly is a depressed clown whose need to please a jaded and desensitized society drives him to play Russian roulette on stage. As Rolly makes his comeback, the audience that left him years ago gets one last chance to embrace his entertainment.",19,Drama,the show must go on,the show must go on
-,Frank Warlick,Frank Warlick,"'The Choice' tells the story of Tiffany Wilkinson who, while married to an older and wealthy business man, starts seeing her former fiancé from her college days. He has come back into her life after living in Chicago for several years. Though she married partly for security, she loves her husband, and though the breakup with her former fiancé was painful, she never co... Leer todo",12,Drama,the choice,the choice
5.9,Adam Bowers,Adam Bowers,"A man walks his ex-girlfriend's vacuum cleaner to her house, only to find her already with another man when he gets there.",7,Drama,the vacuum,the vacuum
8.0,Gustav Gribel,Gustav Gribel,"Belgium 1940. For two months the Jewish brothers, Karl and Hugo, have been hiding in an abandoned garret in Antwerp, waiting for their parents to return with travel permits, for a safe passage abroad. One night an injured German soldier, escaping a battle, seeks cover in the dwelling of the brothers.",22,Drama,my friend,my friend
7.9,Philip M. Magcalas,Philip M. Magcalas,"The lives of health care workers, patients, and their families intertwine over the course of one critical day in a hospital cardiac care unit.",36,Drama,skin and bone,skin and bone
6.0,Andrew Haigh,"['Andrew Haigh', 'Sarah Tierney']","Cass is sent away on holiday with her cousins where she meets a boy on a secret mission. All the while, in the back of her mind, is her sister back home in a hospital bed.",18,Drama,five miles out,five miles out
8.2,Rohit Gupta,"['Giri', 'Mohan Coneti']",A man struggles with his natural instincts for revenge when he is rescued by the only person that really mattered in grand scheme of life.,5,Drama,another day another life,another day another life
-,Gene Damian,"['Gene Damian', 'Mike Payack']",A man and his niece adjust to life with each other after the girl's parents are killed. The girl's imitations of her belated parents give us a glimpse into the past and future of her family.,30,Drama,imitasyon,imitasyon
7.1,Daniel Elliott,Daniel Elliott,Young Jade's already difficult life just got a whole lot more complicated.,15,Drama,jade,jade
7.5,Danishka Esterhazy,Danishka Esterhazy,A lonely nurse develops an unexpected passion for her unconscious patient in a 1930s tuberculosis sanatorium.,17,Drama,infectious,infectious
9.6,Nina Vukovic,"['Juergen Arne Klein', 'Nina Vukovic']",-,15,Drama,purple sunrise,purple sunrise
-,Mel Piper,Mel Piper,-,10,Drama,abseitsleben,abseitsleben
6.7,Alberto Fuguet,Alberto Fuguet,-,25,Drama,2 horas,2 horas
-,Lisa Malazzo,Lisa Malazzo,"Mercury Griffith has spent the majority of her life looking after her rambunctious mother. She's a young artist that wants to go away to college. Mercury's mother, Eva doesn't want her to go. Out of desperation Eva latches onto Mercury's boyfriend. What begins as an innocent attempt to keep Mercury home, maybe the very catalyst that pushes her to say goodbye forever.",11,Drama,keeping mercury,keeping mercury
