puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
6.1,Mark A. Reyes,"['Mark A. Reyes', 'Fairlane Raymundo', 'Venjie Pellena']","Against the advice of a concerned mythology professor, a group of school friends--Shiela, Rina, Christian, Kerwin, and their friends--decides to take an out-of-town trip during Holy Week. They start out believing they've made a good decision; everyone is happy and excited about their upcoming adventure. But the mood soon starts to change. week. Shiela begins having dr... Leer todo",93,Accion,tiyanaks,2007
7.0,Quentin Tarantino,Quentin Tarantino,-,127,Accion,death proof,2007
5.7,K. Madhu,A.K. Sajan,Railway Anti-Criminal Task Force (RATs) investigates three unrelated murders happened in a train.,-,Accion,nadiya kollappetta rathri,2007
4.6,Joshiy,Ranjith,"David and Sara's marriage gets canceled due to an unexpected tragic event. Years later, they continue to love each other and strive to protect an innocent girl from an ambitious politician.",149,Accion,nasrani,2007
5.4,Soi Cheang,"['Izô Hashimoto', 'Kam-Yuen Szeto']","After serving time for the murder of his parents, a fighter with a taste for violence enters the world of kickboxing.",105,Accion,gwan gai,2007
6.7,Sameer Puri,Sameer Puri,"An unusual tale of two brothers whose lives change dramatically following an encounter with a woman named Jennifer. Acting as catalysts, subsequent events unwittingly change each brother's destiny in irreparable ways. Set in one day on the streets of India's capital, what follows is a hard-hitting perspective of a world that comes crashing down on both brothers as con... Leer todo",75,Accion,delhi boom!,2007
6.4,Major Ravi,"['Shiju Nambiath', 'Major Ravi']",An investigation story set in the early 90's based on the Rajiv Gandhi assassination.,-,Accion,mission 90 days,2007
4.7,Joshiy,"['Udaykrishnan', 'Siby K. Thomas']","Gokul Das, an ex-gangster tries to make a living by becoming the driver of a millionaire, whose daughter, Priya is the target of some killers. Das tries to save Priya, but things are not what they seem to appear.",-,Accion,july 4,2007
6.8,Takahiro Imamura,"['Eiichirô Oda', 'Hirohiko Uesaka']","A re-telling of the Alabaster Arc from One Piece (TV). Luffy and his crew come to rescue a land in the midst of a civil war, due to a powerful devil fruit user.",90,Accion,one piece: episode of alabaster - sabaku no ojou to kaizoku tachi,2007
6.8,Han Jae-rim,"['Han Jae-rim', 'Ji-won Lee']","A light hearted action noir about a part time gangster who tries to be a full time daddy and wants to live a peaceful life with his family despite of being in trouble almost all the time, due to his profession.",109,Accion,uahan segye,2007
4.7,Sven Knüppel,Sven Knüppel,"An action-story set in the ruins of future Babylon. In this war torn megalopolis a group of people struggles for survival. An artist tries to save her lover, a politician his integrity, a sportsman his dignity, a merchant his money and a cab driver his organs. But as all these people fight, love, trick and run for their lives in an epic conflict, they discover one sol... Leer todo",100,Accion,taiketsu,2007
4.8,Ronnie Ricketts,Willy Laconsay,-,85,Accion,rumble boy,2007
3.6,Kirk Bowman,Kirk Bowman,"Sexy young starlets perform in on-line videos for a Lingerie Designer's contest. Several do scarf juggling in panties, while another team does a gangster-themed video with pastel-colored squirt guns. A feisty girl - ASHLEY performs a black magic ceremony with her friends on camera, but, at that very moment, a gun fight breaks out downtown during a botched jewel transa... Leer todo",78,Accion,curse of the pink panties,2007
7.0,Shinji Aramaki,"['Shirow Masamune', 'Kiyoto Takeuchi', 'Todd Weinger']",-,105,Accion,appurushido: ekusu makina,2007
6.2,Valeriy Todorovskiy,"['Oleg Malovichko', 'Valeriy Todorovskiy']","Young and talented man has a dream - to become a successful DJ. But on his way to fame he takes the wrong step, that may be fatal...",124,Accion,tiski,2007
5.8,Kenta Fukasaku,Nobuyuki JôkôTetsuya Oishi,"Recovering from a failed love affair, Shiyori and best friend Aiko head to the country. But they soon discover that the tranquil village is the home of a cult with a fetish for cutting off female legs. They try to escape but are split up and keep in touch via mobile phone. But will they meet a grisly end?",90,Accion,xx (ekusu kurosu): makyô densetsu,2007
6.0,Sriwass,"['Sriwass', 'M. Rathnam', 'Gopimohan']","Section Sankar, a notorious criminal, frames ACP Bose in a bank employee's murder. Chandu, Bose's brother steps in to solve the case, save his brother and punish Sankar.",164,Accion,lakshyam,2007
6.5,"['Jeevitha', 'Rajasekhar', 'Samudra V.']","['Mahaprasta', 'Gopalakrishna Paruchuri', 'Rajasekhar']",An army officer endangers his life and alienates himself from his family when he decides to fight corruption.,170,Accion,evadithe nakenti,2007
6.4,Ernesto Díaz Espinoza,Ernesto Díaz Espinoza,A club bouncer with a dark past and great fighting skills decides to become a superhero.,90,Accion,mirageman,2007
6.6,Tony Y. Reyes,"['Bibeth Orteza', 'Tony Y. Reyes']",-,110,Accion,enteng kabisote 4: okay ka fairy ko... the beginning of the legend,2007
2.9,Mark A. Reyes,Mark A. Reyes,An ex-military colonel and his fellow survivors must stand a chance against the alien race called Balangs who conquered their entire world.,110,Accion,resiklo,2007
6.6,Corey Grant,Corey Grant,"Three FBI agents are sent to Los Angeles to investigate the murder of Hip Hop star Elliott Jones. While investigating the murder, they uncover a web of corruption, deceit, and greed as, one by one, they are drawn deeper into imminent danger and lyrics become deadly. The question remains: who killed Elliott Jones? An intelligent look into the current state of Hip Hop c... Leer todo",108,Accion,studio,2007
4.4,Tito Nekerman,Kitxu Alonso,An intricate international operation is set in the Dominican Republic to avoid the sale of the plans for an ultrasonic weapon to be used in Spain.,-,Accion,operación patakón,2007
7.8,Ömer Vargi,Yavuz Turgul,A retired former dangerous man has to fight a new generation of mafia boss for the girl his son loves.,140,Accion,kabadayi,2007
5.7,"['Choosak Iamsook', 'Pongsak Pongsuwan', 'Smith Timsawat']","['Choosak Iamsook', 'Pongsak Pongsuwan', 'Punlop Sinjaroen']","Awkward parking valets Nong and Teng are assigned by their gangster boss to deliver a valuable Chinese statuette to another gangster boss. During the journey, they decide to take a side trip and what should have been a simple job turns into a major fiasco with a police chase and many funny jokes.",95,Accion,teng nong khon maha-hia,2007
7.2,Tyler Gibb,Tyler Gibb,"Minushi is an epic story of the human spirit thrust into an unforgiving world of wicked villains, harsh landscapes and fiery conflicts. From within a city under martial law Trixi, an orphan, sets off on a journey to find the only family she's ever known; her older brother, Griffin. Joining her on the adventure is her faint-hearted best-friend, Khal, who turns out to h... Leer todo",94,Accion,minushi,2007
6.1,Bakhodir Yuldashev,"['Yusup Razykov', 'Bakhodir Yuldashev']","1975. The journalist Shintaro, who is looking for his father, finds himself on an island with a group of people he hardly knows. Their guide captain Yamada, leaves Shintaro and his fellow-travelers on the island where they are captured by a mad soldier. All attempts to explain things to him are useless. The crazy warrior is sure that the Second world war is till going... Leer todo",93,Accion,shima,2007
4.4,Alberto G. Rodriguez,Alberto G. Rodriguez,Six men must complete various tasks before moving up the ladder in the crime world. Each more dangerous than the last.,84,Accion,criminal xing,2007
7.3,Hiroshi Inagaki,"['Mansaku Itami', 'Shunsaku Iwashita']","Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents.",100,Accion,muhomatsu no issho,2008
6.8,"['Rocco De', 'Villiers']","['Gregory C. Haynes', 'Jason de', 'Villiers', 'Rocco De', 'Villiers']",-,118,Accion,the flyboys,2008
5.5,Mathieu Kassovitz,"['Maurice G. Dantec', 'Mathieu KassovitzÉric Besnard']",-,90,Accion,babylon a.d.,2008
6.3,Nikolai Müllerschön,Nikolai Müllerschön,-,106,Accion,the red baron,2008
6.2,Steven Spielberg,"['David Koepp', 'George Lucas', 'Jeff Nathanson']",-,122,Accion,indiana jones and the kingdom of the crystal skull,2008
7.9,Jon Favreau,"['Mark Fergus', 'Hawk Ostby', 'Art Marcum']",-,126,Accion,iron man,2008
3.2,Uwe Boll,"['Michael Roesch', 'Peter Scheerer', 'Masaji Takei']",-,95,Accion,far cry,2008
7.0,Guillermo del Toro,"['Guillermo del Toro', 'Mike Mignola']",-,-,Accion,hellboy ii: the golden army,2008
5.0,Larry Bishop,Larry Bishop,-,84,Accion,hell ride,2008
7.4,Jean-François Richet,"['Abdel Raouf Dafri', 'Jean-François Richet']",-,133,Accion,l'ennemi public n°1,2008
6.5,Mark Waters,"['Karey Kirkpatrick', 'David Berenbaum', 'John Sayles']",-,96,Accion,de spiderwick kronieken,2008
6.8,David Ayer,"['James Ellroy', 'Kurt Wimmer', 'Jamie Moss']",-,109,Accion,street kings,2008
7.3,John Woo,"['John Woo', 'Khan Chan', 'Cheng Kuo']",-,145,Accion,red cliff,2008
4.7,Craig Mazin,Craig Mazin,-,75,Accion,superhero movie,2008
6.5,Peter Segal,"['Tom J. Astle', 'Matt Ember', 'Mel Brooks']",-,110,Accion,get smart,2008
-,Michael Mandell,Michael Mandell,Two New York City detectives find themselves the suspects in their own investigation.,-,Accion,hold-up,2008
5.5,Brian Bero,"['Brian Bero', 'Warwick Davis', 'Ed Ferrara']","As part of America's smallest secret agent team, Agent One-Half must foil The Heel's villainous plot to send California to the bottom of the ocean.",-,Accion,agent one-half,2008
6.8,Omar Shargawi,"['Mogens Rukov', 'Omar Shargawi']","An Arabic tale that takes place in Copenhagen, Denmark. About ancient religious hatred, about love, punishment, guilt and redemption, about being responsible for one's own actions and refusing a path of violence. Jamil stands in the middle. He is fighting the war of his life; a war within himself.",90,Accion,gå med fred jamil - ma salama jamil,2008
7.6,"['Mark Osborne', 'John Stevenson']","['Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff']",-,92,Accion,kung fu panda,2008
6.6,Pete Travis,Barry L. Levy,-,90,Accion,vantage point,2008
5.1,Roland Emmerich,"['Roland Emmerich', 'Harald Kloser']",-,109,Accion,"10,000 bc",2008
6.0,John Madden,"['Hossein Amini', 'Elmore Leonard']",-,95,Accion,killshot,2008
7.3,Matt Vancil,Matt Vancil,"Lodge, a gaming geek, takes his playing very seriously, unlike his babyish friends who'd rather be immature. He decides to shake things up by introducing two unconventional people to their group.",105,Accion,the gamers: dorkness rising,2008
6.4,Peter Berg,"['Vy Vincent Ngo', 'Vince Gilligan']",-,92,Accion,hancock,2008
7.5,Ashutosh Gowariker,"['Haidar Ali', 'Ashutosh Gowariker', 'K.P. Saxena']","A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.",213,Accion,jodhaa akbar,2008
5.9,Lexi Alexander,"['Nick Santora', 'Art Marcum', 'Matt Holloway']",-,103,Accion,punisher: war zone,2008
6.4,Paul W.S. Anderson,"['Paul W.S. Anderson', 'Robert Thom', 'Charles B. Griffith']",-,105,Accion,death race,2008
8.2,Geoff Searle,Geoff Searle,"After being exposed to concentrated madness, a young film maker has 48 hours to escape from his own imagination before going insane forever.",-,Accion,madness in the first degree,2008
6.5,Diana Lee Inosanto,Diana Lee Inosanto,"In 1985 Colorado, a long-absent woman, proficient as a black belt in martial arts, returns home where she agrees, secretly, to train a bullied gay teen.",103,Accion,the sensei,2008
4.1,Rick Jacobson,Timothy Cogshell,Would-be drug dealers are caught between the police and the Mafia.,90,Accion,bad guys,2008
6.8,Kôbun Shizuno,"['Buronson', 'Tetsuo Hara']","Ken is backstabbed by Shin (Fist of The South Star) who kidnapped his love, and claimed Kens powers to stop conflict . So Ken now almost dead , goes through the post apocalyptic wasteland to learn to fight for the innocent ,and reclaim his title as the legendary fighter .",83,Accion,shin kyûseishu densetsu hokuto no ken - kenshirô den,2008
5.3,Bryan Michael Stoller,Bryan Michael Stoller,"An astronomer discovers the Dream Galaxy and with it, the girl of his dreams.",97,Accion,light years away,2008
