puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
4.7,N. Chandra,"['N. Chandra', 'Rajeev Kaul', 'Praful Parekh']","Filled with vengeance, a simple man turns into a hardcore criminal in order to avenge the destruction of his family.",160,Drama,shikari,2000
7.1,Maria de Medeiros,Maria de MedeirosÈve Deboise,-,123,Drama,capitães de abril,2000
7.5,Roy Andersson,Roy Andersson,-,98,Drama,sånger från andra våningen,2000
5.7,Wim Wenders,"['Nicholas Klein', 'Bono']",-,122,Drama,the million dollar hotel,2000
7.1,"['Peter Lord', 'Nick Park']","['Peter Lord', 'Nick Park', 'Karey Kirkpatrick']",-,84,Drama,chicken run,2000
4.4,Keoni Waxman,Richard Beattie,"A dark, comedic thriller about fraud, bank robbers, and a search for love.",94,Drama,the highwayman,2000
6.6,Henry Burrows,Henry Burrows,"Four students sharing a house in Manchester are rudely interrupted one evening when their pizza-delivery man is attacked and taken over by couple of aliens that have crash-landed their spacecraft, and then the aliens decide that all witnesses to their existence must be eliminated...",78,Drama,foiled,2000
6.9,Bonnie Hunt,"['Bonnie Hunt', 'Don Lake', 'Andrew Stern']",A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,115,Drama,return to me,2000
6.4,Keith Gordon,"['Scott Spencer', 'Robert Dillon']","A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",105,Drama,waking the dead,2000
8.1,Lamar Card,J.W. Myers,The underbelly of a dark Los Angeles becomes the hunting ground for Terry Kiser's character in search of his soul and his meaning. He finds both as he walks in on an AM/PM heist and chooses to take a .38 slug for a four-year-old child.,-,Drama,flamingo dreams,2000
6.4,"['Eric Leighton', 'Ralph Zondag']","['Thom Enriquez', 'John Harrison', 'Robert Nelson Jacobs']",-,82,Drama,dinosaur,2000
6.1,Bruce Paltrow,John Byrum,"A professional karaoke hustler reconnects with his daughter and a bored suburban businessman turns outlaw karaoke singer, among other plotlines.",112,Drama,duets,2000
6.5,Ron Cosentino,Ron Cosentino,"Transplanted from New York, Duke and his brother Frankie Romano live in a rundown LA apartment with their alcoholic mother (Karen Black).",100,Drama,fallen arches,2000
6.3,Tom Shell,"['Nicholas Wilson', 'Elizabeth Hansen']",The 1854 Wyoming historical drama is based on Tom Shell's adaptation of the true life memoirs of Pony Express rider Nick Wilson.,97,Drama,wind river,2000
5.7,Adrian Pasdar,Justin Monjo,"What's the bond between partners, between brothers, and between spouses? In L.A., Bill Holt handcuffs Sean Rickhart inside a rebar frame for a freeway pillar at a construction site; Bill's going to bury Sean in quick-drying cement. Guided by the narration of Nin, Bill's coke-snorting partner, we go back and forth over the past 48 hours to find out what brings Bill and... Leer todo",97,Drama,cement,2000
6.5,Barry Berman,Barry Berman,A mother flees to her hometown after her son gets into trouble.,95,Drama,waterproof,2000
7.2,"['Doug Ten', 'Napel']","['Doug Ten', 'Napel']","An earlier movie about the legendary character, The Mothman. This was filmed on location at two different places that he supposedly was seen.",-,Drama,mothman,2000
6.4,James Gray,"['James Gray', 'Matt Reeves']",-,115,Drama,the yards,2000
6.5,Douglas Green,Mitch Giannunzio,"A son visits his aging mother and sees tragic, intermittent signs of senility, but she pleads with him not to send her to a sanitarium.",97,Drama,the hiding place,2000
7.0,Pedro Costa,-,-,171,Drama,no quarto da vanda,2000
5.3,Andrew Bergman,"['Michael Korda', 'Paul Rudnick']","Bette Midler and Nathan Lane star in this comedy about Jacqueline Susann, the ambitious woman of dubious talent who wrote Valley of the Dolls, a best-selling novel that became a sensation.",95,Drama,isn't she great,2000
5.4,Agneta Fagerström-Olsson,"['Peter Birro', 'Agneta Fagerström-Olsson']","""Plutten"" is a former European champion in boxing who tours in northern Sweden, Finland, Norway and Russia as a country musician with his manager ""Råttan"". ""Plutten's"" big problem is handling the fact that his career is finished and that he has got to start on something completely new.",110,Drama,knockout,2000
5.1,Lisa Krueger,Lisa Krueger,A young woman goes in search of her midlife crisis suffering husband who left her.,98,Drama,committed,2000
7.6,Mary Harron,"['Bret Easton Ellis', 'Mary Harron', 'Guinevere Turner']",-,102,Drama,american psycho,2000
7.3,Roger Donaldson,"['David Self', 'Ernest R. May', 'Philip D. Zelikow']",-,145,Drama,thirteen days,2000
7.4,Stephen Frears,"['Nick Hornby', 'D.V. De', 'Vincentis', 'Steve Pink']",-,113,Drama,high fidelity,2000
6.7,Robert Redford,"['Steven Pressfield', 'Jeremy Leven']",-,126,Drama,the legend of bagger vance,2000
6.6,Martin Davidson,"['Jeffrey Goldenberg', 'Robert Held', 'Martin Davidson']",The lead singer of an oldies group reminisces about the good ol' days and a potential comeback.,97,Drama,looking for an echo,2000
5.8,Billy Bob Thornton,"['Cormac Mc', 'Carthy', 'Ted Tally']",-,116,Drama,all the pretty horses,2000
6.3,Marek Kanievska,"['E. Max Frye', 'Topper Lilien', 'Carroll Cartwright']",-,89,Drama,where the money is,2000
6.1,Mansoor Khan,"['Aatish Kapadia', 'Mansoor Khan', 'Nidhi Tuli']","Max, who lives with his twin sister Shirley in Goa, is enraged when he finds out that she has fallen in love with Rahul, his bitter rival Prakash's younger brother.",162,Drama,josh,2000
4.0,L.P. Brown IIIJohn Sjogren,L.P. Brown III,Jack (an ex P.I.) steals a briefcase from local mobsters. A stripper joins him on the run. Other local mob groups are also interested in the contents of the briefcase.,84,Drama,the thief & the stripper,2000
7.2,Francis Delia,"['Francis Delia', 'Norman Mailer']","A thirty-something Irish-American former matador teaches a bull-fighting class in Greenwich Village. After the sexual conquest of a number of his female students, he meets his match in a 19-year-old co-ed.",93,Drama,time of her time,2000
6.0,Philip Haas,"['W. Somerset Maugham', 'Belinda Haas']","A widow finds choosing a new husband might not be her choice at all, as the actions of her various prospects confine her freedom.",115,Drama,up at the villa,2000
6.8,Katherine Dieckmann,"['Katherine Dieckmann', 'Leon Rooke']","A young loner wandering the back roads of North Carolina comes across an abandoned baby. He immediately starts seeking the baby's parents, but starts developing a bond with the child that explores his own isolated roots.",87,Drama,a good baby,2000
6.1,Peter Filardi,"['Peter Filardi', 'David St. Clair']","Based on the true story of drugs, satanism, and murder in the upper class town of Northport, Long Island in 1984.",111,Drama,ricky 6,2000
6.3,Bob Clark,Mark Sanderson,-,90,Drama,i'll remember april,2000
4.8,Adele Bertei,James Campbell,"After a rich woman dies, her friends and relatives meet at her mansion to await the reading of her will. Over the evening, many of them hook up and have a passionate night together, including the maid. But someone's watching them.",99,Drama,secrets of a chambermaid,2000
4.8,Glenn Klinker,Glenn Klinker,"A deranged street person has flashes of sanity, and his outrage at, and disgust for, the nightly news body count inspires him to vanquish not only his inner demons, but also the very real ones that are preying, unchecked upon the innocent.",90,Drama,yup yup man,2000
4.7,John Schlesinger,Tom Ropelewski,-,108,Drama,the next best thing,2000
5.4,Ron Krauss,"['Oona Croese', 'Ron Krauss', 'Mario Zavala']",Kids go to a rave and not all of them make it home the next day.,85,Drama,rave,2000
8.4,Al Leong,Al Leong,-,-,Drama,daddy tell me a story...,2000
7.0,Jay Russell,"['Willie Morris', 'Gail Gilchriest']",-,95,Drama,my dog skip,2000
5.9,John Forte,John Forte,A Catholic high-school student trying to perfect his soccer timing by practicing dance falls in love with his dance partner.,92,Drama,mad about mambo,2000
7.4,Liv Ullmann,Ingmar Bergman,-,154,Drama,trolösa,2000
5.9,Pat Murphy,"['Brenda Maddox', 'Pat Murphy', 'Gerard Stembridge']","Dublin, 1904, James Joyce chats up Nora Barnacle, a hotel maid recently come from Galway. She enchants him with her frank, uninhibited manner, and before long, he's convinced her to come with him to Trieste.",106,Drama,nora,2000
7.3,Christopher Robin Hood,Christopher Robin Hood,"Rob's successful life is interrupted when he crosses paths with smart beautiful Leslie. After being suddenly and mistakenly arrested, Rob begins a city-wide search for the woman of his dreams unsure of her last name or where to find her.",90,Drama,coping,2000
5.7,-,-,Life story of John Lennon.,-,Drama,lennon,2000
5.5,Aage Rais-Nordentoft,"['Jens Dahl', 'Aage Rais-Nordentoft']","A Sergeant in the UN peacekeeping force in Bosnia charges money to take some gun toting civilians on a guided tour to shoot some real Serbs 'for the excitement of it'. Fatal events unfold, revealing the starkness of war and armed strife.",93,Drama,på fremmed mark,2000
4.7,Paul Nicholas,Brendan Beseth,"Kirsten Dunst plays a young woman (Lidda), who is searching for her father (James Caan). She finds herself at odds with her boyfriend who wants nothing but a carefree lifestyle.",101,Drama,luckytown,2000
4.9,Michael Browning,Michael Browning,"A series of mishaps and misfortunes over $1 million in cash leads to murder, mayhem and greed.",92,Drama,more dogs than bones,2000
6.3,Aleksandr Zeldovich,"['Vladimir Sorokin', 'Aleksandr Zeldovich']","The film centres on Mike, a businessman in decidedly the new Russian mould. When Mike gets stung on a deal, his suspicions immediately fall on Lev, who receives the customary torture to make him reveal where the money has gone.",139,Drama,moskva,2000
5.5,Martin Schenk,Martin Schenk,Four teenagers pull a prank that goes awry.,88,Drama,blast,2000
5.5,Alain Berliner,"['Ron Bass', 'David Field']",A psychological romantic thriller where fantasy and reality become indistinguishable for a woman leading a double life in her dreams.,105,Drama,passion of mind,2000
5.5,Paul Rachman,"['Shawn David Thompson', 'William Quist']","Four friends steal a valuable statuette for a dangerous black market art dealer, lose it, and are forced to play a deadly bluffing game to save their lives.",97,Drama,four dogs playing poker,2000
6.2,Joe Chappelle,"['Tsutomu Shimomura', 'John Markoff', 'David Newman']",-,92,Drama,takedown,2000
6.4,Robert Greenwald,"['Anita Hoffman', 'Abbie Hoffman', 'Marty Jezer']",-,106,Drama,steal this movie,2000
6.6,António Ferreira,António Ferreira,"What stops two people from being together? A third one. What stops one person from fighting for another? Nothing. Pedro lives in the suburbs, where he works with his father in a garage. Everyday he takes the bus downtown where he goes to school and meets his friends. It's summertime and they all go down to the river where they spend their free time or even their schoo... Leer todo",45,Drama,respirar (debaixo d'água),2000
4.8,Janusz Kaminski,"['Pierce Gardner', 'Betsy Stahl']",-,97,Drama,lost souls,2000
6.4,William Friedkin,"['Jim Webb', 'Stephen Gaghan']",-,128,Drama,rules of engagement,2000
7.9,Carl Kress,Steve Withem,"A once devoted family man, who has fallen into the depths of alcoholism and homelessness after a tragic accident took the life of a daughter, longs for the day that he may somehow reunite with his only living daughter.",105,Drama,the redemption,2000
6.1,Tag Purvis,Tag Purvis,"Red Dirt offers the story of a young man's search to belong in this sublime expression of love and reconciliation. At only twenty, Griffith is struggling with the responsibilities of caring for his unwell aunt, grieving the loss of their family's matriarch, and his own dreams of leaving Pine Apple. With the arrival of a stranger, Griffith's carefully constructed walls... Leer todo",110,Drama,red dirt,2000
5.1,Rel Dowdell,Rel Dowdell,What started out as an innocent night of fun and games with upperclassmen and younger freshman college women turns into lies betrayal and an ultimate journey on the train ride,93,Drama,train ride,2000
5.7,"['Dan Mc', 'Cormack']","['Dan Mc', 'Cormack']","This stylized turn-of-the-millennium thriller follows troubled couple Phil and Anna, each suspecting the other of infidelity, as they try to keep their paranoia and distrust from further fracturing the strange world around them.",104,Drama,other voices,2000
7.8,Robert Zemeckis,William Broyles Jr.,-,143,Drama,cast away,2000
6.6,Robert Zemeckis,"['Clark Gregg', 'Sarah Kernochan']",-,130,Drama,what lies beneath,2000
4.8,Diane Keaton,"['Delia Ephron', 'Nora Ephron']",-,94,Drama,hanging up,2000
5.3,Jon Dichter,Jon Dichter,"A telephone operator takes revenge an a rude customer by ruining his credit rating, his reputation, and his marriage.",102,Drama,the operator,2000
5.8,Mariano Barroso,"['Mariano Barroso', 'Luis Marías', 'Joaquín Notario']",-,95,Drama,kasbah,2000
8.3,Stephen Erickson,Stephen Erickson,"A heart-hardened son returns home to keep a promise to his dying father, a master stonecutter. This story touches a universal chord as it explores the passing on of an artistic legacy in spite of the dark shadows of an unresolved past.",95,Drama,the stonecutter,2000
6.4,Stephen Hopkins,"['John Wainwright', 'Claude Miller', 'Jean Herman']",-,110,Drama,under suspicion,2000
5.1,Chuck Russell,"['Cathy Cash Spellman', 'Thomas Rickman', 'Clifford Green']",-,107,Drama,bless the child,2000
4.6,Mary Lambert,"['Mark Gibson', 'Philip Halprin']","A mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell.",105,Drama,the in crowd,2000
6.6,Danny Boyle,"['John Hodge', 'Alex Garland']",-,119,Drama,the beach,2000
6.4,Gene Cajayon,"['Gene Cajayon', 'John Manal Castro']",A young man struggles with his desire to study art when his family thinks he's headed for premedical studies. Conflicts between Filipino traditions and expectations vs. personal dreams in the contemporary world erupt at his sister's debut.,94,Drama,the debut,2000
5.5,Martin Spottl,"['Sigal Erez', 'Martin Spottl']",A small-town sheriff falls in love with a Latina illegal immigrant who witnessed a murder on the Texas border.,99,Drama,across the line,2000
3.7,William R. Greenblatt,Andrew Stein,"After his wife is killed researching a deadly virus, a doctor, out of anger and guilt, infects himself with the virus and threatens the world.",89,Drama,doomsday man,2000
3.2,Rafael Eisenman,"['Zalman King', ""Elise D'Haene""]","Gabe, a photographer, his assistant, Annie, and his boss hire a ship to take them out to sea on a modeling shoot. What Gabe doesn't know is that an old friend-turned-enemy of his has indirectly lured him into the situation, and the models that were hired locally are skilled weapons handlers and dealers. The ship is on its way to meet a South African submarine to whom ... Leer todo",85,Drama,black sea 213,2000
6.4,John Mackenzie,"['Guy Andrews', 'Ronan Gallagher', 'Colum Mc', 'Cann']","Irish crime-investigating reporter Sinead Hamilton invades the Irish underworld and attempts to expose the illegitimate activities that she has found. Hampered by the system, a police consort is ineffectual at aiding her despite trying to step outside of the normal bounds. Her husband, who hates her activities and the danger she places herself in, grudgingly admires h... Leer todo",107,Drama,when the sky falls,2000
3.9,Cameron Thor,"['Tiffany Salerno', 'Tim Puntillo']","Nine former schoolmates are invited to a cabin for a reunion, but their hostess commits suicide. They all try to figure out why.",89,Drama,the giving tree,2000
4.8,Irene Turner,Amanda L. Beall,Grace and her roommate Casey don't get along. Grace is in a happy relationship with Charlie and they are planning to get married soon and that frustrated Casey because she thinks Grace just has everything. As the time goes by their relationships will get more complicated and nothing will be as it seemed...,101,Drama,the girls' room,2000
7.1,Hans Petter Moland,"['Hans Petter Moland', 'Kristin Amundsen', 'Lars Bill Lundholm']","A mom dying in Aberdeen, Scotland, asks her coke snorting, nympho, London lawyer daughter to get her estranged, alcoholic dad in Oslo, Norway, to Aberdeen. He's drunk at the airport, so they travel together by car and ferry.",113,Drama,aberdeen,2000
7.9,Lars von Trier,"['Lars von Trier', 'Sjón']",-,140,Drama,dancer in the dark,2000
6.2,Gabriel Auer,Gabriel Auer,-,84,Drama,le birdwatcher,2000
5.5,Hugh Hudson,"['Kuki Gallmann', 'Paula Milne', 'Susan Shilliday']",-,114,Drama,i dreamed of africa,2000
6.6,Aleksandr Proshkin,"['Alexander Pushkin', 'Galina Arbuzova', 'Stanislav Govorukhin']",A historical drama based on the novel of the same name.,130,Drama,russkiy bunt,2000
5.6,Kevin Tenney,Kevin Tenney,-,95,Drama,tick tock,2000
5.3,Greg Morgan,Robert David Cochrane,"A gritty tale of how the game of life plays out in Inglewood, California. When a pickup basketball game turns deadly, Reggie seeks revenge as he tracks down his best friend's killers. When Reggie locates who he believes are the perpetrators, everyone around wants to ensure the matter is handled fairly and without any additional bloodshed.",97,Drama,the playaz court,2000
3.5,Jag Mundhra,"['Thomas A. Fucci', 'Randor Guy']",-,95,Drama,perfumed garden: tales of the kama sutra,2000
6.0,"['Stefan Fjeldmark', 'Greg Manwaring', 'Michael Donovan']","['Tracy J. Brown', 'Stefan Fjeldmark', 'Karsten Kiilerich']","Three children accidentally get turned into fish after drinking a potion made by an eccentric scientist. When the kids end up in the sea, they must find the antidote within 48 hours or remain as fish forever.",80,Drama,hjælp! jeg er en fisk,2000
5.6,Scott Wiper,Scott Wiper,A Chicago cop quits the force and finds himself threatened by the Mafia.,101,Drama,a better way to die,2000
4.7,Gregory Marquette,Gregory Marquette,-,90,Drama,dark summer,2000
6.4,Edward Norton,Stuart Blumberg,-,128,Drama,keeping the faith,2000
5.9,Michael Almereyda,"['William Shakespeare', 'Michael Almereyda']",Modern-day New York City adaptation of Shakespeare's immortal story about Hamlet's plight to avenge his father's murder.,112,Drama,hamlet,2000
5.1,John Leekley,"['John Leekley', 'Evan Rhodes']","A young boy sets out to find his mother. After setting up camp in Central Park, he encounters a group of people even needier than himself.",109,Drama,prince of central park,2000
6.9,Joel Schumacher,"['Ross Klavan', 'Michael Mc', 'Gruther']",-,101,Drama,tigerland,2000
8.5,Ridley Scott,"['David Franzoni', 'John Logan', 'William Nicholson']",-,155,Drama,gladiator,2000
4.8,Eugene Garcia,Eugene Garcia,Bone tells the story of four friends who get caught up in a crooked venture to transport illegally-obtained genetic material across national borders.,76,Drama,bone,2000
6.3,"['Neil La', 'Bute']","['John C. Richards', 'James Flamberg']",-,110,Drama,nurse betty,2000
9.0,Donald Borza II,Donald Borza II,"Veteran WWII fighter pilot, Joe Sarnowski, reflects back on his service as an American fighter ace. His pained memories of both love and war are told in the classic WWII movie tradition with a very unique and bold style.",100,Drama,the thundering 8th,2000
4.6,Tracy Alexson,Tracy Alexson,"Sarah and Ryan were a great couple. They had their fun together, but the man's fear of commitment pushed the woman away. Yet the situation between them isn't over because Sarah is pregnant and she's trying to find ways to hide this news from Ryan and everyone else - except her best friend, who probably won't be of much help in this matter.",90,Drama,labor pains,2000
6.6,Stanley Tucci,"['Joseph Mitchell', 'Howard A. Rodman']","Around 1940, The New Yorker staff writer Joe Mitchell meets Joe Gould, a Greenwich Village character, who is writing a voluminous Oral History of the World, a record of twenty thousand conversations he's overheard.",104,Drama,joe gould's secret,2000
-,-,-,Reparto principal,103,Drama,l.a.,2000
6.3,Tony Barbieri,Tony Barbieri,"A 10-year-old boy shares an intense bond with his mentally ill mother. The youth's life is turned upside down when his mother lapses into violent psychosis. A former psychiatrist takes pity on, and then custody of, the child.",100,Drama,the magic of marciano,2000
4.6,Billy Milionis,Jeff Bollow,-,-,Drama,"6,000 miles from hollywood",2000
6.4,Mohamed Rachid Benhadj,Mohamed Rachid Benhadj,-,107,Drama,mirka,2000
5.6,Joan Chen,Allison Burnett,-,103,Drama,autumn in new york,2000
6.5,Gil Brenton,Gil Brenton,A beautiful woman comes between a father and son.,79,Drama,just for the time being,2000
5.5,-,Ben Coltrane,An abused wife (Kate Walker) convinces her psychiatrist (Kirk Westwood) to kill her wealthy husband (Peter Maxtone-Graham).,-,Drama,hangman,2000
6.9,"['Jimmy Bridges', 'Todd Bridges']","['Jimmy Bridges', 'Todd Bridges']","A short film about the rise, fall and rise of child star Todd Bridges (Arnold (1978)).",45,Drama,building bridges,2000
5.9,Davis Guggenheim,"['Gregory Poirier', 'Theresa Rebeck']",-,90,Drama,gossip,2000
4.1,Clinton Smith,"['Clinton Smith', 'Peter Buckmaster', ""Anthony O'Connor""]","This edgy Australian film stars an ensemble cast headed up by pop superstar Kylie Minogue, David Field, and Simon Lyndon. Various characters interact under strange circumstances, calling to mind movies such as GO and PULP FICTION.",97,Drama,sample people,2000
6.5,Wolfgang Petersen,"['Sebastian Junger', 'William D. Wittliff']",-,130,Drama,the perfect storm,2000
5.8,Seth Zvi Rosenfeld,Seth Zvi Rosenfeld,"Seymour's happy New York existence comes to a tragic end after he witnesses the murder of his mother, a renowned civil rights activist. When he finds a firearm in the home of his best friend, he embarks on a deranged quest for revenge.",99,Drama,king of the jungle,2000
7.1,Silvio Caiozzi,"['Silvio Caiozzi', 'José Donoso']",A lonely man becomes increasingly obsessed with the beautiful teenager he used to help care for his grandmother.,140,Drama,coronación,2000
5.2,Laurence Fishburne,Laurence Fishburne,"Street hustler Mike cooks up a drug rip-off with his estranged half-brother Torch. Simple robbery turns fatal bloodbath, so they hide out in a claustrophobic rat hole waiting for Mike's buddy Tony, who's ""out of the life,"" or so he says.",107,Drama,once in the life,2000
5.6,Adam Collis,"['Randall Jahnson', 'Russell De', 'Grazier']","A comedy that takes place over twenty-four hours on the Sunset Strip, in 1972.",90,Drama,sunset strip,2000
4.2,Dwight Yoakam,"['Dwight Yoakam', 'Dennis Hackin', 'Otto Felix']","A U.S. Marshal tracks a destructive clan of outlaws, while a government man claims that the Marshal is actually a ghost of his deceased self.",131,Drama,"south of heaven, west of hell",2000
3.6,David Giancola,David Giancola,At the the Killington ski resort something has gone awry. Evil terrorists led by the sinister Greig have taken the resort hostage with a stolen nuclear device. It's up to Ski Patrol bum Matt Foster to save the day... and his fiancé.,90,Drama,icebreaker,2000
3.5,Edward Thomas,James Hawes,Pete in London inherits a company. The ambitious accountant makes a deal with a Russian mafia boss. The Russian wants hard currency and grand-kids but kills his daughter's lovers. His daughter needs an Englishman like Sir Francis Drake.,91,Drama,rancid aluminium,2000
8.3,Darren Aronofsky,Hubert Selby Jr.Darren Aronofsky,-,102,Drama,requiem for a dream,2000
7.2,Philip Kaufman,Doug Wright,-,124,Drama,quills,2000
7.1,Nick Efteriades,Nick Efteriades,"In Queens, NY, aka ""Little Athens,"" a blue-collar Greek-American family struggle to hold on to the American Dream. Follow the journey of 28-year-old Alex and his desire to escape his urban hometown to pursue an off-beat dream.",103,Drama,astoria,2000
5.6,"['Mary Mc', 'Guckian']","['John Lynch', 'Mary Mc', 'Guckian']",-,102,Drama,best,2000
5.7,Richard Hobert,Richard Hobert,"Mikael turns 50 and celebrates big time, inviting all his friends to a gigantic party. He has a secret he intends to announce during the party.",114,Drama,födelsedagen,2000
6.3,Bruno Barreto,"['Alexandre Machado', ""Sérgio Sant'Anna"", 'Fernanda Young']",A separated attorney in Rio sees an English teaching American widow and tries to woo her.,95,Drama,bossa nova,2000
7.6,Steven Soderbergh,"['Simon Moore', 'Stephen Gaghan']",-,147,Drama,traffic,2000
5.5,John D. Hancock,Dorothy Tristan,-,106,Drama,a piece of eden,2000
6.7,Arnaud Desplechin,"['Arnaud Desplechin', 'Emmanuel Bourdieu', 'Arthur Symons']","A Jewish girl in nineteenth century London, dreams of becoming a stage actress.",157,Drama,esther kahn,2000
3.3,John Putch,James Morley IIIKeoni Waxman,"When a tsunami created by a nuclear explosion capsizes a cruise ship, a special agent must help the surviving passengers reach the surface when it becomes apparent that there's a group of terrorists on board.",90,Drama,intrepid,2000
4.5,C. Grant Mitchell,"['David A. Goodman', 'Daniel Riordan', 'Robert Louis Stevenson']",The story of Frank Cassilis and Northmour as both seemingly try to protect the Huddlestone family against mexican separatists while each has their own purposes and agenda.,94,Drama,the pavilion,2000
7.0,Ed Harris,"['Steven Naifeh', 'Gregory White Smith', 'Barbara Turner']",-,122,Drama,pollock,2000
5.9,Matthew Miele,"['Chris Fetchko', 'Matthew Miele']",A homeless man takes a newly homeless man under his wing and teaches him how to survive on the streets.,92,Drama,everything's jake,2000
7.3,Gus Van Sant,Mike Rich,-,136,Drama,finding forrester,2000
6.4,Mark Lamprell,Mark Lamprell,"When a meddlesome mother enrolls in university with her son, old and new worlds collide with awesome consequences.",95,Drama,my mother frank,2000
3.8,Kennedy Goldsby,Kennedy Goldsby,"Four friends all going a painful breakup, know too much about each other, and the hostility they've been expressing gets turned toward each other.",89,Drama,love beat the hell outta me,2000
6.8,Jon Shear,"['Daniel Reitz', 'Jon Shear']",A series of urban legends take place around the life of a troubled man who is searching New York City for a mysterious stranger.,103,Drama,urbania,2000
7.9,Cameron Crowe,Cameron Crowe,-,122,Drama,almost famous,2000
7.0,Ben Younger,Ben Younger,-,-,Drama,boiler room,2000
4.9,Oz Scott,William Rehor,"A con-artist hires two low-lifes to cover him during a deal, ending with three criminals, two dueling pistols, and one night they'll never forget.",98,Drama,spanish judges,2000
7.3,Rémi Lange,"['Rémi Lange', 'Antoine Parlebas']",Antoine and Rémi have been living together for over three years. Rémi films their life using a Super 8 camera.,85,Drama,les yeux brouillés,2000
5.5,Matthias X. Oberg,"['Tim Dabringhaus', 'Matthias X. Oberg']","Black comedy feature about a young undertaker, starting his own firm in a seaside resort.",91,Drama,undertaker's paradise,2000
5.8,John Frankenheimer,Ehren Kruger,-,104,Drama,reindeer games,2000
6.0,Lucas Lowe,Brian Leslie,-,-,Drama,diaries of darkness,2000
6.2,Suri Krishnamma,Ralph Brown,Two 17-year-old boys mark the new year by doing twelve dangerous but exciting tasks set for them by their friends.,101,Drama,new year's day,2000
6.3,Eric Barbier,Eric Barbier,"After having been in jail, Manuel becomes a bullfighter following dangerously his father's steps.",85,Drama,toreros,2000
7.8,Karl W. Lohninger,Karl W. Lohninger,A young couple faces its darker sides when the prospective buyers of their house offer more than what was asked for.,93,Drama,a house by the sea,2000
6.1,Anthony Waller,"['Simon Burke', 'William Davies']",-,108,Drama,the guilty,2000
5.7,Mika Kaurismäki,"['Paul Charles Bailly', 'Mika Kaurismäki']",The mechanic Jack tries to get rid of his criminal background.,90,Drama,highway society,2000
7.4,Gregory Hoblit,Toby Emmerich,-,118,Drama,frequency,2000
7.2,Roland Emmerich,Robert Rodat,-,165,Drama,the patriot,2000
5.1,Alex Munoz,"['Lynne Ewing', 'Esther Shapiro']","Two childhood friends, now in a street gang, look to their dancing ability as a way out.",90,Drama,living the life,2000
5.0,Kris Isacsson,Kris Isacsson,"College students Al and Imogen meet and fall in love, but fear of commitment causes them to go their separate ways.",91,Drama,down to you,2000
7.2,Curtis Hanson,"['Michael Chabon', 'Steve Kloves']",-,107,Drama,wonder boys,2000
5.1,Elyse Lewin,Patrick Newall,A young man must decide between a life on the streets and a career in the theater.,95,Drama,brooklyn sonnet,2000
6.0,Patricia Mazuy,"['Yves Dangerfield', 'Philippe Lauro-Baranes', 'Patricia Mazuy']","Madame de Maintenon rises from humble beginnings to become a courtesan to the royal court and eventually marries King Louis XIV. With the king's indulgence, Maintenon opens a special school for girls.",119,Drama,saint-cyr,2000
4.1,Catherine Jelski,"['Wolfgang Bauer', 'Catherine Jelski']","Charlie, his sexy girlfriend, and his moronic best friend drink, drug, and self-destruct over the course of one day at the home of Charlie's father in Los Angeles.",87,Drama,the young unknowns,2000
5.4,Linda Yellen,"['Linda Yellen', 'Michael Leeds', 'Gisela Bernice']","In addition to declaring that Katharine's (Lynn Redgrave) head and heart line are hopelessly fused into one ""simian line"", eccentric palm reader/fortune-teller Arnita (Tyne Daly) makes a dire prediction: By the end of the year, one of the couples present at a Halloween party will have broken up. But will it be Katharine and her much-younger boyfriend Rick (Harry Conni... Leer todo",106,Drama,the simian line,2000
5.8,Don Roos,Don Roos,-,106,Drama,bounce,2000
3.7,Art Camacho,"['David De', 'Falco']","A Hollywood talent agent's girlfriend thrusts him into a world of strip clubs, drugs and deadly motorcycle gangs.",100,Drama,point doom,2000
6.5,Charlie Ahearn,Charlie Ahearn,"A young novelist with a bad case of writer's block clears her mind by answering an ad placed by a man who is driving cross-country and needs a partner. Along the way, she ends up with more writing material than she ever bargained for.",99,Drama,fear of fiction,2000
6.1,Carlos Avila,Phil Berger,-,118,Drama,price of glory,2000
5.5,Auli Mantila,"['Auli Mantila', 'Anja Snellman']","When her sister is mugged and raped, Oili, a young female forensic dentist, meets a group of abused women who have taken matters to their own hands to make the living in fear and just letting it happen stop.",95,Drama,pelon maantiede,2000
5.8,Gavin Millar,"['Iain Banks', 'Bryan Elsley']","Cameron Colley is a young scottish journalist, with an interest in exposing the wrongs committed by the rich and powerful. Life is comfortable enough but uneventful, until someone starts murdering the people in his articles.",99,Drama,complicity,2000
-,"['Hombeline Dumas', 'André Jade', 'Simon Madore']","['Michael Jorden Colton', 'Hombeline Dumas', 'Uriel Isaac']",Life as it is is a compilation of episodes from the first webshow broadcast daily on the internet in Canada.,-,Drama,aliendog: life as it is,2000
6.3,Guylaine Dionne,Guylaine Dionne,Three generations of women in a French family come to know each other better as they road trip for a photography assignment.,81,Drama,les fantômes des trois madeleine,2000
6.5,Will Conroy,-,A young man is forced to choose between his fianceé and his family's hotel.,92,Drama,catalina trust,2000
