,tipo,nombre,año estreno,mes estreno,id_pelicula
402,Cortometraje,An Teanga Runda,2006,11,tt0801841
403,Cortometraje,New Boobs,2006,3,tt0801835
404,Cortometraje,Self Improvement,2006,2,tt0803071
405,Cortometraje,Wrong Turns,2006,3,tt0804556
406,Cortometraje,Versuchung,2006,-,tt0803097
407,Cortometraje,The Break,2006,3,tt0804238
408,Cortometraje,Pleasure Marriage,2006,6,tt0805588
409,Cortometraje,Chris & Reed in: Strangers!,2006,2,tt0802964
410,Cortometraje,My Imaginary Friend Lars Stevens,2006,4,tt0805573
411,Cortometraje,Near Mrs.,2006,2,tt0805334
412,Cortometraje,The Burger Joint,2006,2,tt0805499
413,Cortometraje,Go Faux,2006,3,tt0802997
414,Cortometraje,El doctor,2006,5,tt0802979
415,Cortometraje,The Partner,2006,4,tt0806148
416,Cortometraje,The Saddest Boy in the World,2006,3,tt0806170
417,Cortometraje,Mr. Tempest Is Here,2006,2,tt0806126
418,Cortometraje,Cerramos a las dos,2006,1,tt0806251
419,Cortometraje,Dunny,2006,2,tt0805518
420,Cortometraje,A&E (Accident & Eternity),2006,3,tt0805479
421,Cortometraje,Toast,2006,3,tt0805699
422,Cortometraje,Auteur,2006,3,tt0805322
423,Cortometraje,Billy Schulz,2006,3,tt0805493
424,Cortometraje,Con lengua,2006,5,tt0806948
425,Cortometraje,Homecooked,2006,3,tt0808305
426,Cortometraje,Bitch,2006,5,tt0807940
427,Cortometraje,"But Seriously, Folks",2006,3,tt0808188
428,Cortometraje,Showering with Spielberg,2006,4,tt0808469
429,Cortometraje,El regalo,2006,3,tt0808443
430,Cortometraje,The Flyer,2006,4,tt0808271
431,Cortometraje,Memories of a Sick Mind,2006,1,tt0807722
432,Cortometraje,Holy Water,2006,2,tt0808304
433,Cortometraje,Nevel Is the Devil,2006,3,tt0808395
434,Cortometraje,Mop That!,2006,4,tt0807848
435,Cortometraje,No I in Security,2006,3,tt0808401
436,Cortometraje,Unfinished,2006,3,tt0807856
437,Cortometraje,Serum 114,2006,4,tt0808912
438,Cortometraje,A Day at the Office,2006,4,tt0810820
439,Cortometraje,The Shabbos Bigfoot,2006,1,tt0808464
440,Cortometraje,Frisky Business,2006,4,tt0808275
441,Cortometraje,Campaign Manager,2006,3,tt0808191
442,Cortometraje,The Intern,2006,3,tt0808890
443,Cortometraje,Tierra de gringos,2006,3,tt0808501
444,Cortometraje,Mr. Malikai Battles the Aeroplane,2006,3,tt0810427
445,Cortometraje,All I Want for Christmas,2006,5,tt0808876
446,Cortometraje,The Director's Cut,2006,3,tt0810835
447,Cortometraje,Manstray,2006,-,tt0808366
448,Cortometraje,Le dîner,2006,11,tt0810848
449,Cortometraje,Mi tío Paco,2006,4,tt0810006
450,Cortometraje,The Making of: GRITS,2006,2,tt0810040
451,Cortometraje,Drama Queen,2006,4,tt0810379
452,Cortometraje,Le jour du festin,2006,3,tt0810079
453,Cortometraje,Pitch,2006,5,tt0809934
454,Cortometraje,La leche y el agua,2006,11,tt0810933
455,Cortometraje,High Fire Danger!,2006,3,tt0810899
456,Cortometraje,Take Four,2006,3,tt0811100
457,Cortometraje,The Chip,2006,4,tt0811603
458,Cortometraje,A Fairy Tale,2006,4,tt0810858
459,Cortometraje,The Retreat,2006,6,tt0810447
460,Cortometraje,Single Black Female,2006,1,tt0811070
461,Cortometraje,Difuntos recientes,2006,3,tt0810830
462,Cortometraje,Magic Julius,2006,4,tt0810418
463,Cortometraje,Long John,2006,4,tt0810950
464,Cortometraje,The Great Dicktator,2006,4,tt0810881
465,Cortometraje,Night & Day Losers,2006,3,tt0810987
466,Cortometraje,Tanghi argentini,2006,,tt0812387
467,Cortometraje,WFCT: The Thinking Man's Show for the Idiot,2006,4,tt0811148
468,Cortometraje,Julia's Pit,2006,4,tt0814167
469,Cortometraje,Secret Agent,2006,4,tt0814307
470,Cortometraje,Yelophant,2006,3,tt0814405
471,Cortometraje,Smash,2006,4,tt0814323
472,Cortometraje,Santa Baby,2006,5,tt0814301
473,Cortometraje,The Bag,2006,2,tt0814021
474,Cortometraje,Safety First,2006,3,tt0814300
475,Cortometraje,Walter King,2006,5,tt0813416
476,Cortometraje,Overthrow the Totems,2006,5,tt0813409
477,Cortometraje,The Path of Most Resistance,2006,4,tt0814251
478,Cortometraje,The Cow Thief,2006,5,tt0814066
479,Cortometraje,The Plight of a Cheerleader,2006,5,tt0814268
480,Cortometraje,Table for One,2006,3,tt0814347
481,Cortometraje,How Many Doctors Does It Take to Change a Lightbulb?,2006,2,tt0814141
482,Cortometraje,Chloe,2006,3,tt0814049
483,Cortometraje,...But a Giant Leap for Mr. Larkin,2006,3,tt0815089
