,tipo,nombre,año estreno,mes estreno,id_pelicula
352,Pelicula,Egyetleneim,2006,8,tt0396575
353,Pelicula,Arizona sur,2006,1,tt0397314
354,Pelicula,Just My Luck,2006,7,tt0397078
355,Pelicula,Suspiros del corazón,2006,1,tt0397660
356,Pelicula,My Bollywood Bride,2006,3,tt0397551
357,Pelicula,Cattle Call,2006,5,tt0398839
358,Pelicula,Grad Night,2006,9,tt0399110
359,Pelicula,Avril,2006,6,tt0399497
360,Pelicula,Open Season,2006,10,tt0400717
361,Pelicula,"Paris, je t'aime",2006,1,tt0401711
362,Pelicula,A Good Year,2006,10,tt0401445
363,Pelicula,Comme tout le monde,2006,6,tt0402378
364,Pelicula,Americanese,2006,3,tt0402763
365,Pelicula,Think Tank,2006,4,tt0403598
366,Pelicula,Rang De Basanti,2006,1,tt0405508
367,Pelicula,Irish Jam,2006,3,tt0405052
368,Pelicula,The Wild,2006,4,tt0405469
369,Pelicula,Southland Tales,2006,12,tt0405336
370,Pelicula,Cloud 9,2006,5,tt0403946
371,Pelicula,The House,2006,4,tt0406850
372,Pelicula,Pucked,2006,2,tt0407038
373,Pelicula,Full Grown Men,2006,4,tt0407814
374,Pelicula,Last Holiday,2006,5,tt0408985
375,Pelicula,East Broadway,2006,4,tt0409301
376,Pelicula,Prachy delaj cloveka,2006,9,tt0409398
377,Pelicula,Taxidermia,2006,10,tt0410730
378,Pelicula,Grilled,2006,10,tt0409043
379,Pelicula,The Alibi,2006,1,tt0409681
380,Pelicula,Thanks to Gravity,2006,6,tt0410751
381,Pelicula,29 Reasons to Run,2006,1,tt0412297
382,Pelicula,Delirious,2006,5,tt0412637
383,Pelicula,Barnyard,2006,2,tt0414853
384,Pelicula,Peregon,2006,7,tt0416111
385,Pelicula,Mr. Fix It,2006,12,tt0416051
386,Pelicula,Keeping Up with the Steins,2006,6,tt0415949
387,Pelicula,Charlotte's Web,2006,12,tt0413895
388,Pelicula,Talladega Nights: The Ballad of Ricky Bobby,2006,8,tt0415306
389,Pelicula,Kalamazoo?,2006,4,tt0416887
390,Pelicula,Bandidas,2006,3,tt0416496
391,Pelicula,Pledge This!,2006,2,tt0417056
392,Pelicula,Comedy Hell,2006,9,tt0417547
393,Pelicula,Unbeatable Harold,2006,6,tt0417220
394,Pelicula,The Surfer King,2006,,tt0418206
395,Pelicula,Der rote Kakadu,2006,2,tt0418115
396,Pelicula,Novel Romance,2006,7,tt0418676
397,Pelicula,En soap,2006,1,tt0419146
398,Pelicula,"Jeste ziju s vesákem, plácackou a cepicí",2006,1,tt0418765
399,Pelicula,The Latin Legends of Comedy,2006,10,tt0418823
400,Pelicula,Living the Dream,2006,,tt0417909
401,Pelicula,A Prairie Home Companion,2006,2,tt0420087
402,Pelicula,Phir Hera Pheri,2006,6,tt0419058
403,Pelicula,Goldene Zeiten,2006,1,tt0418657
404,Pelicula,Pittsburgh,2006,-,tt0419236
405,Pelicula,Find Me Guilty,2006,3,tt0419749
406,Pelicula,"Sexo, amor y otras perversiones",2006,3,tt0419396
407,Pelicula,Stranger Than Fiction,2006,11,tt0420223
408,Pelicula,The Marine,2006,10,tt0419946
409,Pelicula,Screaming Blue Murder,2006,7,tt0421244
410,Pelicula,Bickford Shmeckler's Cool Ideas,2006,5,tt0421045
411,Pelicula,Man About Town,2006,6,tt0420757
412,Pelicula,Big Momma's House 2,2006,2,tt0421729
413,Pelicula,The Guatemalan Handshake,2006,1,tt0422366
414,Pelicula,Hatchet,2006,4,tt0422401
415,Pelicula,The Oh in Ohio,2006,2,tt0422861
416,Pelicula,American Blend,2006,3,tt0425478
417,Pelicula,Flushed Away,2006,11,tt0424095
418,Pelicula,Leabet el hob,2006,10,tt0424818
419,Pelicula,Clerks II,2006,10,tt0424345
420,Pelicula,Mini's First Time,2006,7,tt0425253
421,Pelicula,Fifty Pills,2006,4,tt0426462
422,Pelicula,Outsourced,2006,11,tt0425326
423,Pelicula,Trailer Park Boys: The Movie,2006,10,tt0425601
424,Pelicula,Play It by Ear,2006,5,tt0424804
425,Pelicula,Employee of the Month,2006,4,tt0424993
426,Pelicula,Relative Strangers,2006,5,tt0425395
427,Pelicula,Confetti,2006,5,tt0427089
428,Pelicula,Failure to Launch,2006,4,tt0427229
429,Pelicula,Just Another Romantic Wrestling Comedy,2006,4,tt0427415
430,Pelicula,Hui Buh: Das Schlossgespenst,2006,7,tt0428646
431,Pelicula,Hollywood Dreams,2006,5,tt0431124
432,Pelicula,Il caimano,2006,7,tt0429727
433,Pelicula,The Darwin Awards,2006,7,tt0428446
434,Pelicula,Shaadi Karke Phas Gaya Yaar,2006,8,tt0430589
435,Pelicula,Toute la beauté du monde,2006,2,tt0429187
436,Pelicula,Little Man,2006,7,tt0430304
437,Pelicula,Waltzing Anna,2006,8,tt0431461
438,Pelicula,Der Räuber Hotzenplotz,2006,3,tt0430559
439,Pelicula,Aquamarine,2006,5,tt0429591
440,Pelicula,Stick It,2006,4,tt0430634
441,Pelicula,Rock House,2006,,tt0430552
442,Pelicula,Sandwich,2006,8,tt0430202
443,Pelicula,Rabbit Fever,2006,9,tt0429018
444,Pelicula,Sejtanov ratnik,2006,4,tt0430582
445,Pelicula,The Ant Bully,2006,9,tt0429589
446,Pelicula,Nitro,2006,5,tt0431287
447,Pelicula,Finding Preet,2006,12,tt0432288
448,Pelicula,Live Free or Die,2006,3,tt0432318
449,Pelicula,Jak se krotí krokodýli,2006,1,tt0431841
450,Pelicula,Everyone's Hero,2006,9,tt0430779
451,Pelicula,Material Girls,2006,8,tt0433412
452,Pelicula,El don de la duda,2006,4,tt0433549
453,Pelicula,Dios los junta y ellos se separan,2006,12,tt0433988
454,Pelicula,Wrinkles,2006,-,tt0433665
455,Pelicula,Shut Up and Shoot!,2006,6,tt0433451
456,Pelicula,Late Night Girls,2006,-,tt0433472
457,Pelicula,Friends with Money,2006,9,tt0436331
458,Pelicula,The Last Kiss,2006,9,tt0434139
459,Pelicula,Beur blanc rouge,2006,5,tt0435794
460,Pelicula,Creatures from the Pink Lagoon,2006,,tt0436200
461,Pelicula,Nina's Heavenly Delights,2006,9,tt0435706
462,Pelicula,Return of the Jackalope,2006,4,tt0436717
463,Pelicula,East Side Story,2006,6,tt0437171
464,Pelicula,Something New,2006,2,tt0437777
465,Pelicula,Pacala se întoarce,2006,6,tt0439752
466,Pelicula,Behind the Mask: The Rise of Leslie Vernon,2006,4,tt0437857
467,Pelicula,The Benchwarmers,2006,4,tt0437863
468,Pelicula,These Foolish Things,2006,12,tt0439848
469,Pelicula,Fat Girls,2006,4,tt0439179
470,Pelicula,Snuppet,2006,9,tt0441507
471,Pelicula,Ice Age: The Meltdown,2006,3,tt0438097
472,Pelicula,Jopog manura 3,2006,12,tt0439654
473,Pelicula,Irma Vap: O Retorno,2006,4,tt0438916
474,Pelicula,Cyxork 7,2006,2,tt0441748
475,Pelicula,Slither,2006,6,tt0439815
476,Pelicula,Running with Scissors,2006,10,tt0439289
477,Pelicula,Ein Freund von mir,2006,10,tt0441762
478,Pelicula,Riisuttu mies,2006,9,tt0441633
479,Pelicula,American Stag,2006,1,tt0440992
480,Pelicula,The Best of Robbers,2006,-,tt0441786
481,Pelicula,Volver,2006,8,tt0441909
482,Pelicula,Enfermés dehors,2006,4,tt0442207
483,Pelicula,Fay Grim,2006,9,tt0444628
484,Pelicula,Fauteuils d'orchestre,2006,2,tt0444112
