puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
4.5,Prathap Raj,-,A construction worker happens to find an ancient box comprising of an attractive 'Navarathna' Necklace while digging at construction site. Strange things happen to people around this suspicious Navarathna necklace and thereby the story takes a sharp turn to a restricted Forest wh... Leer todo,138,Accion,navarathna,2020
-,John Smith Kabashi,John Smith Kabashi,"When two brothers become separated, their lives take different turns. But 20 years later, when they meet again and their lives once again intertwine, they are faced with a tough decision to make. Is the truth really just old lies?",-,Accion,brother's revenge,2020
5.5,Ghaz Abu Bakar,Ghaz Abu Bakar,"Bulan, a trainee in a special force of Indonesia, is embarking her journey in a human trafficking syndicate in finding her kidnapped sister, Melati. Bulan meets Haris, an e-hailing driver who's keen to help her from the pimp, Agus and his Boss, Ricky. Ricky assigns Tony, an assas... Leer todo",113,Accion,bulan dan pria terhebat,2020
-,John Michael Hightower Jr.,John Michael Hightower Jr.,-,-,Accion,dark intentions 3: the rescue,2020
-,"['Jorge Dahlhaus', 'Valentina Bernardo']","['Guillermo González Alfaro', 'Jorge Dahlhaus']",-,-,Accion,año cero el exilio,2020
4.0,"['Adam R. Steigert', 'Mark Mendola']","['Janeen Avery', 'Mark Mendola', 'Adam R. Steigert']",Dominic takes on the Irish mob that killed his son and left him for dead. Too bad they didn't realize he is a special ops trained professional who will stop at nothing to carry out his vengeance.,-,Accion,homicidal vengeance,2020
5.2,Ly Hai,-,"Trung is a talented and passionate stuntman working in a film. The producer use Trung to smuggle forbidden goods, making the entire film crew jobless. Trung then finds out that the producer is planning to kill him after the job is done.",-,Accion,face off 2,2020
6.8,Mohana Krishna Indraganti,"['Mohana Krishna Indraganti', 'Rahul Kale']",-,140,Accion,v,2020
4.4,Toni D'Angelo,"['Gianluca Curti', 'Marco Martani', 'Luca Poldelmengo']","When 100 million euros disappear in a telematic fraud, and the prime suspect is Fernando Piazza's client, his name is set to be dangerously compromising. Especially if the frauded company is the 'ndrangheta mafia.",91,Accion,calibro 9,2020
7.3,Giuliano Pighi,Shelley Eriksen,-,-,Accion,the imperfects,2020
-,Wilson Vang,"['Stan Vang', 'Steve Vang', 'Wilson Vang']",-,-,Accion,6 hours,2020
6.4,Yûichi Fukuda,"['Yûichi Fukuda', 'Hiroyuki Nishimori']","Three years after the event of the series, Takashi Mitsuhashi and Shinji Ito face the new enemies.",114,Accion,kyo kara ore wa!,2020
6.4,Ramana Teja,"['Naga Shaurya', 'Ramana Teja', 'Phanindra Bikkina']","After his sister and some other women are found mysteriously impregnated, a young man sets out to find the perpetrator.",133,Accion,aswathama,2020
6.9,"['Yoshiyuki Tomino', 'Toshikazu Yoshizawa']",Yoshiyuki Tomino,-,95,Accion,gekijoban g no reconguista ii: bellri gekishin,2020
-,Tony Tale,Tony Tale,-,-,Accion,papers 15: dark chapters pt 1,2020
-,Jagdish A. Sharma,-,-,-,Accion,main hoon khalnayak,2020
7.4,Naoyoshi Shiotani,"['Makoto Fukami', 'Tow Ubukata', 'Gen Urobuchi']","After the events of Psycho-Pass 3, Inspector Kei Mikhail Ignatov finds himself involved with an organization named Bifrost. First Inspector Koichi Azusawa coordinates an assault on the Public Safety Bureau tower.",135,Accion,psycho-pass 3: first inspector,2020
-,Alexander Kiel,-,-,-,Accion,the eigenmatrix,2020
-,"['Eknath Desale', 'Amey Parulekar Ramesh', 'Parag Sawant']",Eknath Desale,This passionately patriotic and socially relevant movie brings to light the life of Veer Bhai Kotwal. Known for his selfless service to the society in India Independence movement,127,Accion,shaheed bhai kotwal,2020
4.2,"['Harpreet Matharoo', 'Rohit Sahu', 'Karan Chawla']","['Yash Raj Dhiman', 'Jatinder Singh Mehalkalan', 'Varinderjeet Singh']","Gill and Lakha, two childhood friends fall for the same girl, Maahi. On the other side of the village, Jagga has vowed to make her his wife. Maahi parents force her to marry Jagga but Gill intrudes the ceremony and takes her with him. Jagga is livid and animosity brews between hi... Leer todo",130,Accion,jaan to pyara,2020
-,Wanly Florexile,Wanly Florexile,"Love is Blind: follow up to the acclaimed web series of the same name. More than just cultural clashes and forbidden love, the movie expands on themes of murder and retribution. Starring Wanly Florexile, Everyone is a SUSPECT!",-,Accion,love is blind,2020
6.8,Jadesh Kumar,Maasthi Upparahalli,"The movie ""GENTLEMAN"" revolves around the character Bharath who is suffering from a rare disorder called Beauty of sleeping syndrome. Because of this, he tends to sleep 18 hours a day and will be awake only 5 to 6 hours. e story deals with daily routine, have a life of the protag... Leer todo",144,Accion,gentleman,2020
-,Frank Mora,Jose C. Lima,-,110,Accion,jones and the mystery of nazca,2020
7.5,Katsuya Watanabe,"['Naruhisa Arakawa', 'Junko Komura']","A Gangler remnant, Ganima, captures Tyramigo and the other Kishiryu inside his safe. To save them, the Ryusoulgers chase after Ganima and come into contact with the Patrangers and Lupinrangers.",55,Accion,kishiryû sentai ryuusoujâ bui esu rupanrenjâ bui esu patorenjâ,2020
7.6,Sailesh Kolanu,"['Sailesh Kolanu', 'Surbhi Sehgal']",-,125,Accion,hit,2020
6.5,Kadri Beran Taskin,-,"The gang leader Savas from Adana, with his close friends Cihat and Azad, left behind the illegitimate life he lived in and settled in Izmir with his new identities and opened a car wash. They brought Cengo and Burak to the head of jobs and neighborhoods in Adana. Cengo and Burak ... Leer todo",98,Accion,sifir bir,2020
5.6,Abrid Shine,Abrid Shine,"Rishi Ram and his sister Rithu Ram, both of whom are martial arts instructors settled in Rishikesh. Their peaceful life is turned chaotic when they cross paths with a notorious martial arts gang, leading to a spree of furious violence.",126,Accion,the kung fu master,2020
5.2,Ludovico Di Martino,"['Claudia De Angelis', 'Ludovico Di Martino', 'Andrea Paris']",-,97,Accion,la belva,2020
5.3,Ashok Dev,"['Jagadish Pawar LV. Nagendra Prasad', 'Uday Raju']","Coming from two different social spectrum's, the daughter of a rich home minister falls in love with a charming mechanic and together they deal with her family's reaction towards their relationship.",130,Accion,3rd class,2020
-,-,-,Reparto principal,-,Accion,siruthai siva,2020
-,-,-,Ver la información de la producción en IMDbPro,-,Accion,phoenix,2020
-,"['Chip Perro', 'Rick Perro']",Frederick R. Perro III,-,-,Accion,lipstick dojo,2020
5.7,Jegan Rajshekar,Jegan Rajshekar,Dangerous Gangster Marudhu singam(Lal) comes to hunt down a whole family. Adhiyaman (Natty )and his wife Mithra (Ananya) and their son Arjun (Ashwanth) fights back to save their life.Nail biting intense action Drama .,140,Accion,god father,2020
7.9,Pratyush Sharma,Pratyush Sharma,The story revolves around a medieval kingdom named Subhangarh and its soldier named Ayaan who fought against the odds to save his kingdom from an unknown threat.,45,Accion,ek sainik: the tale of a warrior,2020
4.3,Dayo Wong,-,"His unexpected romantic feelings towards his rival, Chun, derails Grandmaster Fei Lung's plan to win in the final fight he has challenged her to.",117,Accion,the grand grandmaster,2020
7.4,Ryûichi Ichino,"['Sôtarô Hayashi', 'Takao Nakano']",-,71,Accion,gekijôban urutoraman taiga: nyû jene kuraimakkusu,2020
5.6,Tae-Yun Kim,Tae-Yun Kim,Top National Security agent and zoophobe Tae-ju suddenly receives an ability to talk to the animals after a freak accident?,114,Accion,miseuteo ju: sarajin vip,2020
5.8,"['Shekkhar Suri', 'Rahul Kamboj']",-,"Guns of Banaras is Indian (Hindi ) language action film. Directed by Shekhar Suri and jointly produced by Ashok Munshi and Shaina Nath Taldar under the banner of Dashaka Cinema Co, and is presented by Dashaka Films and AJ media.",134,Accion,guns of banaras,2020
4.2,M.J. Bassett,"['Isabel Bassett', 'M.J. Bassett', 'Mark Middlewick']",-,105,Accion,rogue,2020
-,Rick T. Foster,Rick T. Foster,"In a small Wisconsin town where crime has taken over, a single father who suffers from anxiety and depression struggles to come to grips with his daughter's recent abduction. With no hope in sight and no help from the local authorities, he finds himself caught up in a string of h... Leer todo",-,Accion,brute,2020
-,Sainu Chavakkadan,Sainu Chavakkadan,-,110,Accion,aalkoottathil oruvan,2020
3.8,Mohan G.Stunt Mahesh,"['Mohan G.Manikandan', 'Priya']","Being a village social activist draupathy a strong woman, trying to explore the illegal activity of the fake marriages against a team of lawyers who do so many wrong activities along with her husband and how they solve this issue",159,Accion,draupathi,2020
-,Tung Wu,Chen Xu,"A cursed young man embarks on a journey to find a magical stone that can cleanse his monstrous power, unaware that such power is key to save the world.",83,Accion,war of shanhai: the revenge of titan monsters,2020
-,Zain Van Wyk,Zain Van Wyk,-,55,Accion,hydra: resurgence,2020
5.4,Michael Fredianelli,Michael Fredianelli,A mild-mannered doctor develops a taste for blood after the hiring of an assassin to kill his wife gets the attention of a gang of corrupt cops.,99,Accion,quiet murders,2020
5.9,Khadar Kumar S,Khadar Kumar S,-,161,Accion,veeram,2020
-,Guru Deshpande,-,-,-,Accion,thackeray,2020
-,Jack Dalton,"['Jack Dalton', 'Sammie Dibbern']","136 years after the Second Dark War, a dangerous outside force is attempting to invade the Forests. Pulled in two different directions alongside Conservators old and new, Owen Florentine must confront his duty as his two worlds collide.",108,Accion,conservators iv: fracture,2020
5.1,Francis Nam,Shuang Guo,"In Empress Wu's reign, there are several bizarre deaths in the capital city of Chang'an. The rumors of the Martyrs Shrine's ""Flying Goddess Mural"" murder case are getting worse. Di Renjie is ordered to investigate the case. He cracks the mystery of the mural based on the characte... Leer todo",93,Accion,di ren jie tan an,2020
6.2,Molly Hermann,-,The U.S. expands westward after the Civil War displacing the last of the free-roaming Native Americans onto Reservations. This show focuses special attention on General George A. Custer and the Battle of the Little Bighorn and Buffalo Bill Cody's Wild West Show.,45,Accion,battle of little bighorn,2020
-,Robert Peters,"['Abayomi Alvin', 'Charles Granville']","Detective Shola (Nse Ikpe-Etim) knows it will be a career-high to finally pin down the ruthless Chief Boga (Jide Kosoko), a drug lord with a history of evading arrest and a reputation for killing his nemesis. But her resolve is tested by Martins (Enyinna Nwigwe), her absentee hus... Leer todo",94,Accion,thirty pieces of silver,2020
-,Ananth Shine,Ananth Shine,-,140,Accion,virataparva,2020
7.9,Yuu Nobuta,"['Takaaki Suzuki', 'Kunihiko Okada']",The story follows a girl named Akeno Misaki who enrolls at Yokosuka Girls' Marine High School in order to become one of the highly regarded Blue Mermaids.,105,Accion,high school fleet the movie,2020
5.4,Kay Nguyen,Kay Nguyen,"An Action-Comedy about a gay stuntman whose wish of becoming a woman got accidentally fulfilled when he has to run away from a deadly gang after witnessing a murder. After the operation, she could have lived a low-key life if her father had not gotten so sick, and the only opport... Leer todo",-,Accion,sac dep doi tra,2020
6.4,Won-sub Choi,"['Won-sub Choi', 'Jung-Ryeol Sin']","While heavily drunk, an unsuccessful comic book writer draws a comic about his life as a former NIS hitman, and runs into trouble when it gets posted online.",110,Accion,hiteumaen,2020
8.7,Kenny Basumatary,Kenny Basumatary,-,-,Accion,local utpaat,2020
-,"['Inder Sohi', 'Narinder Kumar']","['Deep Ghumn', 'Inder Sohi']",A man on the mission which help our country to protect from various problem . This Story is based on true story which is famous among the youth . This movie have many characters And shoot many other places . The main purpose of this movie help other to know about the value of our... Leer todo,-,Accion,musafir 2020,2020
6.9,Vikramaditya Motwane,"['Anurag Kashyap', 'Vikramaditya Motwane', 'Avinash Sampath']",-,108,Accion,ak vs ak,2020
7.5,Anders Thomas Jensen,"['Anders Thomas Jensen', 'Nikolaj Arcel']",-,116,Accion,riders of justice,2020
3.1,Matt Eskandari,"['Joe Russo', 'Chris La', 'Mont', 'Clayton Haugen']",-,98,Accion,hard kill,2020
4.1,Bryan G. Thompson,-,A ride-share driver's violent past proves useful when his passenger witnesses a murder and needs a quick escape from a group of highly skilled mercenaries. The driver's life spins out of control as he finds himself thrust into the world of international espionage without any spec... Leer todo,77,Accion,rogue cell: shadow warrior,2020
-,Oblansk Higgs,Oblansk Higgs,"A web of Terrorists is taking over the world, Their Leader, Aerin Hansen, is the most dangerous man alive, and the only man that can stop him and his web of terrorists, is the Secret Agent Ryan Phillips, from the Irish Secret Service.",-,Accion,misty angels,2020
5.6,Manjith Divakar,Rijesh Bhaskar,-,126,Accion,cochin shadhi at chennai 03,2020
6.1,Hari Santhosh,B.L. Venu,"Set during the end of the 16th century in the region of Chitradurga, a strong and brave warrior rises above to protect his people from the horrific military rules and the enemies taking over his region.",141,Accion,bicchugatthi chapter 1,2020
6.4,"['Kiel Mc', 'Naughton']","['John Argall', 'Owen Black']",-,103,Accion,the legend of baron to'a,2020
5.4,Brent Christy,"['Caleb G. Brown', 'Shea Sizemore']",-,87,Accion,blue ridge,2020
8.0,Bat-Amgalan Lkhagvajav,"['Bat-Amgalan Lkhagvajav', 'Emujin Rinchindorj']","While on a trip, Ari stumbles upon an ancient magical ring and is transported to 13th century Iran. The ring is lost upon arrival, leaving her stranded. She is mistaken for Princess Asuri, daughter of Mongol general, General Hadai.",110,Accion,single ladies iv,2020
3.8,Brian Skiba,"['Eric Bromberg', 'James Bromberg', 'Paul Taegel']",-,93,Accion,the 2nd,2020
3.7,"['Paul Collett', 'Tammy Massa']","['Paul Collett', 'Robbie Trujillo']","Inside an abandoned gold mine lurks a mysterious supernatural being conjured by a Native-American shaman ages ago to defend their tribe. This legendary phantom can appear in the flesh and pose as anyone. Luke's old west ancestors trapped it in the mine, but it has haunted their d... Leer todo",107,Accion,hell hole,2020
