,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
1318,3.6,Adam Slemmer,"['Adam Slemmer', 'Szabolcs Varsányi']","Attila is struggling to restart his life after a car accident forcing his sister in wheelchair. Meeting Zsolt could bring the opportunity, but Attila slowly realizes he is used to carry out an illegal mission around a billion dollar invention spied through his own eyes.",89,vakfolt,2017
1319,-,"['Nikki Bohm', 'Lijie Feng']",Nikki Bohm,Grind house movie about two forbidden lovers caught up in a drug deal gone wrong.,-,untitled armadillo project,2017
1320,4.0,Sarik Andreasyan,Andrey Gavrilov,-,89,zashchitniki,2017
1321,6.6,F. Gary Gray,"['Gary Scott Thompson', 'Chris Morgan']",-,136,fast & furious 8,2017
1322,6.7,Matthew Vaughn,"['Jane Goldman', 'Matthew Vaughn', 'Mark Millar']",-,141,kingsman: the golden circle,2017
1323,-,Derek Klanfer,"['Derek Klanfer', 'Chris Re']","Agent Evelyn Gretel is brought in to investigate the disappearance of Director Vincent Capello. But the only help she can get is through Agent Nick Random, whom worked for Vincent many years before. Yet more chaos is to arise when Nick learns that Vincent was in association with a rogue agent. This rogue agent is a national threat, given the experimental weapon he car... Leer todo",-,stealth edge,2017
1324,5.3,Mark Cullen,"['Mark Cullen', 'Robb Cullen']",-,94,once upon a time in venice,2017
1325,6.2,Toa Fraser,"['Glenn Standring', 'Rusty Firmin']",-,94,6 days,2017
1326,4.8,"['Aleksandr Basaev', 'William De Vital']","['William De Vital', 'Viktor Kryukov', 'Evgeniy Shmarlovskiy']",An action packed and heartwarming story of the friendship formed between a tank-destroyer dog of the Red Army during WWII and a group of soldiers.,99,pyos ryzhiy,2017
1327,6.7,"['Shôjirô Nishimi', 'Guillaume Renard']","['Amanda Céline Miller', 'Baljeet Rai', 'Guillaume Renard']",-,94,mutafukaz,2017
1328,3.9,Scott Windhauser,Scott Windhauser,-,88,cops and robbers,2017
1329,5.2,"['Jonathan Milott', 'Cary Murnion']","['Cary Murnion', 'Jonathan Milott', 'Nick Damici']",-,94,bushwick,2017
1330,4.7,Nicholas Kalikow,"['Nicholas Kalikow', 'Matt Post', 'Rob Warren Thomas']","Do the job. Get the money. Get the girl. Get the kid. Simple, right?",87,carter & june,2017
1331,6.6,Alain Desrochers,Patrick Huard,A francophone S.Q. officer and an anglophone O.P.P officer reunite to investigate a large car theft ring led by an Italian mobster.,126,bon cop bad cop 2,2017
1332,6.9,Brian Flaccus,"['Brian Flaccus', 'Chadwick Hopson']",Alex and Jaime navigate a tumultuous lifetime relationship.,78,alex & jaime,2017
1333,4.3,Davide Grisolia,"['Peter Althof', 'Davide Grisolia', 'Peter Güttinger']","On the journey from Prague to Garda, the two unscrupulous organ mafias Azhar Azrail and Sascha Taranov are stranded in Nuremberg. Due to a car accident, all preserved organs that are in the transporter of the mafiosi burn. Azhar and Sascha are now forced to find new goods locally. On their hunt for new organs, they shoot the karate master Markus Meisner on the street.... Leer todo",111,macho man 2,2017
1334,4.0,Nicholas Naylor,Rod Grant,An un-ethical DEA agent does everything in his power within and outside the law to catch a cocaine kingpin.,90,king charles,2017
1335,4.6,Srikant Chellappa,"['Srikant Chellappa', 'Jack Snyder']",-,92,bad grandmas,2017
1336,3.5,R. Ellis Frazier,"['Benjamin Budd', 'Sholom Gelt', 'Scott Windhauser']","A team of thieves break into a maximum secured Mexican prison with a plan to rob the most notorious drug lord. Full of action, guns smoking, fighting and corrupt politicians.",87,larceny,2017
1337,6.2,"['Mark Dennis', 'Ben Foster']",Mark Dennis,-,87,time trap,2017
1338,5.6,Helfi C.H. Kardit,Helfi C.H. Kardit,"Secret SIS service hires an extraordinary team of ten females to release a daughter of USA ambassador , who is hold as hostage on tropical island of Indonesia.",88,ten: the secret mission,2017
1339,5.2,Jinglei Xu,"['Jinglei Xu', 'Yishu Yang']","A cop's child is kidnapped, the only one that can help her is a criminal.",95,bang jia zhe,2017
1340,6.4,Matt Murphy,"['Matt Murphy', 'Geoff Murphy', 'Ian Mune']","Pork Pie tracks the escapades of a trio of accidental outlaws as they travel the length of the New Zealand in a yellow mini, protesting conformity and chasing lost love, with a posse of cops and a media frenzy hot in their pursuit.",105,pork pie,2017
1341,6.9,George Pan Andreas,George Pan Andreas,"Three young boys, from different parts of the world, had a big dream to become matadors. One of them, later on, got picked up by CIA and became one of their top agents.",119,the matadors,2017
1342,5.4,April Mullen,"['Benjamin Barrett', 'Ian Mc', 'Laren']",A violent greaser gang is ripped apart when their leader finds love and is determined to leave Badsville - a town where love doesn't exist.,99,badsville,2017
1343,8.2,S.S. Rajamouli,"['Vijayendra Prasad', 'S.S. Rajamouli', 'C.H. Vijay Kumar']",-,167,bãhubali 2: the conclusion,2017
1344,3.3,Geovanni Molina,Geovanni Molina,An alien from another planet with great super powers comes to earth to destroy the whole human race by possessing their bodies. Alien bounty hunter Staleth (Molina) is sent with Colinus (Lee) to try to stop him before it's too late.,103,demonia undertaker,2017
1345,-,Sean Laera,Sean Laera,"Taking place during and after the events of both Empire Strikes Back and Return Of The Jedi, Yoda trains two brothers the ways of the Jedi in case Luke Skywalker fails to defeat Vader. When something goes wrong, one of the brothers turns to the dark side and becomes the new Sith after Vader's death. It is up to the Sith's brother to stop him from wreaking havoc upon t... Leer todo",-,star wars: the fallen brother,2017
1346,6.2,Jason Sarrey,Jason Sarrey,"Gino Sarcione, a boxer, is forced to take his fight outside the ring into the back alleys of Sunset Park to stand up for what's right and protect those he loves.",90,sunset park,2017
1347,7.8,"['Robert Mc', 'Ginley']","['Robert Mc', 'Ginley']",DANGER DIVA is a cyberpunk musical/thriller about a hard rocking singer who is coerced into becoming an electronically enhanced new-music diva by her high tech billionaire patron.,105,danger diva,2017
1348,8.8,"['Dawei Li', 'Jizhong Zhang', 'Jian Zhao']",Miao Tan,"A stirring and heroic action adventure of Chi You, once the ancestor of all Chinese, who must fight betrayal and for his love to survive.",104,zhanshen chiyou,2017
1349,5.3,Paddy Murphy,"['Brian Clancy', 'Eric Clancy', 'Paddy Murphy']","Two lads receive a simple job with a big payout. All is not as it seems and if they break The Three Don'ts, they could be in for a world of hurt.",96,the three don'ts,2017
1350,7.1,Gabriela Cowperthwaite,"['Pamela Gray', 'Annie Mumolo', 'Tim Lovestedt']",-,116,megan leavey,2017
1351,7.9,Michael Jason Allen,Michael Jason Allen,"In this sequel to ""Stealing Sunrise"", two strangers interconnected to the violent events 9 years earlier, team up to hunt down the guy responsible.",99,stealing sunrise 2: malibu trail,2017
1352,5.3,Ryan Nelson,"['Beth Levy Nelson', 'Ryan Nelson']","When Michael Briskett meets the perfect woman, his ideal Christmas dream comes true when she invites him to her family's holiday celebration. Dreams shattered, Michael struggles to survive once he realizes HE will be Christmas dinner.",83,mercy christmas,2017
1353,4.9,Milan Luthria,Rajat Arora,An Indian queen asks her bodyguard to steal back gold taken from her by the Indian government during The Emergency period in 1975.,136,baadshaho,2017
1354,5.6,Vishal Bhardwaj,"['Matthew Robbins', 'Sabrina Dhawan', 'Vishal Bhardwaj']","Julia travels to the Indo-Burma border to perform for the troops during World War II on the insistence of her lover Billimoria, and ends up falling in love with a soldier there, Jemadar.",170,rangoon,2017
1355,4.7,"['Joseph Mbah', 'Nick La', 'Rovere']","['Nick La', 'Rovere', 'Amber Mbah', 'Joseph Mbah']","To an undercover detective and his partner, events seem like typical gangland power struggle, but a feared criminal puppeteer seeks a powerful artifact with which to change the balance of power, and gain the power of gods.",81,genesis: fall of the crime empire,2017
1356,4.4,"['Christian Tureaud', 'David Salzberg']","['Eli Baldrige', 'Alex Quade']","Freelance female war reporter Alex Quade covers U.S. Special Operations Forces (SOF) on highly classified combat missions. Since 2001, she has embedded with elite SOF, including the U.S. Army Special Forces or Green Berets, Army Rangers, Navy Seals, and CIA clandestine operatives to tell their stories from the front lines. ""Danger Close"" follows Alex as she lives alon... Leer todo",90,danger close,2017
1357,4.5,Martin Guigui,"['Martin Guigui', 'Steven James Golebiowski', 'Patrick James Carson']",-,90,9/11,2017
1358,2.3,Andrzej Bartkowiak,"['Ross La', 'Manna']",The agents of the Federal Security Service of Russia and the US Secret Service are forced to work together to prevent a full-scale international crisis.,109,maximum impact,2017
1359,4.4,Konstantin Shelepov,Ivan Tropov,"In the near future, when the computer gaming industry has reached its heyday and made the gameplay indistinguishable from reality, the state creates",113,tsenzor,2017
1360,-,Franco Leng,Franco Leng,"Pwn3d is a movie about Joe, an Asian American boy, and his friend, Bo, and their clumsy adventure with a talking goldfish. Joe is having a hard time beating a video game and with his life. Through twists and turns, Joe finally finds his voice after many adventures and mishaps with his sidekick friend and a mysterious and verbally abusive goldfish. When they meet their... Leer todo",72,pwn3d,2017
1361,2.9,Hamid Torabpour,Hamid Torabpour,"Forced outside the city limits, they make their final stand in a small farmhouse. Paying tribute to Night of the Living Dead, our heroes fight to stay alive against an army of flesh eating monsters.",82,zombies,2017
1362,7.4,Ted V. Mikels,Ted V. Mikels,"When two athletic girls are forced to become drug mules and are then murdered by the mob, their girlfriends from the gym unite to avenge their deaths.",-,ten violent women: part two,2017
1363,2.5,Sam Fountayne,Sam Fountayne,A young woman who possesses supernatural powers and visions of an upcoming apocalypse is aided by a retired bounty hunter who must protect her from those who wish to use her abilities for evil.,75,zombies have fallen,2017
1364,4.3,Mark Young,"['Mark Young', 'Adam Frazier']",Students fight to survive a weekend in the woods.,90,feral,2017
1365,5.6,"['Giulio De Santi', 'Tiziana Machella']","['Giulio De Santi', 'Tiziana Machella']",-,70,hotel inferno 2: the cathedral of pain,2017
1366,8.7,N.T. Nantha,N.T. Nantha,Its an action movie acted by ANU HASAN and NASER directed by N.t NANTHA.,133,valladesam,2017
1367,-,Richard Givens,Richard Givens,"From Boyz in the Hood to Boyz in the Park. This story revolves around Parkerson Park, four friends and what happens in Parkerson Park after dark. ""Don't get caught in the park after dark""",50,the park,2017
1368,7.2,Wagner Depintor,Iyin Landre,"An American girl travels to Brazil and falls in love with a drug dealer from the favelas, in the pulsing city of Rio de Janeiro.",70,the fates,2017
1369,6.3,Michael Morris,Michael Morris,A rag tag group of mercenaries take on one last mission.,-,mercs movie,2017
1370,5.4,Rusty Nixon,Rusty Nixon,A private investigator reads a book of sinister origins and unknowingly puts his daughter and himself in a fight for their lives...and their eternal souls.,82,residue,2017
1371,3.6,Mark Cantu,"['Mark Cantu', 'Jason Scarbrough']","After a fateful mission two years ago that left eight Special Forces soldiers dead, newly promoted Naval Investigator Abbey Vaughn makes it her personal mission to find the man responsible: the infamous drug lord Reynaldo Benitez. When her investigation brings in former Elite team leader Lt. Sam Harrigan, she reluctantly partners with him in order to bring the savage ... Leer todo",92,elite,2017
1372,7.8,Christopher Nolan,Christopher Nolan,-,106,dunkirk,2017
1373,6.1,Zornitsa Sophia,"['Nikolai Haitov', 'Zornitsa Sophia']","A mother, forced to abandon her child and home, leads a rebellious band and inflicts her own justice in the brutal men's world of 19th century.",126,voevoda,2017
1374,8.4,Rui Constantino,Rui Constantino,"In a world of darkness and fear, ruled by mercenary's and savages, the search for the ring of INFINITIUM, has led a girl and her friends to a forsaken land, after discovering the secret of the ring, she must reach safety.",112,infinitium,2017
1375,4.2,"['Obin Olson', 'Amariah Olson']","['Chad Law', 'Evan Law', 'George Abbott Clark']",An ordinary man begins to suddenly have delusions that he's a disposable assassin and that those closest to him may in fact be his enemies.,93,the shadow effect,2017
1376,6.6,Stephen C. Bortsalas,Stephen C. Bortsalas,A hate-filled man joins a murderous regime after his family disappears in a rapture like event. Struggling to gain faith after being excommunicated from a group called the Horsemen. He finds solace in surviving with some nomadic travelers.,100,denounced,2017
